e170_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e170_selection_sha256,e170_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_e168_primary_target,selection_used_expression_abundance_effect_or_error
411,P03,11,ENSG00000108523,RNF167,2,RNF167-1+RNF167-2,True,RNF167,True,True,RNF167,True,True,5988c158c341124c33c51d47fac111b5a7d6da559f78b320bab90ccede6f182d,3dba17784279876f92dbd4e0ff07f11d5a56bb857af0da0609daef4ef34ba269,13efbe1e98ab4b5c81b9a1c6a14a60628c60c55c05b42897f102b2aac273f281,386c0cb89f4aa50e924d81e7877c802a08e9bba839f27bd0002c076252a836c6,DONOR_UNSEEN_ONLY,6,True,False
412,P03,12,ENSG00000166963,MAP1A,2,MAP1A-1+MAP1A-2,True,MAP1A,True,True,MAP1A,True,True,8094ddcf8b7e9f19ca0d096deba086d79e87bb2629553f7c5dd8bd5db162c784,262be7322eed0cefb15d5c12a0427a3e8c8e1855e55920d2dde6acab4fa57c1e,13f4819936db82066e01645714966b69342c7d8f381947e0fb053f4669417235,2449da2699ad9116a137fb4b640aad5832e5a3bad9efa09d089824a1c105c50d,COLUMN_UNSEEN,0,True,False
413,P03,13,ENSG00000253276,CCDC71L,2,CCDC71L-1+CCDC71L-2,True,CCDC71L,True,True,CCDC71L,True,True,d0379f44136a76070653af74f6626f938668e044a48eaa0dda088de018571835,a68dfc1b5a021180e05dfbba22949d87c15e268509ff0bebea39b6f6a88cd278,13fa6e488e6bf3796dc19e0bf39e55e0d282eaa0b0b8d5490d505244d7acef9b,5aa25d5388ce35297d70c9be16a88ea986fc447b4d3c1cb7b2d9cd2bea363d13,DONOR_UNSEEN_ONLY,6,True,False
414,P03,14,ENSG00000213619,NDUFS3,2,NDUFS3-1+NDUFS3-2,True,NDUFS3,True,True,NDUFS3,True,True,2908da5968207b46a51dda9d6e4111cad399f329a48457385c8486209290e339,be9845e684a746fa6cb1a80cc2b4c02d4907851d4dc865a6bb9d2d32484281d1,13feaccbe8b3c35ebadca8774c6a2b8c9ff4cbaabab5f2bf1957f7e62ec38ad9,7e7703d8fb648ab1633291f5e3d877d41c4a09d7ab424ff22bdfd4cef8c2cbae,DONOR_UNSEEN_ONLY,6,True,False
415,P03,15,ENSG00000169239,CA5B,2,CA5B-1+CA5B-2,True,CA5B,True,True,CA5B,True,True,98fc31d645da4b375841c597f9f9ae02ffed1c225694cd7580d91c82e88981af,a1713e074f24accbb20433bc91541a4446f6a3e9c348c6c99e7284491b3330db,1407e872c55035e091024a54fb393bdea375c2e6fe2d06257103f3b682cffc34,b10d027332ff1c1352dab71d6b2e371b323baf7ca0fdea968cadedd947e6e1dd,DONOR_UNSEEN_ONLY,6,True,False
416,P03,16,ENSG00000101400,SNTA1,2,SNTA1-1+SNTA1-2,True,SNTA1,True,True,SNTA1,True,True,c24a8a001de20ee056dc1888a9bb7cce0a02218b9b6357c47b2586b044abb3b4,df4b6041560980c2f76aad87ae97961b756667cdfae65cf0a9ba304b4d7abd77,143102d7564d8ff8bd1698a6438aaaad3f0098f4758da94b5bfad7abe176598a,67bd628876dc5cf0233399cde3f60f4e022cc3e8472446cc938fb0446a48c134,DONOR_UNSEEN_ONLY,6,True,False
417,P03,17,ENSG00000128266,GNAZ,2,GNAZ-1+GNAZ-2,True,GNAZ,True,True,GNAZ,True,True,8d099534c04b337b7ea519cbd5d50a316ae3fc6bb882298442d6b957a9848021,62521f9d6a82de1785933f7ee6c4e8f6cda13ffd662bb59f77244173905a431e,14550ad5fe7c5685daf01b2cd59a3c526c61782d686b6916921ca9f9d8532fa9,2495d995fd71c4abdcef3fb187bb4206b86bfce312f043037b5da9af20d64825,COLUMN_UNSEEN,0,True,False
418,P03,18,ENSG00000168118,RAB4A,2,RAB4A-1+RAB4A-2,True,RAB4A,True,True,RAB4A,True,True,2189281a00da7777fa7bbf7984ef7f60a9e9c48ff00fad2ccd7d00bb124a4805,d2c6be1fc2e5c16f173dda9edbb34dd88cc82e981d353f1adb934ed4aa154bf3,146f1c16db848662824885da02dde1fdb3ee0781bacbaba8ad6ac7923fd173e7,56602c2148ab27dcef1e2a5a333fc42dd9bc22141a35c261214d213dc24343ce,DONOR_UNSEEN_ONLY,6,True,False
419,P03,19,ENSG00000160191,PDE9A,2,PDE9A-1+PDE9A-2,True,PDE9A,True,True,PDE9A,True,True,cdddb88995971669eb1ec972803aae7ca8c57c6e7e8b30128b407d0d2a6f6672,6694e515a66ee7b8ebc569787b79f47ebb8b5b1b6c07404b61bf945cf04bbde0,1470491e94b4fc21e9e6d96831024bc8fedf7b02693aa6eb40a3b5dc38e83c03,1c1f55291f5df6b98c42bf1202554ce1cad1b12d915812282802e1712567e9f6,COLUMN_UNSEEN,0,True,False
420,P03,20,ENSG00000111142,METAP2,2,METAP2-1+METAP2-2,True,METAP2,True,True,METAP2,True,True,2be7e38556802a75ba23e59f8a83570c05c8152ad9cd2028700e269ccd0d0641,4a8af97ff6b8d469d4df036460b7a99b58b0835e1115f4719b4796ccd7708aa5,1471138d24cbff461939c26dfb460f620ac4c1cac160d3a04470db42c5ce690d,125c8292ffb50e0f11e4ce5a2e15b1e89ea5e47f006b8aca6a18a90a26f58751,COLUMN_UNSEEN,0,True,False
421,P03,21,ENSG00000125746,EML2,2,EML2-1+EML2-2,True,EML2,True,True,EML2,True,True,9c5fb13cc92129c6a25c8fa478ed307e7fa1959c16d7fc94c21ba52e7da07014,de85a7ebdadbde508c4b7809dc631f079fb9712771ca4435fcf932da2723e3c7,1481aed124c10355512b6ae0c8b221c95027e74625f8aa5a1a6b6ec80bff5872,eac8fe12e41f6a117d1e2131a3d7c4b7d8bbc0e9a6603dbf51197a66a0992ac0,DONOR_UNSEEN_ONLY,6,True,False
422,P03,22,ENSG00000105983,LMBR1,2,LMBR1-1+LMBR1-2,True,LMBR1,True,True,LMBR1,True,True,e281ee105182709a74bb575937a4dbdb7a1808406c78d0ab3062c80d3bd1f225,6c67cb2df681fc049dd1c7bbf227d4e345effca55463df3e5d91170b9b885d2e,14a14ea2c882c91f407a2febdccd91dce653d913a29fd8145350d09abaf85fe3,5f5b95a9a9ceb9067cbc731db939dc57829a14fc27b601a055a08df8431fcdfb,DONOR_UNSEEN_ONLY,6,True,False
423,P03,23,ENSG00000163564,PYHIN1,2,PYHIN1-1+PYHIN1-2,True,PYHIN1,True,True,PYHIN1,True,True,28702f2a10dedb9815a2173b7641aad15f3e54bbbd29878ad685c31117090a0d,a7043019bcfb1342a0909b5d789e26818872ef742483f11193de9d2730a46c47,14acbe6bfb9e75a1a1d0a3f234cd8c4fa61c65fdf225a3b089cfb98846f0630a,b59556f1d58264b8559108eedc23af084c4baa71701a8357b30ceea3f3a065ab,DONOR_UNSEEN_ONLY,6,True,False
424,P03,24,ENSG00000165312,OTUD1,2,OTUD1-1+OTUD1-2,True,OTUD1,True,True,OTUD1,True,True,92c05cd91178e3c324517d27d137b6ce7926f4f8b9dfb5e2c03c3908fd218450,525589c377f4cfb525b24545d7e37e47d3b3d716e19338724d018f5334180e75,14b07577882938918e4d13283993dd8ce086ffda18299a93df35cfaf2b45aee7,5e32b9a6be2ad14559fd92b9140ddafdab49a4c88c1857d86d504e5e75c61659,DONOR_UNSEEN_ONLY,6,True,False
425,P03,25,ENSG00000107485,GATA3,2,GATA3-1+GATA3-2,True,GATA3,True,True,GATA3,True,True,f2cb4c3a77d14f2446988e7c99ad8a4c6cb3c0d896cc8af292a38eda7589b15f,b83faec6c6a480dda7639ef6a19c6990e374f9f53a6847b6dbebb48bc04ebd23,14c53531d88b347d72d8b41a61c337ca96f6dd803e349b074fc6fe91436ed999,330c07c8c339777d3931897477edc6ab6850572421dd0e5bb2eb3bfcba6ede5b,DONOR_UNSEEN_ONLY,6,True,False
426,P03,26,ENSG00000165275,TRMT10B,2,TRMT10B-1+TRMT10B-2,True,TRMT10B,True,True,TRMT10B,True,True,26eeb07e51417e9593552615c6b6f92ec53234e794850b2c7c2c307f7f7598c8,7843a8fbd463cb34e8d287c349e09d26bcb393e5399577b05f0fa932950e1554,14d51bb022c2f1fa29d46fd57665970c0ee3f5337cba421d9455b2ebd6d6f9d9,ebb27559d8654c8382a7454859c5995d53ac094624e7f9fa2f040db3870a836b,DONOR_UNSEEN_ONLY,6,True,False
427,P03,27,ENSG00000006377,DLX6,2,DLX6-1+DLX6-2,True,DLX6,True,True,DLX6,True,True,51444bef2449eeb8486d77a23563132e7a0dcea1858d21b99a8a5e2b6e72b636,006ff8b0397bbdf2148ff04ba1c407d9e23130b77ab50b1351ace06f1685a322,14d9aa7d19ad33a32ee672b9b0818a83193b0724b7cb6982206aaf21108bc139,df23fba148bb7db2ada6a378b9c830c9396f43fc6ce4ff8a436895f28d474989,DONOR_UNSEEN_ONLY,6,True,False
428,P03,28,ENSG00000176994,SMCR8,2,SMCR8-1+SMCR8-2,True,SMCR8,True,True,SMCR8,True,True,a2dd0670d4418ecd01dcc08b072fe1d4401feab63f2f9a86f9244510dac0bdbe,4884d9071a024e31c8fea7b4c84b1c1f2143ec8d9a957587f6e05b590bad1095,14f855d5830b01977b82904ad1f7aa599cbdbc2e01af10874727aa99667bb258,249fc5f8714bd0d29b2e296bafd270013bf0acb82a70af7edcee6c59d6ab53ac,COLUMN_UNSEEN,0,True,False
429,P03,29,ENSG00000145780,FEM1C,2,FEM1C-1+FEM1C-2,True,FEM1C,True,True,FEM1C,True,True,27b9b4f4d90976759b8d306236f151a23b4fc9202149b1d13b33443bfcbd7642,eca4ed5cc075f46ba74574c236d2b43471a113f05f1c23ffffad9644534c8a18,14f9cd39d165894b1650ff7c4b4782be53e571ad160e50859b8c53d5e62c1573,1d26995369838b4ba78654535f51f7c19c8a4d29efda6f488886e0beefd1d4c3,COLUMN_UNSEEN,0,True,False
430,P03,30,ENSG00000182872,RBM10,2,RBM10-1+RBM10-2,True,RBM10,True,True,RBM10,True,True,1568ae13b1f14fcff02b8440a9876b48e6e2a93776dbe4521a153ba50ef4714c,42e530d0ced731c76554fc0c7621398a3b3709c90cf466a18b85b1d671d219ef,150783b26bc16f08d10f5d5d2fc27d36695af8daffde79df5d75b8e774f2e304,491e4e971f11d6fb1bb12f88656c4e8fc7d09d050e390c3b1dff50a93228b61b,DONOR_UNSEEN_ONLY,6,True,False
431,P03,31,ENSG00000161551,ZNF577,2,ZNF577-1+ZNF577-2,True,ZNF577,True,True,ZNF577,True,True,bdccc4515dbd5966823cebb9816af961373fc02d1f8c7ac7beb122e494ab6c91,2c79d2de5132a3550b39bf1257aeca0c42e55bcbfefdb94fba579d42c53c36a1,151e106c126c00d95b12ec00c4698921639f6cbf967aaffa75349bf9d3373af6,fdce27ce05b90ae5170736e110229b336adfbe76260622dfe08d3ad6ee4f6687,DONOR_UNSEEN_ONLY,6,True,False
432,P03,32,ENSG00000010610,CD4,2,CD4-1+CD4-2,True,CD4,True,True,CD4,True,True,cd3be2b1281f113ac644b8148d29836aeca76fb71e8ccd874ca30f24a30a2fa1,afa8a4dc96f6faed8dcdefbc62f1852ad36d3d49966abb6140a570f8e8429064,15216c6e6388ae65553ea9f960e97b51b3bb22a8f9e2b6ef7ccd4b0c2247e408,2681c9f762d89939a60ed5eecdd5e0a34767e8f9f53a5f4b823362d470439925,DONOR_UNSEEN_ONLY,6,True,False
433,P03,33,ENSG00000140455,USP3,2,USP3-1+USP3-2,True,USP3,True,True,USP3,True,True,c86c4d50f17ce535ea1238a6ab43ce63cbac50986c29701b8005c0a4ccfefc3c,9cd4fa25439ba632cf2dc52e64a18808d90e1ea6d06cff756e9bf368817cbd70,1521fa2f9240336c8a3177088512821b36d1b3cb7d849408c578da85f1ec7fc8,40f92cf7ca626fa309dca6db559d7c88775baee288746859f86fc87045da0f03,DONOR_UNSEEN_ONLY,6,True,False
434,P03,34,ENSG00000177374,HIC1,2,HIC1-1+HIC1-2,True,HIC1,True,True,HIC1,True,True,f3e05a12c9699006463f4cd26acbc3689120c9dfc8a6d26226580446f3c6c469,bddee60d12fd06271b9bea82a2615388c257e765914a5c1136bbeb36d6e71929,152cc833269b0ad9ac21a6ec1146f34eefe7dc7e5076c69211d7efa9a8be2eba,4faa48b0a5432124be861e592af2899a2017967f607f6f1207aae1e7d4ea23fd,DONOR_UNSEEN_ONLY,6,True,False
435,P03,35,ENSG00000124570,SERPINB6,2,SERPINB6-1+SERPINB6-2,True,SERPINB6,True,True,SERPINB6,True,True,260daee9683a25d97ca14b5e3b68518669fda5bb8ffc637455b16dc2a9738547,79a1efc5d22251d52047ccad2f71aa29d08c4c08fc7cdf65b31d78a121b67c41,1547fbd044f98828b9af669e298f2439650dad6ceebae29133f08d855b41133f,786cc61c8f3b5a6b554f586e7192cc3a1cffd0cf88302fbdfe54dd4b8b1ebeb6,DONOR_UNSEEN_ONLY,6,True,False
436,P03,36,ENSG00000101150,TPD52L2,2,TPD52L2-1+TPD52L2-2,True,TPD52L2,True,True,TPD52L2,True,True,4f398ba0856095a09f1877bd21cd16054584aa4b5cea36d1f2d5344dceaefa61,f3a1168913d64bc655c292465f76bed07b2b96546b11c23c135cbcc7c2d5a6e3,1551120df7bf260024d7302107f6cfd1337141ed02ee7bf9a1aeb24215998e92,78ef27545acba65acbf768daed71b655d1544d7d7d015360bbf8692005a7fcc3,DONOR_UNSEEN_ONLY,6,True,False
437,P03,37,ENSG00000181924,COA4,2,COA4-1+COA4-2,True,COA4,True,True,COA4,True,True,6578a80456379a95a18567940d063b14b42f53387564fffec3768536a95e3c17,eba9625eeeda2fc0b5524d5bf4e9d7627d2e5521ee073f313b71da4dc51d6c74,155503271a362ea9dfc2354a8007d0039eeecd6d955a977e83ff94c2d83567ca,f3ff474a52d5b6859f945106017d594c974d7193b19eb29d032c88d4330fe759,DONOR_UNSEEN_ONLY,6,True,False
438,P03,38,ENSG00000152291,TGOLN2,2,TGOLN2-1+TGOLN2-2,True,TGOLN2,True,True,TGOLN2,True,True,8f7b5aca057f0d8508d449ecd40a6c371a959ff0a7697ca07d3d2f4f4df771e7,7bee3fe34b489261f704b3ee847dcfa946f5d8256700e125ce1558c49d7a36a9,15607e6ba173bfc93f66da98151ef7f452b04f25078b7c7bd1e965c79bf742b5,4c9303672cf028469238f42603db53b805a6b0b116442f8bfb0a16c59b76e3f9,DONOR_UNSEEN_ONLY,6,True,False
439,P03,39,ENSG00000136111,TBC1D4,2,TBC1D4-1+TBC1D4-2,True,TBC1D4,True,True,TBC1D4,True,True,afc319382212154475990c4b12ced3d09c0f132ef72f09c594d9b3e30376380c,47f70ab6d28a8b926b09370cd179974af9e684c988dc1c20bcb63dcd26292870,1570147231ecf1bb97fcab4bc9c3c0cee38681c1bdbb3c7da0fb5567ae8e1b64,fe98f80cb33e541f3dd66c855b7cb344c5b8478cf7341cfaf321c21ff3c7097c,DONOR_UNSEEN_ONLY,6,True,False
440,P03,40,ENSG00000158480,SPATA2,2,SPATA2-1+SPATA2-2,True,SPATA2,True,True,SPATA2,True,True,f802b719e2c8114aac6646aa97852dbb54303f5648c237889c3292ac2f38b2a1,7e9e3b5257aa416f424e4a7a071d299ebe2fc7df47667c402a148fbc2975b1bd,1593baac3fa7b704e453805111582541efd3a0e65a9d4fc941d2b0ff51034163,7456c36c9c7ba710a0ca3071eb06338e73c49588ed6c322287f9973c7d526a1f,DONOR_UNSEEN_ONLY,6,True,False
441,P03,41,ENSG00000144642,RBMS3,2,RBMS3-1+RBMS3-2,True,RBMS3,True,True,RBMS3,True,True,535068968bcdddc47ef0d7c3fffa4fa83482752b46176b5a8bab8ec26bd5c7ac,8071874ca6ec40f18c1e71ac5f4e9b48d6d4e09ffa270a524657844ba8cb5f7e,1593c226fb97dae355c0de24e11f22f3dd419d30c98334a74a9fa3eb10d7652c,1643d09798aaceb8618ff04a7dae920f4dfa3e6f3bef782ef2d2afe8cc1cdc41,COLUMN_UNSEEN,0,True,False
442,P03,42,ENSG00000215612,HMX1,2,HMX1-1+HMX1-2,True,HMX1,True,True,HMX1,True,True,ad6cb99da685a98d5a4e3e2784bdc72a41faeb1920147ef1818db8777f21c5e8,0240e78e1fe536537bce56ea7efbe38d1c2395e23ff75146a70a505b74d37b38,1596bf455494cfa8d9bc16517a27b917fdb5355cedd591d22e9e84c3ee823186,a93e26aeb44fb052973ee09fb95ba465400173dad2949b0a6294fa23f786e7fe,DONOR_UNSEEN_ONLY,6,True,False
443,P03,43,ENSG00000102743,SLC25A15,2,SLC25A15-1+SLC25A15-2,True,SLC25A15,True,True,SLC25A15,True,True,a497b7d18c06e330219fc631e138f94e9b00764964f020577965e7f5bc9d658c,d23ab537ee21b4c761cb00a72797599e977088253b5e33f0095004bc0854dc46,15b2c3cfb34ac83eb7524bcbf8a6978dc95518e2912bffe01a5e99b14a1b4d89,9042a3cc854462979bf20b52c95a57e40e92926fcfef6c704aed2961d1dd1cb9,DONOR_UNSEEN_ONLY,6,True,False
444,P03,44,ENSG00000134532,SOX5,2,SOX5-1+SOX5-2,True,SOX5,True,True,SOX5,True,True,e900b808f6fb875c3d065548cbc95ff111ee6c015772877479342902c7554940,0139fd70a62c8653079726145ea79892c08e2381a5b9d3d305228f9b8eee60b3,15b31298acff0282e7c494b096017ec148880edb9a7a9d724766bbb6ca9b25c7,c26db93ce12806e2892072763234270846841799ea2da118bd34d79ac093f711,DONOR_UNSEEN_ONLY,6,True,False
445,P03,45,ENSG00000117899,MESD,2,MESD-1+MESD-2,True,MESD,True,True,MESD,True,True,ece70e3a96f180f0df8b3f5dee5a7ca6a8a4ade884cf3fb69cbcc7aeb543b7cd,c0203634f0fb206abca9e91fedb7a84df5bafa043191aaf10c02f278cc4b7148,15ea1399efc583bd5e7cba395f48e883625f3d059aa77d75ad3e3dd5ea3e779e,d68958e32c4d84867bc19f5ca64fa51bc947f61043c05ba57128205e81c89a29,DONOR_UNSEEN_ONLY,6,True,False
446,P03,46,ENSG00000142303,ADAMTS10,2,ADAMTS10-1+ADAMTS10-2,True,ADAMTS10,True,True,ADAMTS10,True,True,906137d32b3863c4f4e1faf325b697c9cf4d1162efcc072478fd97fafa722346,3a58e09d70d48d1ecb5c2ca8cecdde96ab85fd4b9f060add496e1ed9774e5088,15ec7cdbb774b46c69b4b86210a06dc4518e9afc9d6ad774d1f2a3162de88c0e,feac74f888629bbd39c5079c6325aa7faf98519c1b6cf002584402ed3c8a78d6,DONOR_UNSEEN_ONLY,6,True,False
447,P03,47,ENSG00000089177,KIF16B,2,KIF16B-1+KIF16B-2,True,KIF16B,True,True,KIF16B,True,True,eae112e37dcf9e1712c7b2b807a371088d6e08891d72f2e6a12b92998c510b25,d63d459b1bf07c5ba3a2eed4e731b9b8ca4e45475fc9d44f85ef3dbce8b6315a,15f2f5ee631aefb089b870260c7897a0cbe62130f108c21bf6b8c4347e6fb2db,1e56d9b18c996cbb8136836ad8c3586570bcdeaa0530398cc3f541042fcfb5da,COLUMN_UNSEEN,0,True,False
448,P03,48,ENSG00000122547,EEPD1,2,EEPD1-1+EEPD1-2,True,EEPD1,True,True,EEPD1,True,True,94c21448bbd23c3ed02302e6bf98ed85fa7c67c008b79be0cbe39e2a75a72e9a,df6ebc2f7a646236c716f1b4878da1561bda0b297618fbc7448444217d74de8c,15f48031df614e7d3837e4b3a88a5e45da555f7c67ba5e6ac73cacd4d3df370b,535de2b46082e59b86eca84b46f2a32296f3e683bbf805427a2a85e3831ce20a,DONOR_UNSEEN_ONLY,6,True,False
449,P03,49,ENSG00000278540,ACACA,2,ACACA-1+ACACA-2,True,ACACA,True,True,ACACA,True,True,c3c72d62d30d29f172858885beb8adb6ae4833603d8ce2aceea6fc675b419033,79dff8924d87625663f269f5d7437617e5e6dd6b2ac6a62908bc7b190aadfe98,15f7bdf01ab5c4aea4c22e2c92116d33ee429c799dc996c70e79a3838b5e7323,cb9caab04e5d00abb73ed6eae9991364771ae3cf87d8add127a13b37b0eb93c8,DONOR_UNSEEN_ONLY,6,True,False
450,P03,50,ENSG00000189046,ALKBH2,2,ALKBH2-1+ALKBH2-2,True,ALKBH2,True,True,ALKBH2,True,True,f8f3ed5f20315d39a992fd1a518cfca7d4d90c95a3769cf3eddbb47c5a540992,9ce77493b748299a4562ccdaab915e25c140bf5ad642e446fec7aba1bec9a080,15fbbf7891388d2d36ffebc99b112c4ee89ca3885970d3c290b002f3f29be334,8bef38526f6b0311721d71a9c37a99f4e1fbe374df24faaaa960086839de1b89,DONOR_UNSEEN_ONLY,6,True,False
451,P03,51,ENSG00000168778,TCTN2,2,TCTN2-1+TCTN2-2,True,TCTN2,True,True,TCTN2,True,True,863713b85f772f9d8b3e3930b711c454ce6b3b1f8e754181d529fe8339e978aa,48f54518a26f02dea08767dec41e632b068a88e0ffd335872b3faa8331aa197e,160668edb76195ce473d01210f324914fefb8e166f441acd4f5305647938b54d,f0e0989f24ccb384238901e296cf211cdc028a5b7c8f1bfa15a12efa3900721a,DONOR_UNSEEN_ONLY,6,True,False
452,P03,52,ENSG00000104635,SLC39A14,2,SLC39A14-1+SLC39A14-2,True,SLC39A14,True,True,SLC39A14,True,True,f120bfddf84d27cb9c4c3624a51886205061b8b49872d72fc1761949e7e76b89,51096f1d75aeaf8ecd258032abc40fb8696ec2fd3dda2516a051a54b203ec4aa,1607aae81efcbdfdc81b28ba3d2dbdd0d94b14642f775b0f157f33940edc755b,4905dfa152a5f10e778721bbf8cc89702ad0eaf90dceb08542de1e291a6f8799,DONOR_UNSEEN_ONLY,6,True,False
453,P03,53,ENSG00000182944,EWSR1,2,EWSR1-1+EWSR1-2,True,EWSR1,True,True,EWSR1,True,True,a13ff99085f8d4f710b619c17e26e16a7ea8a03167670abc075475555150276a,3e7f2280cd3cd409eba8a2c3ef2315eae35c0d86d4c34a7b9c4d79b2fabaef49,160b5da5ffcf150b0e39a6189d161d2e693b97d5b69fb908b070c27e43d1360a,b5d7f024cac02cfc72796553d40224a660ab36be111f4025f68e26a2de0083d1,DONOR_UNSEEN_ONLY,6,True,False
