test_index,condition,gene_a,gene_b,train_single_condition_a,train_single_condition_b,train_single_cells_a,train_single_cells_b,train_pair_degree_a,train_pair_degree_b,exact_train_pair_support,both_components_have_train_singletons,test_input_role,matching_effect_rms,additive_effect_rms,matching_se_pca10_raw,matching_se_gene_raw,hash_random_sha256,min_single_cell_count_confidence,min_train_pair_degree_confidence,matching_se_pca10_confidence,matching_se_gene_confidence,matching_magnitude_confidence,hash_random_confidence,constant_confidence,exact_pair_support_confidence,raw_orientation,analysis_orientation,direction_frozen_before_E163,condition_balanced_effect_rms,condition_balanced_magnitude_confidence,condition_balanced_magnitude_estimability,prescribe_raw_log_prob_seed3407_confidence,prescribe_raw_log_prob_seed3408_confidence,prescribe_raw_log_prob_seed3409_confidence,prescribe_official_seed3407_confidence,prescribe_negative_magnitude_seed3407_confidence,prescribe_magnitude_raw_seed3407
10,FLI1+HDAC3,FLI1,HDAC3,FLI1+ctrl,HDAC3+ctrl,217,96,5,5,0,True,canonical_condition_string_only,0.073366341591741796,0.14673268318348359,0.19790412972976071,0.029267785835734202,a02667325155842f9f56d61a5e8768a08f4f08824cb28b975a2a1fbaf2f0fb1a,4.5747109785033828,1.791759469228055,-0.19790412972976071,-0.029267785835734202,-0.073366341591741796,0.62558598497829188,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-173042.21875,-7150.0537109375,-36949.8203125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
11,FLI1+IKZF1,FLI1,IKZF1,FLI1+ctrl,IKZF1+ctrl,217,45,5,2,0,True,canonical_condition_string_only,0.074845652219596007,0.1496913044391921,0.2452205921088611,0.035245803707088498,e55c4217d52c71d94d47eed643be1c1cc016e595ac4b951e45ca091f3b9b5e72,3.8286413964890951,1.0986122886681096,-0.2452205921088611,-0.035245803707088498,-0.074845652219596007,0.89593899804929023,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-386255.46875,-7247.20166015625,-62203.421875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
12,FLI1+INTS1,FLI1,INTS1,FLI1+ctrl,INTS1+ctrl,217,290,5,5,0,True,canonical_condition_string_only,0.059430098532961599,0.1188601970659233,0.1628482479475368,0.024410054549697999,815a7da0b2cdb0b318bf94ddc3f11aa1b6f7c26645389465550873b645b43dd2,5.3844950627890888,1.791759469228055,-0.1628482479475368,-0.024410054549697999,-0.059430098532961599,0.50528702901174571,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-252721.578125,-18747.40234375,-111211.5234375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
13,FLI1+MED24,FLI1,MED24,FLI1+ctrl,MED24+ctrl,217,110,5,7,0,True,canonical_condition_string_only,0.1167473209670183,0.23349464193403671,0.1882591125602853,0.0285627662331649,413f169ae35ab6d35913aee54e8eb1bcdf23bca144b5d3cd363c3d70469f9008,4.7095302013123339,1.791759469228055,-0.1882591125602853,-0.0285627662331649,-0.1167473209670183,0.25486890107581922,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-252876.453125,-18330.412109375,-23192.5078125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
14,FLI1+RING1,FLI1,RING1,FLI1+ctrl,RING1+ctrl,217,83,5,3,0,True,canonical_condition_string_only,0.059910061943582602,0.1198201238871652,0.2087096641011795,0.0300320861244113,315dae08ff99b807a03d6e8e595cf42040c969cb5773acb436ccaaaf9b3b2ac3,4.4308167988433134,1.3862943611198906,-0.2087096641011795,-0.0300320861244113,-0.059910061943582602,0.19283569068611581,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-217790.171875,-3911.6845703125,-41188.4609375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
15,FLI1+SMARCD1,FLI1,SMARCD1,FLI1+ctrl,SMARCD1+ctrl,217,76,5,4,0,True,canonical_condition_string_only,0.087983169886660301,0.17596633977332071,0.2079369012250126,0.030899249200497799,ef056a06f120afb3ef573c1126e9ed45717bbce2b5ab1cf5e01c2d4c1413ffaa,4.3438054218536841,1.6094379124341005,-0.2079369012250126,-0.030899249200497799,-0.087983169886660301,0.93367636365394679,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-98289.0078125,-4625.1142578125,-74852.546875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
16,GATA2+GFI1,GATA2,GFI1,GATA2+ctrl,GFI1+ctrl,47,74,7,4,0,True,canonical_condition_string_only,0.100357144349996,0.200714288699992,0.25820613993234892,0.038611224378399901,d6d6efc7af85e881c45ffcfc1e5753b7188ecce7d6446ad37f5344a5d75a2a93,3.8712010109078903,1.6094379124341005,-0.25820613993234892,-0.038611224378399901,-0.100357144349996,0.83921717286241171,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-119574.15625,-6271.82373046875,-58881.671875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
17,GATA2+IKZF1,GATA2,IKZF1,GATA2+ctrl,IKZF1+ctrl,47,45,7,2,0,True,canonical_condition_string_only,0.060298264703029403,0.1205965294060589,0.28835428069227181,0.042442399025185901,27724d5b8347997ca54664415039aa467b90df3c1e47c9bb03cf3ce45ac1f01d,3.8286413964890951,1.0986122886681096,-0.28835428069227181,-0.042442399025185901,-0.060298264703029403,0.15408786281775941,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-334349.5,-7601.55517578125,-88542.484375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
18,GATA2+KDM1A,GATA2,KDM1A,GATA2+ctrl,KDM1A+ctrl,47,39,7,3,0,True,canonical_condition_string_only,0.1046657348578274,0.20933146971565489,0.29726289507994208,0.043956020965732902,5de1b1441042d4d9a168347b5c3b81cbb3f8f438dc4846261bafeb792d2fd87f,3.6888794541139358,1.3862943611198906,-0.29726289507994208,-0.043956020965732902,-0.1046657348578274,0.36672504340846079,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-99382.5,-5691.67919921875,-180742.953125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
19,GATA2+RCOR1,GATA2,RCOR1,GATA2+ctrl,RCOR1+ctrl,47,61,7,5,0,True,canonical_condition_string_only,0.0597182904262775,0.119436580852555,0.26548184845030348,0.040354197101920598,3158c9be02a689547fd204b4f00a27bb68fde9633e5d6ea2ed47c24dc3b2ff23,3.8712010109078903,1.791759469228055,-0.26548184845030348,-0.040354197101920598,-0.0597182904262775,0.1927610482113328,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-147661.34375,-5251.25537109375,-72557.6484375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
20,GFI1+GSE1,GFI1,GSE1,GFI1+ctrl,GSE1+ctrl,74,92,4,6,0,True,canonical_condition_string_only,0.11745236205792881,0.23490472411585761,0.23151727719722501,0.033655510625189101,16f2833cc41db3884a222bdd364a2e830c86cbdba0feb002a0b011cc9bed4779,4.3174881135363101,1.6094379124341005,-0.23151727719722501,-0.033655510625189101,-0.11745236205792881,0.0896379493097956,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-70958.4296875,-6441.9208984375,-28673.03125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
21,GFI1+INTS1,GFI1,INTS1,GFI1+ctrl,INTS1+ctrl,74,290,4,5,0,True,canonical_condition_string_only,0.078438527365267699,0.1568770547305354,0.2030292241816794,0.029835935019067499,6e79cd6b39e446f56834c185c15e1b704598c4be3623dc14a9798d46d9d316c2,4.3174881135363101,1.6094379124341005,-0.2030292241816794,-0.029835935019067499,-0.078438527365267699,0.43154605739427249,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-105220.3515625,-20057.771484375,-64158.3125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
22,GFI1+RCOR1,GFI1,RCOR1,GFI1+ctrl,RCOR1+ctrl,74,61,4,5,0,True,canonical_condition_string_only,0.088609755962971201,0.1772195119259424,0.24933285677881509,0.036928348501238897,f04d11dad8c059500f6ec793472ea7d4ad254953452f3ea61adff83407b572af,4.1271343850450917,1.6094379124341005,-0.24933285677881509,-0.036928348501238897,-0.088609755962971201,0.9386759909909882,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-102152.21875,-5251.40966796875,-27979.537109375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
23,GSE1+INTS1,GSE1,INTS1,GSE1+ctrl,INTS1+ctrl,92,290,6,5,0,True,canonical_condition_string_only,0.060292358727628399,0.1205847174552569,0.1909566526753452,0.028227788907684501,df94e7664ca8a136d1f8d503353c3f2be7cdd6d48c4b1a56c55e747d795d8025,4.5325994931532563,1.791759469228055,-0.1909566526753452,-0.028227788907684501,-0.060292358727628399,0.87336584327263944,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-140537.09375,-23785.431640625,-88158.5546875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
24,GSE1+KDM1A,GSE1,KDM1A,GSE1+ctrl,KDM1A+ctrl,92,39,6,3,0,True,canonical_condition_string_only,0.12294196444486021,0.24588392888972041,0.2743994674436554,0.039673650280545501,fdee94d8b34e13ad04d1d5520271a87852f14959bced3f4690b93c708cf29d03,3.6888794541139358,1.3862943611198906,-0.2743994674436554,-0.039673650280545501,-0.12294196444486021,0.99192171373879756,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-61893.6875,-4981.5810546875,-64892.265625,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
25,GSE1+MED24,GSE1,MED24,GSE1+ctrl,MED24+ctrl,92,110,6,7,0,True,canonical_condition_string_only,0.1030088979314543,0.20601779586290861,0.21304080548893961,0.031887127785173601,0508f722b859984883f951c7ad1aa391b49b618b081d961de42c81584a61bdb9,4.5325994931532563,1.9459101490553128,-0.21304080548893961,-0.031887127785173601,-0.1030088979314543,0.019668050743666701,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-173285.921875,-15306.884765625,-20054.544921875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
26,GSE1+SSRP1,GSE1,SSRP1,GSE1+ctrl,SSRP1+ctrl,92,32,6,7,0,True,canonical_condition_string_only,0.083645712439663705,0.16729142487932749,0.28887690005730021,0.043252025321509999,3dbeae25bbd5d6ac6632ed4b6181339e35bad7e6496e12cd5121317232e402a9,3.4965075614664798,1.9459101490553128,-0.28887690005730021,-0.043252025321509999,-0.083645712439663705,0.24119079991563491,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-98234.5703125,-8671.9228515625,-41286.83984375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
27,HDAC3+SMARCD1,HDAC3,SMARCD1,HDAC3+ctrl,SMARCD1+ctrl,96,76,5,4,0,True,canonical_condition_string_only,0.060962799727448197,0.12192559945489639,0.2311920309352381,0.034263144226398701,20823d39d653e9a4213712ca587159367e73403477a20dfa209bd6db7f0c6331,4.3438054218536841,1.6094379124341005,-0.2311920309352381,-0.034263144226398701,-0.060962799727448197,0.12698729192773289,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-64220.09765625,-4872.83740234375,-33379.23046875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
28,HDAC3+SSRP1,HDAC3,SSRP1,HDAC3+ctrl,SSRP1+ctrl,96,32,5,7,0,True,canonical_condition_string_only,0.071325983618812094,0.1426519672376243,0.28933885380678631,0.0434623957236542,dbea8a7d986e06e9dee3df254fc58b43f8df2096e86140ffbe1fdfc9c50fc077,3.4965075614664798,1.791759469228055,-0.28933885380678631,-0.0434623957236542,-0.071325983618812094,0.85904756132406845,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-126253.171875,-7607.03125,-21689.31640625,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
29,IKZF1+INTS1,IKZF1,INTS1,IKZF1+ctrl,INTS1+ctrl,45,290,2,5,0,True,canonical_condition_string_only,0.044232507241578699,0.088465014483157398,0.24020542534798911,0.034651314628394402,17c0340e929f3ffc69bb31dc75f362dce22318126ccc24fa00bc45a7ef3b5c38,3.8286413964890951,1.0986122886681096,-0.24020542534798911,-0.034651314628394402,-0.044232507241578699,0.0927765403345093,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-331451.21875,-26246.779296875,-90564.671875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
30,IKZF1+KDM1A,IKZF1,KDM1A,IKZF1+ctrl,KDM1A+ctrl,45,39,2,3,0,True,canonical_condition_string_only,0.096783431629854894,0.1935668632597099,0.31069160094698017,0.044473633373519297,effc6306537e96f5a55dd6126b8d1533cd932042ad4bf98b7f514d9931499643,3.6888794541139358,1.0986122886681096,-0.31069160094698017,-0.044473633373519297,-0.096783431629854894,0.93744486717650444,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-138526.015625,-5988.8876953125,-94667.125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
31,IKZF1+MED24,IKZF1,MED24,IKZF1+ctrl,MED24+ctrl,45,110,2,7,0,True,canonical_condition_string_only,0.095024487079628003,0.19004897415925601,0.25810964330883129,0.037692100727435798,06f3c9273f862bdbcce76daec82896c71cc8d66f577c36919ea68baff26b9dd1,3.8286413964890951,1.0986122886681096,-0.25810964330883129,-0.037692100727435798,-0.095024487079628003,0.027157375413957199,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-400347.1875,-16276.3466796875,-28983.94921875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
32,IKZF1+SMARCD1,IKZF1,SMARCD1,IKZF1+ctrl,SMARCD1+ctrl,45,76,2,4,0,True,canonical_condition_string_only,0.064888872782211296,0.12977774556442259,0.27279451863643928,0.039492106091106399,06f510b867b1be30bc4e4fd2f7e9013b34030864e16a69d86676922e9ea724e6,3.8286413964890951,1.0986122886681096,-0.27279451863643928,-0.039492106091106399,-0.064888872782211296,0.027176899929776701,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-140314.90625,-5219.09912109375,-62919.3671875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
33,INTS1+KDM1A,INTS1,KDM1A,INTS1+ctrl,KDM1A+ctrl,290,39,5,3,0,True,canonical_condition_string_only,0.087219763506935097,0.1744395270138703,0.25082999016138319,0.036489562200755797,8220125d889a7a950fc51b2050c45327a1f44d276fdfae4c039e515664d452fe,3.6888794541139358,1.3862943611198906,-0.25082999016138319,-0.036489562200755797,-0.087219763506935097,0.50830187591109577,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-105232.6875,-15583.8056640625,-174257.140625,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
34,INTS1+RING1,INTS1,RING1,INTS1+ctrl,RING1+ctrl,290,83,5,3,0,True,canonical_condition_string_only,0.047279829547026003,0.094559659094052104,0.2027935685903651,0.0293321176102481,c036e078cb0988a1d95a3dab7bd524ab5b92b64e57c6e09b249123a437bc2bfb,4.4308167988433134,1.3862943611198906,-0.2027935685903651,-0.0293321176102481,-0.047279829547026003,0.75083735417414321,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-186232.875,-18337.099609375,-57178.21484375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
35,INTS1+SSRP1,INTS1,SSRP1,INTS1+ctrl,SSRP1+ctrl,290,32,5,7,0,True,canonical_condition_string_only,0.058520902976648297,0.1170418059532967,0.26659047173091782,0.040351298832036898,9b4505444952c431fa70a8110aefd7431b02f0d037b2376b00c2c3f61d138300,3.4965075614664798,1.791759469228055,-0.26659047173091782,-0.040351298832036898,-0.058520902976648297,0.60652192036770725,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-214985.359375,-25196.67578125,-105389.4609375,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
36,KDM1A+MED24,KDM1A,MED24,KDM1A+ctrl,MED24+ctrl,39,110,3,7,0,True,canonical_condition_string_only,0.1330389134924744,0.26607782698494892,0.26802541962799598,0.039388691287906799,8998f96d0da20ccff17048e0914ed6bbedbae34956fda3c1b5b4722d2343fefd,3.6888794541139358,1.3862943611198906,-0.26802541962799598,-0.039388691287906799,-0.1330389134924744,0.53749045288498842,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-177099.34375,-11157.080078125,-53425.29296875,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
37,KDM1A+SMARCD1,KDM1A,SMARCD1,KDM1A+ctrl,SMARCD1+ctrl,39,76,3,4,0,True,canonical_condition_string_only,0.1030183705553924,0.20603674111078479,0.28219476783923159,0.041114486347734597,087d3f8b56d4de14be4a7aa11740e49c6e6fb14556da0e79587f7cffb8997277,3.6888794541139358,1.3862943611198906,-0.28219476783923159,-0.041114486347734597,-0.1030183705553924,0.033161136167865597,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-45170.53515625,-4982.4912109375,-105558.2578125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
38,MED13L+MED14,MED13L,MED14,MED13L+ctrl,MED14+ctrl,27,49,0,2,0,True,canonical_condition_string_only,0.1208877096651479,0.24177541933029589,0.35508439138269732,0.051064724804446397,9af1299a67b5ed0c31bcd5dfa3c7eae1f94b506c809c3c11c93bb2903d393dc5,3.3322045101752038,0,-0.35508439138269732,-0.051064724804446397,-0.1208877096651479,0.60524234790474174,0,0,matching_rms:higher_effect_size;se:higher_uncertainty,higher_expected_accuracy,True,0.089075122032432258,-0.089075122032432258,constant_or_nonfinite_baseline,-34272.14453125,-6344.10400390625,-12618.0751953125,-0.62079620361328125,-0.025559147449335573,0.025559147449335573
