fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_direction_truth_used_for_score_or_transform,direction_model_refit_on_replogle,frozen_model_sha256
Replogle_cellline_holdout_1_K562,K562::WDR4,context_unseen,K562,WDR4,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SS18L2,context_unseen,K562,SS18L2,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DCAF6,context_unseen,K562,DCAF6,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TM7SF2,context_unseen,K562,TM7SF2,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ARL4D,context_and_perturbation_unseen,K562,ARL4D,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TWF1,context_unseen,K562,TWF1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRELID3B,context_unseen,K562,PRELID3B,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RAC3,context_unseen,K562,RAC3,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CCNK,context_unseen,K562,CCNK,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::WBP11,context_unseen,K562,WBP11,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CCNB1,context_unseen,K562,CCNB1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ELOVL1,context_unseen,K562,ELOVL1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SETDB1,context_unseen,K562,SETDB1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::COX6C,context_unseen,K562,COX6C,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::VPS54,context_unseen,K562,VPS54,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUP107,context_unseen,K562,NUP107,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GRPEL1,context_unseen,K562,GRPEL1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ATR,context_unseen,K562,ATR,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SRSF7,context_and_perturbation_unseen,K562,SRSF7,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MANF,context_unseen,K562,MANF,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CHMP6,context_and_perturbation_unseen,K562,CHMP6,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ASF1B,context_unseen,K562,ASF1B,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PNISR,context_unseen,K562,PNISR,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MIOS,context_and_perturbation_unseen,K562,MIOS,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SRSF11,context_unseen,K562,SRSF11,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::UFL1,context_unseen,K562,UFL1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPS21,context_unseen,K562,MRPS21,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::QRSL1,context_unseen,K562,QRSL1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EMC3,context_unseen,K562,EMC3,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::COA5,context_unseen,K562,COA5,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RPA3,context_unseen,K562,RPA3,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUDCD3,context_and_perturbation_unseen,K562,NUDCD3,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PPP2R1A,context_unseen,K562,PPP2R1A,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CHORDC1,context_and_perturbation_unseen,K562,CHORDC1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CSTF1,context_and_perturbation_unseen,K562,CSTF1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DNAJC19,context_unseen,K562,DNAJC19,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRPF3,context_unseen,K562,PRPF3,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::METTL1,context_unseen,K562,METTL1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::FNBP4,context_unseen,K562,FNBP4,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TLCD1,context_unseen,K562,TLCD1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL10,context_unseen,K562,MRPL10,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::KPNB1,context_unseen,K562,KPNB1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GUK1,context_unseen,K562,GUK1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CYCS,context_unseen,K562,CYCS,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RUVBL1,context_unseen,K562,RUVBL1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RPL7,context_unseen,K562,RPL7,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DYNLRB1,context_and_perturbation_unseen,K562,DYNLRB1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DRAP1,context_unseen,K562,DRAP1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TTC4,context_and_perturbation_unseen,K562,TTC4,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::HSPA8,context_unseen,K562,HSPA8,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GMPPB,context_unseen,K562,GMPPB,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TIMM13,context_and_perturbation_unseen,K562,TIMM13,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EIF2B2,context_unseen,K562,EIF2B2,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SSBP3,context_unseen,K562,SSBP3,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MMGT1,context_unseen,K562,MMGT1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CDK2,context_unseen,K562,CDK2,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CPNE7,context_unseen,K562,CPNE7,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ACTR6,context_unseen,K562,ACTR6,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL54,context_unseen,K562,MRPL54,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GNPNAT1,context_unseen,K562,GNPNAT1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PTPMT1,context_unseen,K562,PTPMT1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SMAGP,context_unseen,K562,SMAGP,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EFTUD2,context_and_perturbation_unseen,K562,EFTUD2,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TRNT1,context_unseen,K562,TRNT1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DDX19B,context_unseen,K562,DDX19B,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::UROD,context_unseen,K562,UROD,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GRSF1,context_and_perturbation_unseen,K562,GRSF1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TSEN34,context_unseen,K562,TSEN34,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ISCA2,context_unseen,K562,ISCA2,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DAP3,context_unseen,K562,DAP3,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL20,context_unseen,K562,MRPL20,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NEDD1,context_unseen,K562,NEDD1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ATP6AP2,context_and_perturbation_unseen,K562,ATP6AP2,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::USP39,context_and_perturbation_unseen,K562,USP39,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRKRIP1,context_and_perturbation_unseen,K562,PRKRIP1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::THOC6,context_unseen,K562,THOC6,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::USP5,context_unseen,K562,USP5,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::HSP90B1,context_unseen,K562,HSP90B1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TRA2B,context_unseen,K562,TRA2B,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ZBTB17,context_unseen,K562,ZBTB17,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TACC3,context_unseen,K562,TACC3,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RRM2,context_unseen,K562,RRM2,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ANAPC15,context_unseen,K562,ANAPC15,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUP98,context_unseen,K562,NUP98,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GFM1,context_unseen,K562,GFM1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PSMB5,context_unseen,K562,PSMB5,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::POLR1C,context_unseen,K562,POLR1C,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GON4L,context_unseen,K562,GON4L,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DNMT1,context_unseen,K562,DNMT1,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NDUFS3,context_unseen,K562,NDUFS3,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EIF2B3,context_unseen,K562,EIF2B3,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DDX1,context_and_perturbation_unseen,K562,DDX1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::LIN54,context_unseen,K562,LIN54,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPS7,context_unseen,K562,MRPS7,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RHOQ,context_unseen,K562,RHOQ,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL39,context_unseen,K562,MRPL39,1.0,0.5,5.0,-5.0,0.3174337697620214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::WNK1,context_and_perturbation_unseen,K562,WNK1,1.0,1.0,5.0,-5.0,0.38329804276382673,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
