fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_direction_truth_used_for_score_or_transform,direction_model_refit_on_replogle,frozen_model_sha256
Replogle_cellline_holdout_1_K562,K562::QRSL1,context_unseen,K562,QRSL1,1.0,0.5,-0.1310736630079855,-1.127961110364515,0.3280469251039293,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EMC3,context_unseen,K562,EMC3,1.0,0.5,-0.4742744956592097,-0.7312240294271214,0.3319888742279371,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::COA5,context_unseen,K562,COA5,1.0,1.0,-0.1855021567939091,0.1159002771144518,0.4222453679550802,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RPA3,context_unseen,K562,RPA3,1.0,0.5,5.0,5.0,0.552068496826971,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUDCD3,context_and_perturbation_unseen,K562,NUDCD3,1.0,1.0,-0.7283399715839013,-1.17820520104967,0.3833924104384357,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PPP2R1A,context_unseen,K562,PPP2R1A,1.0,0.5,1.4332278065845958,1.4285849661985244,0.41249449178508335,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CHORDC1,context_and_perturbation_unseen,K562,CHORDC1,1.0,1.0,-0.5649887511160788,-1.228168258207533,0.3847745452199527,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CSTF1,context_and_perturbation_unseen,K562,CSTF1,1.0,1.0,-0.6727363720780696,-0.238085694174681,0.4063203926764103,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DNAJC19,context_unseen,K562,DNAJC19,1.0,0.5,-0.3102612690374196,-1.2833818177158467,0.3215981289129928,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRPF3,context_unseen,K562,PRPF3,1.0,1.0,-0.2164294397781222,-0.0897282157324576,0.41693697705165933,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::METTL1,context_unseen,K562,METTL1,1.0,0.5,-0.2646037156046825,-1.2734840098690172,0.3225443461626504,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::FNBP4,context_unseen,K562,FNBP4,1.0,0.5,2.782115635997697,2.500012624398435,0.45872744353296624,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TLCD1,context_unseen,K562,TLCD1,1.0,1.0,-0.3688198802420648,-1.0343615070245498,0.3923895596675486,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL10,context_unseen,K562,MRPL10,1.0,0.5,1.3452936904936037,0.730220028104727,0.3947333355171357,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::KPNB1,context_unseen,K562,KPNB1,1.0,0.5,5.0,5.0,0.552068496826971,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GUK1,context_unseen,K562,GUK1,1.0,0.5,-0.1604647233281382,-0.92277865270384,0.332401608754199,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CYCS,context_unseen,K562,CYCS,1.0,1.0,-0.6405182510802017,-1.042644879780047,0.38794645832905467,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RUVBL1,context_unseen,K562,RUVBL1,1.0,1.0,-0.3971182747060936,-0.3047577022206532,0.409066076092364,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RPL7,context_unseen,K562,RPL7,1.0,1.0,-0.4282305267352715,-1.366765309570131,0.3836611647141765,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DYNLRB1,context_and_perturbation_unseen,K562,DYNLRB1,1.0,1.0,-0.15522246057162,-1.2885755102846002,0.38976499424006633,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DRAP1,context_unseen,K562,DRAP1,1.0,0.5,-0.5311906896179147,-1.213336804266131,0.31978679445422087,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TTC4,context_and_perturbation_unseen,K562,TTC4,1.0,1.0,-0.7059936946276322,-0.8397070718802752,0.39168419700710566,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::HSPA8,context_unseen,K562,HSPA8,1.0,0.5,-0.7648605296588811,-1.0417887527514125,0.320157842571467,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GMPPB,context_unseen,K562,GMPPB,1.0,0.5,-0.6081610964436266,-1.195374299108002,0.3190046150801563,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TIMM13,context_and_perturbation_unseen,K562,TIMM13,1.0,1.0,0.1867054925127994,-0.7087005792900132,0.408717849461103,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EIF2B2,context_unseen,K562,EIF2B2,1.0,1.0,0.6642253946064335,1.012760039841356,0.45657661904936,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SSBP3,context_unseen,K562,SSBP3,1.0,0.5,-0.7405617515299203,-1.1771039838375772,0.31736285497194644,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MMGT1,context_unseen,K562,MMGT1,1.0,0.5,0.2975773906629513,-1.2216761424965912,0.3325511726850779,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CDK2,context_unseen,K562,CDK2,1.0,1.0,0.7812988216666467,0.1120319048881383,0.4372731712002841,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CPNE7,context_unseen,K562,CPNE7,1.0,0.5,0.0013616430284451,-0.4971481891643819,0.3449189738773696,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ACTR6,context_unseen,K562,ACTR6,1.0,0.5,0.2924174861236834,-0.6564350976675674,0.3457330013402107,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL54,context_unseen,K562,MRPL54,1.0,0.5,0.8872735893302626,0.3198449811025644,0.3779421190082693,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GNPNAT1,context_unseen,K562,GNPNAT1,1.0,1.0,-0.6502326107720429,-0.7689288383393973,0.39421687670266925,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PTPMT1,context_unseen,K562,PTPMT1,1.0,0.5,0.9025623793123836,-0.1503166319116675,0.36714957674059845,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SMAGP,context_unseen,K562,SMAGP,1.0,0.5,-0.5177539354040644,-1.167011623596103,0.3210838643457431,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EFTUD2,context_and_perturbation_unseen,K562,EFTUD2,1.0,1.0,0.8456275770377778,0.6272486200134346,0.4503678999768954,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TRNT1,context_unseen,K562,TRNT1,1.0,0.5,4.31435977357203,4.046275012771979,0.5189689426996027,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DDX19B,context_unseen,K562,DDX19B,1.0,1.0,-0.8012002595509524,-0.6339094764559994,0.39502410910520563,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::UROD,context_unseen,K562,UROD,1.0,0.5,0.1362209608472856,-0.8263843940731636,0.3393028422152665,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GRSF1,context_and_perturbation_unseen,K562,GRSF1,1.0,1.0,0.0078161613326433,-0.3499881789019677,0.4143370657514477,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TSEN34,context_unseen,K562,TSEN34,1.0,0.5,-0.4008040522474646,-1.213774275769774,0.32181548034845386,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ISCA2,context_unseen,K562,ISCA2,1.0,1.0,0.4445943853623693,0.6112140289755785,0.4437204256635051,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DAP3,context_unseen,K562,DAP3,1.0,0.5,0.0503027931865689,-0.7343313194400388,0.34011916226462,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL20,context_unseen,K562,MRPL20,1.0,1.0,0.3720771483754245,0.859404265531758,0.44840982583065714,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NEDD1,context_unseen,K562,NEDD1,1.0,1.0,-0.2822015936390544,-1.2618655048975749,0.38840603884579616,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ATP6AP2,context_and_perturbation_unseen,K562,ATP6AP2,1.0,1.0,-0.7993443792721765,-1.0429548609668025,0.38545550563710285,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::USP39,context_and_perturbation_unseen,K562,USP39,1.0,1.0,-0.3787039654185725,-1.279856113408433,0.386474839056405,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRKRIP1,context_and_perturbation_unseen,K562,PRKRIP1,1.0,1.0,0.0829830304400877,-1.3698488383792389,0.39158303189848687,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::THOC6,context_unseen,K562,THOC6,1.0,0.5,-0.2166546220452478,-1.4229318501510346,0.31978759562290526,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::USP5,context_unseen,K562,USP5,1.0,0.5,0.2783580014793008,0.418243382690101,0.3707288321653167,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::HSP90B1,context_unseen,K562,HSP90B1,1.0,1.0,0.3258518648793654,0.2015518180877061,0.4322514645726536,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TRA2B,context_unseen,K562,TRA2B,1.0,0.5,-0.2608968580615763,-0.3626638765200689,0.34397331632418193,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ZBTB17,context_unseen,K562,ZBTB17,1.0,1.0,-0.1226410332671411,-0.7624218869529804,0.4026198848498238,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TACC3,context_unseen,K562,TACC3,1.0,1.0,-0.0837822471389303,-1.1140295667866864,0.39497761069654286,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RRM2,context_unseen,K562,RRM2,1.0,0.5,2.8161901840841006,2.5153659805169157,0.45962053502800626,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ANAPC15,context_unseen,K562,ANAPC15,1.0,1.0,0.0635222903756935,-0.2770487613516396,0.41691959496073583,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUP98,context_unseen,K562,NUP98,1.0,1.0,-0.2856847016568286,-0.0991796265473094,0.4156322193302675,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GFM1,context_unseen,K562,GFM1,1.0,1.0,3.078860783678947,2.8490557828341654,0.5374219004347455,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PSMB5,context_unseen,K562,PSMB5,1.0,0.5,5.0,5.0,0.552068496826971,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::POLR1C,context_unseen,K562,POLR1C,1.0,0.5,-0.8326084002775167,-0.8431853743953173,0.32375834488857724,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GON4L,context_unseen,K562,GON4L,1.0,0.5,-0.4311562128687494,-0.9704684742870792,0.32704964061290986,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DNMT1,context_unseen,K562,DNMT1,1.0,0.5,1.0968041066001872,1.477140322799724,0.40837286746619234,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
