query_index,task_id
47,E176::H04::CE0008678::Stim8hr::ENSG00000123609
48,E176::H04::CE0008162::Stim8hr::ENSG00000125846
49,E176::H04::CE0008162::Stim48hr::ENSG00000126012
50,E176::H04::CE0008162::Stim8hr::ENSG00000126353
51,E176::H04::CE0008678::Rest::ENSG00000126698
52,E176::H04::CE0008162::Stim8hr::ENSG00000130775
53,E176::H04::CE0008678::Rest::ENSG00000131791
54,E176::H04::CE0008162::Stim48hr::ENSG00000132465
55,E176::H04::CE0008162::Stim8hr::ENSG00000134460
56,E176::H04::CE0008678::Stim48hr::ENSG00000134627
57,E176::H04::CE0008678::Rest::ENSG00000135245
58,E176::H04::CE0008678::Rest::ENSG00000135655
59,E176::H04::CE0008162::Stim8hr::ENSG00000135686
60,E176::H04::CE0008678::Stim8hr::ENSG00000135912
61,E176::H04::CE0008162::Rest::ENSG00000136098
62,E176::H04::CE0008678::Stim48hr::ENSG00000136240
63,E176::H04::CE0008678::Stim48hr::ENSG00000137343
64,E176::H04::CE0008678::Stim48hr::ENSG00000137804
65,E176::H04::CE0008678::Rest::ENSG00000138111
66,E176::H04::CE0008678::Stim48hr::ENSG00000138942
67,E176::H04::CE0008678::Rest::ENSG00000139826
68,E176::H04::CE0008678::Stim8hr::ENSG00000141376
69,E176::H04::CE0008678::Rest::ENSG00000142669
70,E176::H04::CE0008678::Stim8hr::ENSG00000143379
71,E176::H04::CE0008162::Rest::ENSG00000143702
72,E176::H04::CE0008678::Rest::ENSG00000145331
73,E176::H04::CE0008678::Stim8hr::ENSG00000146834
74,E176::H04::CE0008162::Stim48hr::ENSG00000146859
75,E176::H04::CE0008678::Stim8hr::ENSG00000148334
76,E176::H04::CE0008162::Rest::ENSG00000148803
77,E176::H04::CE0008678::Rest::ENSG00000148840
78,E176::H04::CE0008162::Stim48hr::ENSG00000149212
79,E176::H04::CE0008678::Rest::ENSG00000153250
80,E176::H04::CE0008678::Rest::ENSG00000154945
81,E176::H04::CE0008162::Stim8hr::ENSG00000155111
82,E176::H04::CE0008162::Rest::ENSG00000155974
83,E176::H04::CE0008162::Stim48hr::ENSG00000156787
84,E176::H04::CE0008162::Rest::ENSG00000156860
85,E176::H04::CE0008678::Stim48hr::ENSG00000160703
86,E176::H04::CE0008678::Rest::ENSG00000162430
87,E176::H04::CE0008678::Stim8hr::ENSG00000165322
88,E176::H04::CE0008162::Stim8hr::ENSG00000165985
89,E176::H04::CE0008678::Rest::ENSG00000166965
90,E176::H04::CE0008162::Rest::ENSG00000167553
91,E176::H04::CE0008162::Rest::ENSG00000168826
92,E176::H04::CE0008678::Stim8hr::ENSG00000169752
93,E176::H04::CE0008162::Stim48hr::ENSG00000170365
94,E176::H04::CE0008678::Rest::ENSG00000170571
95,E176::H04::CE0008678::Stim8hr::ENSG00000170615
96,E176::H04::CE0008678::Stim48hr::ENSG00000172638
97,E176::H04::CE0008678::Stim8hr::ENSG00000173404
98,E176::H04::CE0008162::Stim8hr::ENSG00000173930
99,E176::H04::CE0008162::Stim8hr::ENSG00000175155
100,E176::H04::CE0008678::Rest::ENSG00000177721
101,E176::H04::CE0008678::Stim48hr::ENSG00000181788
102,E176::H04::CE0008678::Stim48hr::ENSG00000183733
103,E176::H04::CE0008162::Rest::ENSG00000184574
104,E176::H04::CE0008678::Stim48hr::ENSG00000189350
105,E176::H04::CE0008162::Rest::ENSG00000196549
106,E176::H04::CE0008678::Stim48hr::ENSG00000198707
107,E176::H04::CE0008162::Stim48hr::ENSG00000198815
108,E176::H04::CE0008678::Rest::ENSG00000198909
109,E176::H04::CE0008678::Rest::ENSG00000198924
110,E176::H04::CE0008678::Rest::ENSG00000204310
111,E176::H04::CE0008678::Stim8hr::ENSG00000205544
112,E176::H04::CE0008162::Rest::ENSG00000206077
113,E176::H04::CE0008162::Stim8hr::ENSG00000211455
114,E176::H04::CE0008678::Stim48hr::ENSG00000213398
115,E176::H04::CE0008678::Rest::ENSG00000228594
116,E176::H04::CE0008162::Stim8hr::ENSG00000242114
117,E176::H04::CE0008162::Stim8hr::ENSG00000244274
118,E176::H04::CE0008678::Rest::ENSG00000259207
119,E176::H04::CE0008678::Rest::ENSG00000267041
120,E176::H04::CE0010866::Rest::ENSG00000004139
121,E176::H04::CE0010866::Stim48hr::ENSG00000004139
122,E176::H04::CE0010866::Stim8hr::ENSG00000004139
123,E176::H04::CE0010866::Rest::ENSG00000006025
124,E176::H04::CE0010866::Stim48hr::ENSG00000006025
125,E176::H04::CE0010866::Stim8hr::ENSG00000006025
126,E176::H04::CE0010866::Rest::ENSG00000007264
127,E176::H04::CE0010866::Stim48hr::ENSG00000007264
128,E176::H04::CE0010866::Stim8hr::ENSG00000007264
129,E176::H04::CE0010866::Rest::ENSG00000008324
130,E176::H04::CE0010866::Stim48hr::ENSG00000008324
131,E176::H04::CE0010866::Stim8hr::ENSG00000008324
132,E176::H04::CE0010866::Rest::ENSG00000010361
133,E176::H04::CE0010866::Stim48hr::ENSG00000010361
134,E176::H04::CE0010866::Stim8hr::ENSG00000010361
135,E176::H04::CE0010866::Rest::ENSG00000011258
136,E176::H04::CE0010866::Stim48hr::ENSG00000011258
137,E176::H04::CE0010866::Stim8hr::ENSG00000011258
138,E176::H04::CE0010866::Rest::ENSG00000017260
139,E176::H04::CE0010866::Stim48hr::ENSG00000017260
140,E176::H04::CE0010866::Stim8hr::ENSG00000017260
141,E176::H04::CE0010866::Rest::ENSG00000025156
142,E176::H04::CE0010866::Stim48hr::ENSG00000025156
143,E176::H04::CE0010866::Stim8hr::ENSG00000025156
144,E176::H04::CE0010866::Rest::ENSG00000040633
145,E176::H04::CE0010866::Stim48hr::ENSG00000040633
146,E176::H04::CE0010866::Stim8hr::ENSG00000040633
147,E176::H04::CE0010866::Rest::ENSG00000055147
148,E176::H04::CE0010866::Stim48hr::ENSG00000055147
149,E176::H04::CE0010866::Stim8hr::ENSG00000055147
150,E176::H04::CE0010866::Rest::ENSG00000065675
151,E176::H04::CE0010866::Stim48hr::ENSG00000065675
152,E176::H04::CE0010866::Stim8hr::ENSG00000065675
153,E176::H04::CE0010866::Rest::ENSG00000077147
154,E176::H04::CE0010866::Stim48hr::ENSG00000077147
155,E176::H04::CE0010866::Stim8hr::ENSG00000077147
156,E176::H04::CE0010866::Rest::ENSG00000080493
157,E176::H04::CE0010866::Stim48hr::ENSG00000080493
158,E176::H04::CE0010866::Stim8hr::ENSG00000080493
159,E176::H04::CE0010866::Rest::ENSG00000082153
160,E176::H04::CE0010866::Stim48hr::ENSG00000082153
161,E176::H04::CE0010866::Stim8hr::ENSG00000082153
162,E176::H04::CE0010866::Rest::ENSG00000089094
163,E176::H04::CE0010866::Stim48hr::ENSG00000089094
164,E176::H04::CE0010866::Stim8hr::ENSG00000089094
165,E176::H04::CE0010866::Rest::ENSG00000090554
166,E176::H04::CE0010866::Stim48hr::ENSG00000090554
167,E176::H04::CE0010866::Stim8hr::ENSG00000090554
168,E176::H04::CE0010866::Rest::ENSG00000091409
169,E176::H04::CE0010866::Stim48hr::ENSG00000091409
170,E176::H04::CE0010866::Stim8hr::ENSG00000091409
171,E176::H04::CE0010866::Rest::ENSG00000095397
172,E176::H04::CE0010866::Stim48hr::ENSG00000095397
173,E176::H04::CE0010866::Stim8hr::ENSG00000095397
174,E176::H04::CE0010866::Rest::ENSG00000099365
175,E176::H04::CE0010866::Stim48hr::ENSG00000099365
176,E176::H04::CE0010866::Stim8hr::ENSG00000099365
177,E176::H04::CE0010866::Rest::ENSG00000099875
178,E176::H04::CE0010866::Stim48hr::ENSG00000099875
179,E176::H04::CE0010866::Stim8hr::ENSG00000099875
180,E176::H04::CE0010866::Rest::ENSG00000100403
181,E176::H04::CE0010866::Stim48hr::ENSG00000100403
182,E176::H04::CE0010866::Stim8hr::ENSG00000100403
183,E176::H04::CE0010866::Rest::ENSG00000101162
184,E176::H04::CE0010866::Stim48hr::ENSG00000101162
185,E176::H04::CE0010866::Stim8hr::ENSG00000101162
186,E176::H04::CE0010866::Rest::ENSG00000102309
187,E176::H04::CE0010866::Stim48hr::ENSG00000102309
188,E176::H04::CE0010866::Stim8hr::ENSG00000102309
189,E176::H04::CE0010866::Rest::ENSG00000103091
190,E176::H04::CE0010866::Stim48hr::ENSG00000103091
191,E176::H04::CE0010866::Stim8hr::ENSG00000103091
192,E176::H04::CE0010866::Rest::ENSG00000103184
193,E176::H04::CE0010866::Stim48hr::ENSG00000103184
194,E176::H04::CE0010866::Stim8hr::ENSG00000103184
195,E176::H04::CE0010866::Rest::ENSG00000104524
196,E176::H04::CE0010866::Stim48hr::ENSG00000104524
197,E176::H04::CE0010866::Stim8hr::ENSG00000104524
198,E176::H04::CE0010866::Rest::ENSG00000105122
199,E176::H04::CE0010866::Stim48hr::ENSG00000105122
200,E176::H04::CE0010866::Stim8hr::ENSG00000105122
201,E176::H04::CE0010866::Rest::ENSG00000105393
202,E176::H04::CE0010866::Stim48hr::ENSG00000105393
203,E176::H04::CE0010866::Stim8hr::ENSG00000105393
204,E176::H04::CE0010866::Rest::ENSG00000105499
205,E176::H04::CE0010866::Stim48hr::ENSG00000105499
206,E176::H04::CE0010866::Stim8hr::ENSG00000105499
207,E176::H04::CE0010866::Rest::ENSG00000107779
208,E176::H04::CE0010866::Stim48hr::ENSG00000107779
209,E176::H04::CE0010866::Stim8hr::ENSG00000107779
210,E176::H04::CE0010866::Rest::ENSG00000107816
211,E176::H04::CE0010866::Stim48hr::ENSG00000107816
212,E176::H04::CE0010866::Stim8hr::ENSG00000107816
213,E176::H04::CE0010866::Rest::ENSG00000109920
214,E176::H04::CE0010866::Stim48hr::ENSG00000109920
215,E176::H04::CE0010866::Stim8hr::ENSG00000109920
216,E176::H04::CE0010866::Rest::ENSG00000110013
217,E176::H04::CE0010866::Stim48hr::ENSG00000110013
218,E176::H04::CE0010866::Stim8hr::ENSG00000110013
219,E176::H04::CE0010866::Rest::ENSG00000110697
220,E176::H04::CE0010866::Stim48hr::ENSG00000110697
221,E176::H04::CE0010866::Stim8hr::ENSG00000110697
222,E176::H04::CE0010866::Rest::ENSG00000111540
223,E176::H04::CE0010866::Stim48hr::ENSG00000111540
224,E176::H04::CE0010866::Stim8hr::ENSG00000111540
225,E176::H04::CE0010866::Rest::ENSG00000111642
226,E176::H04::CE0010866::Stim48hr::ENSG00000111642
227,E176::H04::CE0010866::Stim8hr::ENSG00000111642
228,E176::H04::CE0010866::Rest::ENSG00000112367
229,E176::H04::CE0010866::Stim48hr::ENSG00000112367
230,E176::H04::CE0010866::Stim8hr::ENSG00000112367
231,E176::H04::CE0010866::Rest::ENSG00000112936
232,E176::H04::CE0010866::Stim48hr::ENSG00000112936
233,E176::H04::CE0010866::Stim8hr::ENSG00000112936
234,E176::H04::CE0010866::Rest::ENSG00000113070
235,E176::H04::CE0010866::Stim48hr::ENSG00000113070
236,E176::H04::CE0010866::Stim8hr::ENSG00000113070
237,E176::H04::CE0010866::Rest::ENSG00000113838
238,E176::H04::CE0010866::Stim48hr::ENSG00000113838
239,E176::H04::CE0010866::Stim8hr::ENSG00000113838
240,E176::H04::CE0010866::Rest::ENSG00000115267
241,E176::H04::CE0010866::Stim48hr::ENSG00000115267
242,E176::H04::CE0010866::Stim8hr::ENSG00000115267
243,E176::H04::CE0010866::Rest::ENSG00000115756
244,E176::H04::CE0010866::Stim48hr::ENSG00000115756
245,E176::H04::CE0010866::Stim8hr::ENSG00000115756
246,E176::H04::CE0010866::Rest::ENSG00000115993
247,E176::H04::CE0010866::Stim48hr::ENSG00000115993
248,E176::H04::CE0010866::Stim8hr::ENSG00000115993
249,E176::H04::CE0010866::Rest::ENSG00000117054
250,E176::H04::CE0010866::Stim48hr::ENSG00000117054
251,E176::H04::CE0010866::Stim8hr::ENSG00000117054
252,E176::H04::CE0010866::Rest::ENSG00000119725
253,E176::H04::CE0010866::Stim48hr::ENSG00000119725
254,E176::H04::CE0010866::Stim8hr::ENSG00000119725
255,E176::H04::CE0010866::Rest::ENSG00000120708
256,E176::H04::CE0010866::Stim48hr::ENSG00000120708
257,E176::H04::CE0010866::Stim8hr::ENSG00000120708
258,E176::H04::CE0010866::Rest::ENSG00000121879
259,E176::H04::CE0010866::Stim48hr::ENSG00000121879
260,E176::H04::CE0010866::Stim8hr::ENSG00000121879
261,E176::H04::CE0010866::Rest::ENSG00000123609
262,E176::H04::CE0010866::Stim48hr::ENSG00000123609
263,E176::H04::CE0010866::Stim8hr::ENSG00000123609
264,E176::H04::CE0010866::Rest::ENSG00000125846
265,E176::H04::CE0010866::Stim48hr::ENSG00000125846
266,E176::H04::CE0010866::Stim8hr::ENSG00000125846
267,E176::H04::CE0010866::Rest::ENSG00000126012
268,E176::H04::CE0010866::Stim48hr::ENSG00000126012
269,E176::H04::CE0010866::Stim8hr::ENSG00000126012
270,E176::H04::CE0010866::Rest::ENSG00000126353
271,E176::H04::CE0010866::Stim48hr::ENSG00000126353
272,E176::H04::CE0010866::Stim8hr::ENSG00000126353
273,E176::H04::CE0010866::Rest::ENSG00000126698
274,E176::H04::CE0010866::Stim48hr::ENSG00000126698
275,E176::H04::CE0010866::Stim8hr::ENSG00000126698
276,E176::H04::CE0010866::Rest::ENSG00000130775
277,E176::H04::CE0010866::Stim48hr::ENSG00000130775
278,E176::H04::CE0010866::Stim8hr::ENSG00000130775
279,E176::H04::CE0010866::Rest::ENSG00000131791
280,E176::H04::CE0010866::Stim48hr::ENSG00000131791
281,E176::H04::CE0010866::Stim8hr::ENSG00000131791
282,E176::H04::CE0010866::Rest::ENSG00000132465
283,E176::H04::CE0010866::Stim48hr::ENSG00000132465
284,E176::H04::CE0010866::Stim8hr::ENSG00000132465
285,E176::H04::CE0010866::Rest::ENSG00000134460
286,E176::H04::CE0010866::Stim48hr::ENSG00000134460
287,E176::H04::CE0010866::Stim8hr::ENSG00000134460
288,E176::H04::CE0010866::Rest::ENSG00000134627
289,E176::H04::CE0010866::Stim48hr::ENSG00000134627
290,E176::H04::CE0010866::Stim8hr::ENSG00000134627
291,E176::H04::CE0010866::Rest::ENSG00000135245
292,E176::H04::CE0010866::Stim48hr::ENSG00000135245
293,E176::H04::CE0010866::Stim8hr::ENSG00000135245
294,E176::H04::CE0010866::Rest::ENSG00000135655
295,E176::H04::CE0010866::Stim48hr::ENSG00000135655
296,E176::H04::CE0010866::Stim8hr::ENSG00000135655
297,E176::H04::CE0010866::Rest::ENSG00000135686
298,E176::H04::CE0010866::Stim48hr::ENSG00000135686
299,E176::H04::CE0010866::Stim8hr::ENSG00000135686
300,E176::H04::CE0010866::Rest::ENSG00000135912
301,E176::H04::CE0010866::Stim48hr::ENSG00000135912
302,E176::H04::CE0010866::Stim8hr::ENSG00000135912
303,E176::H04::CE0010866::Rest::ENSG00000136098
304,E176::H04::CE0010866::Stim48hr::ENSG00000136098
305,E176::H04::CE0010866::Stim8hr::ENSG00000136098
306,E176::H04::CE0010866::Rest::ENSG00000136240
307,E176::H04::CE0010866::Stim48hr::ENSG00000136240
308,E176::H04::CE0010866::Stim8hr::ENSG00000136240
309,E176::H04::CE0010866::Rest::ENSG00000137343
310,E176::H04::CE0010866::Stim48hr::ENSG00000137343
311,E176::H04::CE0010866::Stim8hr::ENSG00000137343
312,E176::H04::CE0010866::Rest::ENSG00000137804
313,E176::H04::CE0010866::Stim48hr::ENSG00000137804
314,E176::H04::CE0010866::Stim8hr::ENSG00000137804
315,E176::H04::CE0010866::Rest::ENSG00000138111
316,E176::H04::CE0010866::Stim48hr::ENSG00000138111
317,E176::H04::CE0010866::Stim8hr::ENSG00000138111
318,E176::H04::CE0010866::Rest::ENSG00000138942
319,E176::H04::CE0010866::Stim48hr::ENSG00000138942
320,E176::H04::CE0010866::Stim8hr::ENSG00000138942
321,E176::H04::CE0010866::Rest::ENSG00000139826
322,E176::H04::CE0010866::Stim48hr::ENSG00000139826
323,E176::H04::CE0010866::Stim8hr::ENSG00000139826
324,E176::H04::CE0010866::Rest::ENSG00000141376
325,E176::H04::CE0010866::Stim48hr::ENSG00000141376
326,E176::H04::CE0010866::Stim8hr::ENSG00000141376
327,E176::H04::CE0010866::Rest::ENSG00000142669
328,E176::H04::CE0010866::Stim48hr::ENSG00000142669
329,E176::H04::CE0010866::Stim8hr::ENSG00000142669
330,E176::H04::CE0010866::Rest::ENSG00000143379
331,E176::H04::CE0010866::Stim48hr::ENSG00000143379
332,E176::H04::CE0010866::Stim8hr::ENSG00000143379
333,E176::H04::CE0010866::Rest::ENSG00000143702
334,E176::H04::CE0010866::Stim48hr::ENSG00000143702
335,E176::H04::CE0010866::Stim8hr::ENSG00000143702
336,E176::H04::CE0010866::Rest::ENSG00000145331
337,E176::H04::CE0010866::Stim48hr::ENSG00000145331
338,E176::H04::CE0010866::Stim8hr::ENSG00000145331
339,E176::H04::CE0010866::Rest::ENSG00000146834
340,E176::H04::CE0010866::Stim48hr::ENSG00000146834
341,E176::H04::CE0010866::Stim8hr::ENSG00000146834
342,E176::H04::CE0010866::Rest::ENSG00000146859
343,E176::H04::CE0010866::Stim48hr::ENSG00000146859
344,E176::H04::CE0010866::Stim8hr::ENSG00000146859
345,E176::H04::CE0010866::Rest::ENSG00000148334
346,E176::H04::CE0010866::Stim48hr::ENSG00000148334
347,E176::H04::CE0010866::Stim8hr::ENSG00000148334
348,E176::H04::CE0010866::Rest::ENSG00000148803
349,E176::H04::CE0010866::Stim48hr::ENSG00000148803
350,E176::H04::CE0010866::Stim8hr::ENSG00000148803
351,E176::H04::CE0010866::Rest::ENSG00000148840
352,E176::H04::CE0010866::Stim48hr::ENSG00000148840
353,E176::H04::CE0010866::Stim8hr::ENSG00000148840
354,E176::H04::CE0010866::Rest::ENSG00000149212
355,E176::H04::CE0010866::Stim48hr::ENSG00000149212
356,E176::H04::CE0010866::Stim8hr::ENSG00000149212
357,E176::H04::CE0010866::Rest::ENSG00000153250
358,E176::H04::CE0010866::Stim48hr::ENSG00000153250
359,E176::H04::CE0010866::Stim8hr::ENSG00000153250
360,E176::H04::CE0010866::Rest::ENSG00000154945
361,E176::H04::CE0010866::Stim48hr::ENSG00000154945
362,E176::H04::CE0010866::Stim8hr::ENSG00000154945
363,E176::H04::CE0010866::Rest::ENSG00000155111
364,E176::H04::CE0010866::Stim48hr::ENSG00000155111
365,E176::H04::CE0010866::Stim8hr::ENSG00000155111
366,E176::H04::CE0010866::Rest::ENSG00000155974
367,E176::H04::CE0010866::Stim48hr::ENSG00000155974
368,E176::H04::CE0010866::Stim8hr::ENSG00000155974
369,E176::H04::CE0010866::Rest::ENSG00000156787
370,E176::H04::CE0010866::Stim48hr::ENSG00000156787
371,E176::H04::CE0010866::Stim8hr::ENSG00000156787
372,E176::H04::CE0010866::Rest::ENSG00000156860
373,E176::H04::CE0010866::Stim48hr::ENSG00000156860
374,E176::H04::CE0010866::Stim8hr::ENSG00000156860
375,E176::H04::CE0010866::Rest::ENSG00000160703
376,E176::H04::CE0010866::Stim48hr::ENSG00000160703
377,E176::H04::CE0010866::Stim8hr::ENSG00000160703
378,E176::H04::CE0010866::Rest::ENSG00000162430
379,E176::H04::CE0010866::Stim48hr::ENSG00000162430
380,E176::H04::CE0010866::Stim8hr::ENSG00000162430
381,E176::H04::CE0010866::Rest::ENSG00000165322
382,E176::H04::CE0010866::Stim48hr::ENSG00000165322
383,E176::H04::CE0010866::Stim8hr::ENSG00000165322
384,E176::H04::CE0010866::Rest::ENSG00000165985
385,E176::H04::CE0010866::Stim48hr::ENSG00000165985
386,E176::H04::CE0010866::Stim8hr::ENSG00000165985
387,E176::H04::CE0010866::Rest::ENSG00000166965
388,E176::H04::CE0010866::Stim48hr::ENSG00000166965
389,E176::H04::CE0010866::Stim8hr::ENSG00000166965
390,E176::H04::CE0010866::Rest::ENSG00000167553
391,E176::H04::CE0010866::Stim48hr::ENSG00000167553
392,E176::H04::CE0010866::Stim8hr::ENSG00000167553
393,E176::H04::CE0010866::Rest::ENSG00000168826
394,E176::H04::CE0010866::Stim48hr::ENSG00000168826
395,E176::H04::CE0010866::Stim8hr::ENSG00000168826
396,E176::H04::CE0010866::Rest::ENSG00000169752
397,E176::H04::CE0010866::Stim48hr::ENSG00000169752
398,E176::H04::CE0010866::Stim8hr::ENSG00000169752
399,E176::H04::CE0010866::Rest::ENSG00000170365
400,E176::H04::CE0010866::Stim48hr::ENSG00000170365
401,E176::H04::CE0010866::Stim8hr::ENSG00000170365
402,E176::H04::CE0010866::Rest::ENSG00000170571
403,E176::H04::CE0010866::Stim48hr::ENSG00000170571
404,E176::H04::CE0010866::Stim8hr::ENSG00000170571
405,E176::H04::CE0010866::Rest::ENSG00000170615
406,E176::H04::CE0010866::Stim48hr::ENSG00000170615
407,E176::H04::CE0010866::Stim8hr::ENSG00000170615
408,E176::H04::CE0010866::Rest::ENSG00000172638
409,E176::H04::CE0010866::Stim48hr::ENSG00000172638
410,E176::H04::CE0010866::Stim8hr::ENSG00000172638
411,E176::H04::CE0010866::Rest::ENSG00000173404
412,E176::H04::CE0010866::Stim48hr::ENSG00000173404
413,E176::H04::CE0010866::Stim8hr::ENSG00000173404
414,E176::H04::CE0010866::Rest::ENSG00000173930
415,E176::H04::CE0010866::Stim48hr::ENSG00000173930
416,E176::H04::CE0010866::Stim8hr::ENSG00000173930
417,E176::H04::CE0010866::Rest::ENSG00000175155
418,E176::H04::CE0010866::Stim48hr::ENSG00000175155
419,E176::H04::CE0010866::Stim8hr::ENSG00000175155
420,E176::H04::CE0010866::Rest::ENSG00000177721
421,E176::H04::CE0010866::Stim48hr::ENSG00000177721
422,E176::H04::CE0010866::Stim8hr::ENSG00000177721
423,E176::H04::CE0010866::Rest::ENSG00000181788
424,E176::H04::CE0010866::Stim48hr::ENSG00000181788
425,E176::H04::CE0010866::Stim8hr::ENSG00000181788
426,E176::H04::CE0010866::Rest::ENSG00000183733
427,E176::H04::CE0010866::Stim48hr::ENSG00000183733
428,E176::H04::CE0010866::Stim8hr::ENSG00000183733
429,E176::H04::CE0010866::Rest::ENSG00000184574
430,E176::H04::CE0010866::Stim48hr::ENSG00000184574
431,E176::H04::CE0010866::Stim8hr::ENSG00000184574
432,E176::H04::CE0010866::Rest::ENSG00000189350
433,E176::H04::CE0010866::Stim48hr::ENSG00000189350
434,E176::H04::CE0010866::Stim8hr::ENSG00000189350
435,E176::H04::CE0010866::Rest::ENSG00000196549
436,E176::H04::CE0010866::Stim48hr::ENSG00000196549
437,E176::H04::CE0010866::Stim8hr::ENSG00000196549
438,E176::H04::CE0010866::Rest::ENSG00000198707
439,E176::H04::CE0010866::Stim48hr::ENSG00000198707
440,E176::H04::CE0010866::Stim8hr::ENSG00000198707
441,E176::H04::CE0010866::Rest::ENSG00000198815
442,E176::H04::CE0010866::Stim48hr::ENSG00000198815
443,E176::H04::CE0010866::Stim8hr::ENSG00000198815
444,E176::H04::CE0010866::Rest::ENSG00000198909
445,E176::H04::CE0010866::Stim48hr::ENSG00000198909
446,E176::H04::CE0010866::Stim8hr::ENSG00000198909
447,E176::H04::CE0010866::Rest::ENSG00000198924
448,E176::H04::CE0010866::Stim48hr::ENSG00000198924
449,E176::H04::CE0010866::Stim8hr::ENSG00000198924
450,E176::H04::CE0010866::Rest::ENSG00000204310
451,E176::H04::CE0010866::Stim48hr::ENSG00000204310
452,E176::H04::CE0010866::Stim8hr::ENSG00000204310
453,E176::H04::CE0010866::Rest::ENSG00000205544
454,E176::H04::CE0010866::Stim48hr::ENSG00000205544
455,E176::H04::CE0010866::Stim8hr::ENSG00000205544
456,E176::H04::CE0010866::Rest::ENSG00000206077
457,E176::H04::CE0010866::Stim48hr::ENSG00000206077
458,E176::H04::CE0010866::Stim8hr::ENSG00000206077
459,E176::H04::CE0010866::Rest::ENSG00000211455
460,E176::H04::CE0010866::Stim48hr::ENSG00000211455
461,E176::H04::CE0010866::Stim8hr::ENSG00000211455
462,E176::H04::CE0010866::Rest::ENSG00000213398
463,E176::H04::CE0010866::Stim48hr::ENSG00000213398
464,E176::H04::CE0010866::Stim8hr::ENSG00000213398
465,E176::H04::CE0010866::Rest::ENSG00000228594
466,E176::H04::CE0010866::Stim48hr::ENSG00000228594
467,E176::H04::CE0010866::Stim8hr::ENSG00000228594
468,E176::H04::CE0010866::Rest::ENSG00000242114
469,E176::H04::CE0010866::Stim48hr::ENSG00000242114
470,E176::H04::CE0010866::Stim8hr::ENSG00000242114
471,E176::H04::CE0010866::Rest::ENSG00000244274
472,E176::H04::CE0010866::Stim48hr::ENSG00000244274
473,E176::H04::CE0010866::Stim8hr::ENSG00000244274
474,E176::H04::CE0010866::Rest::ENSG00000259207
475,E176::H04::CE0010866::Stim48hr::ENSG00000259207
476,E176::H04::CE0010866::Stim8hr::ENSG00000259207
477,E176::H04::CE0010866::Rest::ENSG00000267041
478,E176::H04::CE0010866::Stim48hr::ENSG00000267041
479,E176::H04::CE0010866::Stim8hr::ENSG00000267041
480,E176::H04::CE0008162::Rest::ENSG00000081692
481,E176::H04::CE0008162::Stim48hr::ENSG00000081692
482,E176::H04::CE0008162::Stim8hr::ENSG00000081692
