dataset_name,setting,heldout,task_id,context,perturbation,raw_perturbation,n_cells,support_count,context_similarity,predicted_l2,disagreement_rmse,error_v0_rmse,error_contextsim_rmse,error_mean_rmse,risk_disagreement,risk_predicted_magnitude,risk_inverse_support,risk_inverse_context_similarity,risk_safeconf_smoke
sciplex3_cell_line_formal,leave_context,MCF7,88,MCF7,Hesperadin_10.0,Hesperadin_10.0,231,2,0.4234588269809172,2.2997342297223127,0.0007759841757013268,0.0748785164866278,0.07519029416610293,0.07503356404478151,-0.48443684112448704,-0.42574652243955113,-0.0,-0.0,-0.9101833635640382
sciplex3_cell_line_formal,leave_context,MCF7,89,MCF7,Hesperadin_100.0,Hesperadin_100.0,128,2,0.4234588269809172,2.117198306682223,0.0006703452123875129,0.08079041714168407,0.08088268434598876,0.08083586915149138,-0.7332906362526967,-0.5526513672059732,-0.0,-0.0,-1.28594200345867
sciplex3_cell_line_formal,leave_context,MCF7,90,MCF7,Hesperadin_1000.0,Hesperadin_1000.0,132,2,0.4234588269809172,2.277840706907388,0.0007402026926817156,0.09340552779088221,0.09365379028381465,0.09352900919838354,-0.5687273109040353,-0.4409676036817783,-0.0,-0.0,-1.0096949145858136
sciplex3_cell_line_formal,leave_context,MCF7,91,MCF7,Hesperadin_10000.0,Hesperadin_10000.0,126,2,0.4234588269809172,2.8298650823138565,0.0010605158597145302,0.12522924300508487,0.12532531223576016,0.12527616486095178,0.18583468729411048,-0.05718250263702072,-0.0,-0.0,0.12865218465708977
sciplex3_cell_line_formal,leave_context,MCF7,92,MCF7,Quisinostat_10.0,Quisinostat_10.0,237,2,0.4234588269809172,4.324721663577665,0.0013910697991793754,0.17486153519878186,0.17496895347867208,0.1749138687162076,0.9645208817623832,0.9820898730897218,-0.0,-0.0,1.946610754852105
sciplex3_cell_line_formal,leave_context,MCF7,93,MCF7,Quisinostat_100.0,Quisinostat_100.0,248,2,0.4234588269809172,4.488171789817544,0.0014577977784528818,0.19472756374201328,0.194686040538077,0.19470543850730326,1.1217120389126083,1.0957256580467918,-0.0,-0.0,2.2174376969594
sciplex3_cell_line_formal,leave_context,MCF7,94,MCF7,Quisinostat_1000.0,Quisinostat_1000.0,236,2,0.4234588269809172,5.3933817069389915,0.0016183051231781216,0.2129404357304513,0.21309865111166137,0.21301802017752494,1.499819326487671,1.7250567075196854,-0.0,-0.0,3.224876034007356
sciplex3_cell_line_formal,leave_context,MCF7,95,MCF7,Quisinostat_10000.0,Quisinostat_10000.0,216,2,0.4234588269809172,5.96102427815808,0.0018481500419697215,0.22684314099617983,0.22698183781473064,0.22691061858878944,2.04126519587122,2.1197000806356163,-0.0,-0.0,4.160965276506836
sciplex3_cell_line_formal,leave_context,MCF7,96,MCF7,TAK901_10.0,TAK901_10.0,278,2,0.4234588269809172,1.0681792585851186,0.0004227938037440328,0.0498418080530298,0.04983860128082791,0.04983975646523633,-1.3164476987397784,-1.2819631499970507,-0.0,-0.0,-2.598410848736829
sciplex3_cell_line_formal,leave_context,MCF7,97,MCF7,TAK901_100.0,TAK901_100.0,250,2,0.4234588269809172,1.9926586248096012,0.0006541013684602899,0.07255126248818852,0.0727348759072632,0.07264239072792467,-0.7715562731157876,-0.6392353597269056,-0.0,-0.0,-1.410791632842693
sciplex3_cell_line_formal,leave_context,MCF7,98,MCF7,TAK901_1000.0,TAK901_1000.0,193,2,0.4234588269809172,2.16746047709389,0.0007769642605363267,0.08580058935521902,0.0857481788876245,0.08577350862390995,-0.482128054450646,-0.5177074897078702,-0.0,-0.0,-0.9998355441585162
sciplex3_cell_line_formal,leave_context,MCF7,99,MCF7,TAK901_10000.0,TAK901_10000.0,71,2,0.4234588269809172,2.597908260745279,0.0009181348591948127,0.11582611420686977,0.11572437948737938,0.11577434760815883,-0.1495723559218278,-0.21844634562976653,-0.0,-0.0,-0.36801870155159433
sciplex3_cell_line_formal,leave_context,MCF7,100,MCF7,Tanespimycin_10.0,Tanespimycin_10.0,251,2,0.4234588269809172,1.2087173466435899,0.0004211641697106077,0.04884318490144886,0.04891786934332737,0.048880087837961356,-1.3202866290091264,-1.1842565509244232,-0.0,-0.0,-2.50454317993355
sciplex3_cell_line_formal,leave_context,MCF7,101,MCF7,Tanespimycin_100.0,Tanespimycin_100.0,114,2,0.4234588269809172,1.5895571615925939,0.0005901432772540367,0.08210432773980772,0.08216328100451498,0.08213327948217619,-0.9222224026058238,-0.919484462274445,-0.0,-0.0,-1.8417068648802688
sciplex3_cell_line_formal,leave_context,MCF7,102,MCF7,Tanespimycin_1000.0,Tanespimycin_1000.0,68,2,0.4234588269809172,2.618498852118889,0.0009824407529070915,0.10972280297351211,0.10981781528377725,0.109769220440135,0.001913092225496634,-0.2041311042329106,-0.0,-0.0,-0.20221801200741396
sciplex3_cell_line_formal,leave_context,MCF7,103,MCF7,Tanespimycin_10000.0,Tanespimycin_10000.0,91,2,0.4234588269809172,2.994704183532308,0.0011016908432806935,0.12100299054524243,0.12093402882164657,0.12096726021437197,0.28283063086791044,0.05741894240001879,-0.0,-0.0,0.3402495732679292
