query_index,task_id
139,E176::H03::CE0008678::Stim48hr::ENSG00000073050
140,E176::H03::CE0008678::Stim8hr::ENSG00000073050
141,E176::H03::CE0008678::Rest::ENSG00000074416
142,E176::H03::CE0008678::Stim48hr::ENSG00000074416
143,E176::H03::CE0008678::Stim8hr::ENSG00000074416
144,E176::H03::CE0008678::Rest::ENSG00000078081
145,E176::H03::CE0008678::Stim48hr::ENSG00000078081
146,E176::H03::CE0008678::Stim8hr::ENSG00000078081
147,E176::H03::CE0008678::Rest::ENSG00000080824
148,E176::H03::CE0008678::Stim48hr::ENSG00000080824
149,E176::H03::CE0008678::Stim8hr::ENSG00000080824
150,E176::H03::CE0008678::Rest::ENSG00000082258
151,E176::H03::CE0008678::Stim48hr::ENSG00000082258
152,E176::H03::CE0008678::Stim8hr::ENSG00000082258
153,E176::H03::CE0008678::Rest::ENSG00000083642
154,E176::H03::CE0008678::Stim48hr::ENSG00000083642
155,E176::H03::CE0008678::Stim8hr::ENSG00000083642
156,E176::H03::CE0008678::Rest::ENSG00000084636
157,E176::H03::CE0008678::Stim48hr::ENSG00000084636
158,E176::H03::CE0008678::Stim8hr::ENSG00000084636
159,E176::H03::CE0008678::Rest::ENSG00000087250
160,E176::H03::CE0008678::Stim48hr::ENSG00000087250
161,E176::H03::CE0008678::Stim8hr::ENSG00000087250
162,E176::H03::CE0008678::Rest::ENSG00000087266
163,E176::H03::CE0008678::Stim48hr::ENSG00000087266
164,E176::H03::CE0008678::Stim8hr::ENSG00000087266
165,E176::H03::CE0008678::Rest::ENSG00000087448
166,E176::H03::CE0008678::Stim48hr::ENSG00000087448
167,E176::H03::CE0008678::Stim8hr::ENSG00000087448
168,E176::H03::CE0008678::Rest::ENSG00000089723
169,E176::H03::CE0008678::Stim48hr::ENSG00000089723
170,E176::H03::CE0008678::Stim8hr::ENSG00000089723
171,E176::H03::CE0008678::Rest::ENSG00000089902
172,E176::H03::CE0008678::Stim48hr::ENSG00000089902
173,E176::H03::CE0008678::Stim8hr::ENSG00000089902
174,E176::H03::CE0008678::Rest::ENSG00000099338
175,E176::H03::CE0008678::Stim48hr::ENSG00000099338
176,E176::H03::CE0008678::Stim8hr::ENSG00000099338
177,E176::H03::CE0008678::Rest::ENSG00000099910
178,E176::H03::CE0008678::Stim48hr::ENSG00000099910
179,E176::H03::CE0008678::Stim8hr::ENSG00000099910
180,E176::H03::CE0008678::Rest::ENSG00000100991
181,E176::H03::CE0008678::Stim48hr::ENSG00000100991
182,E176::H03::CE0008678::Stim8hr::ENSG00000100991
183,E176::H03::CE0008678::Rest::ENSG00000101849
184,E176::H03::CE0008678::Stim48hr::ENSG00000101849
185,E176::H03::CE0008678::Stim8hr::ENSG00000101849
186,E176::H03::CE0008678::Rest::ENSG00000101997
187,E176::H03::CE0008678::Stim48hr::ENSG00000101997
188,E176::H03::CE0008678::Stim8hr::ENSG00000101997
189,E176::H03::CE0008678::Rest::ENSG00000102390
190,E176::H03::CE0008678::Stim48hr::ENSG00000102390
191,E176::H03::CE0008678::Stim8hr::ENSG00000102390
192,E176::H03::CE0008678::Rest::ENSG00000103194
193,E176::H03::CE0008678::Stim48hr::ENSG00000103194
194,E176::H03::CE0008678::Stim8hr::ENSG00000103194
195,E176::H03::CE0008678::Rest::ENSG00000104341
196,E176::H03::CE0008678::Stim48hr::ENSG00000104341
197,E176::H03::CE0008678::Stim8hr::ENSG00000104341
198,E176::H03::CE0008678::Rest::ENSG00000104660
199,E176::H03::CE0008678::Stim48hr::ENSG00000104660
200,E176::H03::CE0008678::Stim8hr::ENSG00000104660
201,E176::H03::CE0008678::Rest::ENSG00000105726
202,E176::H03::CE0008678::Stim48hr::ENSG00000105726
203,E176::H03::CE0008678::Stim8hr::ENSG00000105726
204,E176::H03::CE0008678::Rest::ENSG00000106392
205,E176::H03::CE0008678::Stim48hr::ENSG00000106392
206,E176::H03::CE0008678::Stim8hr::ENSG00000106392
207,E176::H03::CE0008678::Rest::ENSG00000108604
208,E176::H03::CE0008678::Stim48hr::ENSG00000108604
209,E176::H03::CE0008678::Stim8hr::ENSG00000108604
210,E176::H03::CE0008678::Rest::ENSG00000109686
211,E176::H03::CE0008678::Stim48hr::ENSG00000109686
212,E176::H03::CE0008678::Stim8hr::ENSG00000109686
213,E176::H03::CE0008678::Rest::ENSG00000110367
214,E176::H03::CE0008678::Stim48hr::ENSG00000110367
215,E176::H03::CE0008678::Stim8hr::ENSG00000110367
216,E176::H03::CE0008678::Rest::ENSG00000110925
217,E176::H03::CE0008678::Stim48hr::ENSG00000110925
218,E176::H03::CE0008678::Stim8hr::ENSG00000110925
219,E176::H03::CE0008678::Rest::ENSG00000111530
220,E176::H03::CE0008678::Stim48hr::ENSG00000111530
221,E176::H03::CE0008678::Stim8hr::ENSG00000111530
222,E176::H03::CE0008678::Rest::ENSG00000112167
223,E176::H03::CE0008678::Stim48hr::ENSG00000112167
224,E176::H03::CE0008678::Stim8hr::ENSG00000112167
225,E176::H03::CE0008678::Rest::ENSG00000112210
226,E176::H03::CE0008678::Stim48hr::ENSG00000112210
227,E176::H03::CE0008678::Stim8hr::ENSG00000112210
228,E176::H03::CE0008678::Rest::ENSG00000112983
229,E176::H03::CE0008678::Stim48hr::ENSG00000112983
230,E176::H03::CE0008678::Stim8hr::ENSG00000112983
231,E176::H03::CE0008678::Rest::ENSG00000113328
232,E176::H03::CE0008678::Stim48hr::ENSG00000113328
233,E176::H03::CE0008678::Stim8hr::ENSG00000113328
234,E176::H03::CE0008678::Rest::ENSG00000114113
235,E176::H03::CE0008678::Stim48hr::ENSG00000114113
236,E176::H03::CE0008678::Stim8hr::ENSG00000114113
237,E176::H03::CE0008678::Rest::ENSG00000114480
238,E176::H03::CE0008678::Stim48hr::ENSG00000114480
239,E176::H03::CE0008678::Stim8hr::ENSG00000114480
240,E176::H03::CE0008678::Rest::ENSG00000114850
241,E176::H03::CE0008678::Stim48hr::ENSG00000114850
242,E176::H03::CE0008678::Stim8hr::ENSG00000114850
243,E176::H03::CE0008678::Rest::ENSG00000115526
244,E176::H03::CE0008678::Stim48hr::ENSG00000115526
245,E176::H03::CE0008678::Stim8hr::ENSG00000115526
246,E176::H03::CE0008678::Rest::ENSG00000115896
247,E176::H03::CE0008678::Stim48hr::ENSG00000115896
248,E176::H03::CE0008678::Stim8hr::ENSG00000115896
249,E176::H03::CE0008678::Rest::ENSG00000120318
250,E176::H03::CE0008678::Stim48hr::ENSG00000120318
251,E176::H03::CE0008678::Stim8hr::ENSG00000120318
252,E176::H03::CE0008678::Rest::ENSG00000122477
253,E176::H03::CE0008678::Stim48hr::ENSG00000122477
254,E176::H03::CE0008678::Stim8hr::ENSG00000122477
255,E176::H03::CE0008678::Rest::ENSG00000124191
256,E176::H03::CE0008678::Stim48hr::ENSG00000124191
257,E176::H03::CE0008678::Stim8hr::ENSG00000124191
258,E176::H03::CE0008678::Rest::ENSG00000124827
259,E176::H03::CE0008678::Stim48hr::ENSG00000124827
260,E176::H03::CE0008678::Stim8hr::ENSG00000124827
261,E176::H03::CE0008678::Rest::ENSG00000128311
262,E176::H03::CE0008678::Stim48hr::ENSG00000128311
263,E176::H03::CE0008678::Stim8hr::ENSG00000128311
264,E176::H03::CE0008678::Rest::ENSG00000128699
265,E176::H03::CE0008678::Stim48hr::ENSG00000128699
266,E176::H03::CE0008678::Stim8hr::ENSG00000128699
267,E176::H03::CE0008678::Rest::ENSG00000131023
268,E176::H03::CE0008678::Stim48hr::ENSG00000131023
269,E176::H03::CE0008678::Stim8hr::ENSG00000131023
270,E176::H03::CE0008678::Rest::ENSG00000131844
271,E176::H03::CE0008678::Stim48hr::ENSG00000131844
272,E176::H03::CE0008678::Stim8hr::ENSG00000131844
273,E176::H03::CE0008678::Rest::ENSG00000132423
274,E176::H03::CE0008678::Stim48hr::ENSG00000132423
275,E176::H03::CE0008678::Stim8hr::ENSG00000132423
276,E176::H03::CE0008678::Rest::ENSG00000132530
277,E176::H03::CE0008678::Stim48hr::ENSG00000132530
278,E176::H03::CE0008678::Stim8hr::ENSG00000132530
279,E176::H03::CE0008678::Rest::ENSG00000135114
280,E176::H03::CE0008678::Stim48hr::ENSG00000135114
281,E176::H03::CE0008678::Stim8hr::ENSG00000135114
282,E176::H03::CE0008678::Rest::ENSG00000135269
283,E176::H03::CE0008678::Stim48hr::ENSG00000135269
284,E176::H03::CE0008678::Stim8hr::ENSG00000135269
285,E176::H03::CE0008678::Rest::ENSG00000136141
286,E176::H03::CE0008678::Stim48hr::ENSG00000136141
287,E176::H03::CE0008678::Stim8hr::ENSG00000136141
288,E176::H03::CE0008678::Rest::ENSG00000136250
289,E176::H03::CE0008678::Stim48hr::ENSG00000136250
290,E176::H03::CE0008678::Stim8hr::ENSG00000136250
291,E176::H03::CE0008678::Rest::ENSG00000136535
292,E176::H03::CE0008678::Stim48hr::ENSG00000136535
293,E176::H03::CE0008678::Stim8hr::ENSG00000136535
294,E176::H03::CE0008678::Rest::ENSG00000136754
295,E176::H03::CE0008678::Stim48hr::ENSG00000136754
296,E176::H03::CE0008678::Stim8hr::ENSG00000136754
297,E176::H03::CE0008678::Rest::ENSG00000138018
298,E176::H03::CE0008678::Stim48hr::ENSG00000138018
299,E176::H03::CE0008678::Stim8hr::ENSG00000138018
300,E176::H03::CE0008678::Rest::ENSG00000138303
301,E176::H03::CE0008678::Stim48hr::ENSG00000138303
302,E176::H03::CE0008678::Stim8hr::ENSG00000138303
303,E176::H03::CE0008678::Rest::ENSG00000143337
304,E176::H03::CE0008678::Stim48hr::ENSG00000143337
305,E176::H03::CE0008678::Stim8hr::ENSG00000143337
306,E176::H03::CE0008678::Rest::ENSG00000144843
307,E176::H03::CE0008678::Stim48hr::ENSG00000144843
308,E176::H03::CE0008678::Stim8hr::ENSG00000144843
309,E176::H03::CE0008678::Rest::ENSG00000145491
310,E176::H03::CE0008678::Stim48hr::ENSG00000145491
311,E176::H03::CE0008678::Stim8hr::ENSG00000145491
312,E176::H03::CE0008678::Rest::ENSG00000145604
313,E176::H03::CE0008678::Stim48hr::ENSG00000145604
314,E176::H03::CE0008678::Stim8hr::ENSG00000145604
315,E176::H03::CE0008678::Rest::ENSG00000145990
316,E176::H03::CE0008678::Stim48hr::ENSG00000145990
317,E176::H03::CE0008678::Stim8hr::ENSG00000145990
318,E176::H03::CE0008678::Rest::ENSG00000147471
319,E176::H03::CE0008678::Stim48hr::ENSG00000147471
320,E176::H03::CE0008678::Stim8hr::ENSG00000147471
321,E176::H03::CE0008678::Rest::ENSG00000148357
322,E176::H03::CE0008678::Stim48hr::ENSG00000148357
323,E176::H03::CE0008678::Stim8hr::ENSG00000148357
324,E176::H03::CE0008678::Rest::ENSG00000148481
325,E176::H03::CE0008678::Stim48hr::ENSG00000148481
326,E176::H03::CE0008678::Stim8hr::ENSG00000148481
327,E176::H03::CE0008678::Rest::ENSG00000151116
328,E176::H03::CE0008678::Stim48hr::ENSG00000151116
329,E176::H03::CE0008678::Stim8hr::ENSG00000151116
330,E176::H03::CE0008678::Rest::ENSG00000152818
331,E176::H03::CE0008678::Stim48hr::ENSG00000152818
332,E176::H03::CE0008678::Stim8hr::ENSG00000152818
333,E176::H03::CE0008678::Rest::ENSG00000153283
334,E176::H03::CE0008678::Stim48hr::ENSG00000153283
335,E176::H03::CE0008678::Stim8hr::ENSG00000153283
336,E176::H03::CE0008678::Rest::ENSG00000155307
337,E176::H03::CE0008678::Stim48hr::ENSG00000155307
338,E176::H03::CE0008678::Stim8hr::ENSG00000155307
339,E176::H03::CE0008678::Rest::ENSG00000155324
340,E176::H03::CE0008678::Stim48hr::ENSG00000155324
341,E176::H03::CE0008678::Stim8hr::ENSG00000155324
342,E176::H03::CE0008678::Rest::ENSG00000157077
343,E176::H03::CE0008678::Stim48hr::ENSG00000157077
344,E176::H03::CE0008678::Stim8hr::ENSG00000157077
345,E176::H03::CE0008678::Rest::ENSG00000159915
346,E176::H03::CE0008678::Stim48hr::ENSG00000159915
347,E176::H03::CE0008678::Stim8hr::ENSG00000159915
348,E176::H03::CE0008678::Rest::ENSG00000162300
349,E176::H03::CE0008678::Stim48hr::ENSG00000162300
350,E176::H03::CE0008678::Stim8hr::ENSG00000162300
351,E176::H03::CE0008678::Rest::ENSG00000162591
352,E176::H03::CE0008678::Stim48hr::ENSG00000162591
353,E176::H03::CE0008678::Stim8hr::ENSG00000162591
354,E176::H03::CE0008678::Rest::ENSG00000163870
355,E176::H03::CE0008678::Stim48hr::ENSG00000163870
356,E176::H03::CE0008678::Stim8hr::ENSG00000163870
357,E176::H03::CE0008678::Rest::ENSG00000164258
358,E176::H03::CE0008678::Stim48hr::ENSG00000164258
359,E176::H03::CE0008678::Stim8hr::ENSG00000164258
360,E176::H03::CE0008678::Rest::ENSG00000164329
361,E176::H03::CE0008678::Stim48hr::ENSG00000164329
362,E176::H03::CE0008678::Stim8hr::ENSG00000164329
363,E176::H03::CE0008678::Rest::ENSG00000164400
364,E176::H03::CE0008678::Stim48hr::ENSG00000164400
365,E176::H03::CE0008678::Stim8hr::ENSG00000164400
366,E176::H03::CE0008678::Rest::ENSG00000166233
367,E176::H03::CE0008678::Stim48hr::ENSG00000166233
368,E176::H03::CE0008678::Stim8hr::ENSG00000166233
369,E176::H03::CE0008678::Rest::ENSG00000166333
370,E176::H03::CE0008678::Stim48hr::ENSG00000166333
371,E176::H03::CE0008678::Stim8hr::ENSG00000166333
372,E176::H03::CE0008678::Rest::ENSG00000166428
373,E176::H03::CE0008678::Stim48hr::ENSG00000166428
374,E176::H03::CE0008678::Stim8hr::ENSG00000166428
375,E176::H03::CE0008678::Rest::ENSG00000166825
376,E176::H03::CE0008678::Stim48hr::ENSG00000166825
377,E176::H03::CE0008678::Stim8hr::ENSG00000166825
378,E176::H03::CE0008678::Rest::ENSG00000168303
379,E176::H03::CE0008678::Stim48hr::ENSG00000168303
380,E176::H03::CE0008678::Stim8hr::ENSG00000168303
381,E176::H03::CE0008678::Rest::ENSG00000168904
382,E176::H03::CE0008678::Stim48hr::ENSG00000168904
383,E176::H03::CE0008678::Stim8hr::ENSG00000168904
384,E176::H03::CE0008678::Rest::ENSG00000168961
385,E176::H03::CE0008678::Stim48hr::ENSG00000168961
386,E176::H03::CE0008678::Stim8hr::ENSG00000168961
387,E176::H03::CE0008678::Rest::ENSG00000169548
388,E176::H03::CE0008678::Stim48hr::ENSG00000169548
389,E176::H03::CE0008678::Stim8hr::ENSG00000169548
390,E176::H03::CE0008678::Rest::ENSG00000172939
391,E176::H03::CE0008678::Stim48hr::ENSG00000172939
392,E176::H03::CE0008678::Stim8hr::ENSG00000172939
393,E176::H03::CE0008678::Rest::ENSG00000173821
394,E176::H03::CE0008678::Stim48hr::ENSG00000173821
395,E176::H03::CE0008678::Stim8hr::ENSG00000173821
396,E176::H03::CE0008678::Rest::ENSG00000174837
397,E176::H03::CE0008678::Stim48hr::ENSG00000174837
398,E176::H03::CE0008678::Stim8hr::ENSG00000174837
399,E176::H03::CE0008678::Rest::ENSG00000175556
400,E176::H03::CE0008678::Stim48hr::ENSG00000175556
401,E176::H03::CE0008678::Stim8hr::ENSG00000175556
402,E176::H03::CE0008678::Rest::ENSG00000179085
403,E176::H03::CE0008678::Stim48hr::ENSG00000179085
404,E176::H03::CE0008678::Stim8hr::ENSG00000179085
405,E176::H03::CE0008678::Rest::ENSG00000179841
406,E176::H03::CE0008678::Stim48hr::ENSG00000179841
407,E176::H03::CE0008678::Stim8hr::ENSG00000179841
408,E176::H03::CE0008678::Rest::ENSG00000180008
409,E176::H03::CE0008678::Stim48hr::ENSG00000180008
410,E176::H03::CE0008678::Stim8hr::ENSG00000180008
411,E176::H03::CE0008678::Rest::ENSG00000180806
412,E176::H03::CE0008678::Stim48hr::ENSG00000180806
413,E176::H03::CE0008678::Stim8hr::ENSG00000180806
414,E176::H03::CE0008678::Rest::ENSG00000182481
415,E176::H03::CE0008678::Stim48hr::ENSG00000182481
416,E176::H03::CE0008678::Stim8hr::ENSG00000182481
417,E176::H03::CE0008678::Rest::ENSG00000182768
418,E176::H03::CE0008678::Stim48hr::ENSG00000182768
419,E176::H03::CE0008678::Stim8hr::ENSG00000182768
420,E176::H03::CE0008678::Rest::ENSG00000183597
421,E176::H03::CE0008678::Stim48hr::ENSG00000183597
422,E176::H03::CE0008678::Stim8hr::ENSG00000183597
423,E176::H03::CE0008678::Rest::ENSG00000183665
424,E176::H03::CE0008678::Stim48hr::ENSG00000183665
425,E176::H03::CE0008678::Stim8hr::ENSG00000183665
426,E176::H03::CE0008678::Rest::ENSG00000185504
427,E176::H03::CE0008678::Stim48hr::ENSG00000185504
428,E176::H03::CE0008678::Stim8hr::ENSG00000185504
429,E176::H03::CE0008678::Rest::ENSG00000186469
430,E176::H03::CE0008678::Stim48hr::ENSG00000186469
431,E176::H03::CE0008678::Stim8hr::ENSG00000186469
432,E176::H03::CE0008678::Rest::ENSG00000186790
433,E176::H03::CE0008678::Stim48hr::ENSG00000186790
434,E176::H03::CE0008678::Stim8hr::ENSG00000186790
435,E176::H03::CE0008678::Rest::ENSG00000187193
436,E176::H03::CE0008678::Stim48hr::ENSG00000187193
437,E176::H03::CE0008678::Stim8hr::ENSG00000187193
438,E176::H03::CE0008678::Rest::ENSG00000187446
439,E176::H03::CE0008678::Stim48hr::ENSG00000187446
440,E176::H03::CE0008678::Stim8hr::ENSG00000187446
441,E176::H03::CE0008678::Rest::ENSG00000196074
442,E176::H03::CE0008678::Stim48hr::ENSG00000196074
443,E176::H03::CE0008678::Stim8hr::ENSG00000196074
444,E176::H03::CE0008678::Rest::ENSG00000197037
445,E176::H03::CE0008678::Stim48hr::ENSG00000197037
446,E176::H03::CE0008678::Stim8hr::ENSG00000197037
447,E176::H03::CE0008678::Rest::ENSG00000198837
448,E176::H03::CE0008678::Stim48hr::ENSG00000198837
449,E176::H03::CE0008678::Stim8hr::ENSG00000198837
450,E176::H03::CE0008678::Rest::ENSG00000203710
451,E176::H03::CE0008678::Stim48hr::ENSG00000203710
452,E176::H03::CE0008678::Stim8hr::ENSG00000203710
453,E176::H03::CE0008678::Rest::ENSG00000204371
454,E176::H03::CE0008678::Stim48hr::ENSG00000204371
455,E176::H03::CE0008678::Stim8hr::ENSG00000204371
456,E176::H03::CE0008678::Rest::ENSG00000205268
457,E176::H03::CE0008678::Stim48hr::ENSG00000205268
458,E176::H03::CE0008678::Stim8hr::ENSG00000205268
459,E176::H03::CE0008678::Rest::ENSG00000205593
460,E176::H03::CE0008678::Stim48hr::ENSG00000205593
461,E176::H03::CE0008678::Stim8hr::ENSG00000205593
462,E176::H03::CE0008678::Rest::ENSG00000205903
463,E176::H03::CE0008678::Stim48hr::ENSG00000205903
464,E176::H03::CE0008678::Stim8hr::ENSG00000205903
465,E176::H03::CE0008678::Rest::ENSG00000213064
466,E176::H03::CE0008678::Stim48hr::ENSG00000213064
467,E176::H03::CE0008678::Stim8hr::ENSG00000213064
468,E176::H03::CE0008678::Rest::ENSG00000213699
469,E176::H03::CE0008678::Stim48hr::ENSG00000213699
470,E176::H03::CE0008678::Stim8hr::ENSG00000213699
471,E176::H03::CE0008678::Rest::ENSG00000214013
472,E176::H03::CE0008678::Stim48hr::ENSG00000214013
473,E176::H03::CE0008678::Stim8hr::ENSG00000214013
474,E176::H03::CE0008678::Rest::ENSG00000227345
475,E176::H03::CE0008678::Stim48hr::ENSG00000227345
476,E176::H03::CE0008678::Stim8hr::ENSG00000227345
477,E176::H03::CE0008678::Rest::ENSG00000272333
478,E176::H03::CE0008678::Stim48hr::ENSG00000272333
479,E176::H03::CE0008678::Stim8hr::ENSG00000272333
480,E176::H03::CE0006864::Rest::ENSG00000042286
481,E176::H03::CE0006864::Stim48hr::ENSG00000042286
