panel_index,gene,selection_role,train_expression_sum,in_scgpt_vocab,uses_test_expression_effect_or_error
29,CHERP,training_or_validation_perturbation_gene,8342.373046875,True,False
30,COPB1,training_or_validation_perturbation_gene,8718.33203125,True,False
31,DDOST,training_or_validation_perturbation_gene,35139.80859375,True,False
32,DDRGK1,training_or_validation_perturbation_gene,24552.189453125,True,False
33,DHDDS,training_or_validation_perturbation_gene,3796.96630859375,True,False
34,EIF2AK3,training_or_validation_perturbation_gene,485.8110046386719,True,False
35,EIF2B2,training_or_validation_perturbation_gene,8489.8544921875,True,False
36,EIF2B3,training_or_validation_perturbation_gene,23598.421875,True,False
37,EIF2B4,training_or_validation_perturbation_gene,8030.0927734375,True,False
38,ERN1,training_or_validation_perturbation_gene,2295.91015625,True,False
39,FARSB,training_or_validation_perturbation_gene,19734.599609375,True,False
40,FECH,training_or_validation_perturbation_gene,3648.414794921875,True,False
41,GMPPB,training_or_validation_perturbation_gene,14.742037773132324,True,False
42,GNPNAT1,training_or_validation_perturbation_gene,6501.0849609375,True,False
43,HSD17B12,training_or_validation_perturbation_gene,13590.80859375,True,False
44,HSPA5,training_or_validation_perturbation_gene,56583.984375,True,False
45,HSPA9,training_or_validation_perturbation_gene,48864.76171875,True,False
46,HYOU1,training_or_validation_perturbation_gene,13909.8583984375,True,False
47,KCTD16,training_or_validation_perturbation_gene,5.5473737716674805,True,False
48,MANF,training_or_validation_perturbation_gene,28372.234375,True,False
49,MRGBP,training_or_validation_perturbation_gene,10606.412109375,True,False
50,MTHFD1,training_or_validation_perturbation_gene,9160.6044921875,True,False
51,P4HB,training_or_validation_perturbation_gene,31775.046875,True,False
52,PPWD1,training_or_validation_perturbation_gene,5092.52978515625,True,False
53,PSMA1,training_or_validation_perturbation_gene,42594.578125,True,False
54,PSMD12,training_or_validation_perturbation_gene,29149.4921875,True,False
55,SAMM50,training_or_validation_perturbation_gene,15863.6259765625,True,False
56,SCYL1,training_or_validation_perturbation_gene,8542.4853515625,True,False
57,SEC61A1,training_or_validation_perturbation_gene,11316.6982421875,True,False
58,SEC61B,training_or_validation_perturbation_gene,58551.44140625,True,False
59,SEC63,training_or_validation_perturbation_gene,24310.880859375,True,False
60,SLC39A7,training_or_validation_perturbation_gene,18269.88671875,True,False
61,SOCS1,training_or_validation_perturbation_gene,13009.041015625,True,False
62,SPCS2,training_or_validation_perturbation_gene,42680.28515625,True,False
63,SRP72,training_or_validation_perturbation_gene,36948.890625,True,False
64,SRPRB,training_or_validation_perturbation_gene,16693.48828125,True,False
65,STT3A,training_or_validation_perturbation_gene,3868.364013671875,True,False
66,TIMM44,training_or_validation_perturbation_gene,15968.6455078125,True,False
67,TMED10,training_or_validation_perturbation_gene,22202.27734375,True,False
68,TMED2,training_or_validation_perturbation_gene,37886.53125,True,False
69,TMEM167A,training_or_validation_perturbation_gene,20347.69140625,True,False
70,TTI2,training_or_validation_perturbation_gene,3605.65087890625,True,False
71,UFL1,training_or_validation_perturbation_gene,7138.2197265625,True,False
72,UFM1,training_or_validation_perturbation_gene,20840.861328125,True,False
73,XBP1,training_or_validation_perturbation_gene,33208.5703125,True,False
74,XRN1,training_or_validation_perturbation_gene,5550.90966796875,True,False
75,YIPF5,training_or_validation_perturbation_gene,7226.244140625,True,False
76,FTL,highest_train_expression,183177.296875,True,False
77,FTH1,highest_train_expression,182003.1875,True,False
78,RPS18,highest_train_expression,176938.0,True,False
79,RPS19,highest_train_expression,165477.296875,True,False
80,RPL3,highest_train_expression,156150.9375,True,False
81,RPL13A,highest_train_expression,155519.96875,True,False
82,HBG2,highest_train_expression,146360.09375,True,False
83,RPL10,highest_train_expression,144714.578125,True,False
84,RPS4X,highest_train_expression,143706.59375,True,False
85,RPS6,highest_train_expression,143536.0625,True,False
86,RPS27A,highest_train_expression,140588.359375,True,False
87,RPS23,highest_train_expression,139331.796875,True,False
88,RANBP1,highest_train_expression,139065.28125,True,False
89,RPS12,highest_train_expression,137876.734375,True,False
90,HBZ,highest_train_expression,133126.375,True,False
91,RPS3A,highest_train_expression,125429.5078125,True,False
92,TMSB4X,highest_train_expression,124862.90625,True,False
93,RPL12,highest_train_expression,124710.8046875,True,False
94,RPL7,highest_train_expression,123563.1484375,True,False
95,NPM1,highest_train_expression,121957.8046875,True,False
96,HBG1,highest_train_expression,119108.6015625,True,False
97,EIF1,highest_train_expression,118520.828125,True,False
98,ACTB,highest_train_expression,116343.953125,True,False
99,RPL21,highest_train_expression,116235.4609375,True,False
100,RPL34,highest_train_expression,113709.4921875,True,False
101,TUBA1B,highest_train_expression,112653.0234375,True,False
102,PTMA,highest_train_expression,112144.171875,True,False
103,B2M,highest_train_expression,109524.6328125,True,False
104,SDF2L1,highest_train_expression,109114.390625,True,False
105,GSTP1,highest_train_expression,105926.140625,True,False
106,TPT1,highest_train_expression,102661.90625,True,False
107,HSP90AB1,highest_train_expression,102364.0546875,True,False
108,APOE,highest_train_expression,101872.8125,True,False
109,SERF2,highest_train_expression,101674.203125,True,False
110,BSG,highest_train_expression,100680.21875,True,False
111,HMGA1,highest_train_expression,99969.84375,True,False
112,RPS20,highest_train_expression,99063.1015625,True,False
113,HMGN1,highest_train_expression,98173.2890625,True,False
114,CD63,highest_train_expression,96365.578125,True,False
115,NDUFC2,highest_train_expression,95922.5859375,True,False
116,RPS24,highest_train_expression,95910.5234375,True,False
117,HNRNPA2B1,highest_train_expression,94935.171875,True,False
118,ENO1,highest_train_expression,94512.453125,True,False
119,EIF4A1,highest_train_expression,94382.6484375,True,False
120,NME1,highest_train_expression,93142.4921875,True,False
121,PRDX1,highest_train_expression,92109.8828125,True,False
122,GPX4,highest_train_expression,91713.8203125,True,False
123,RPS27,highest_train_expression,91346.234375,True,False
124,EEF2,highest_train_expression,89756.1171875,True,False
125,YDJC,highest_train_expression,86382.46875,True,False
126,HMGB1,highest_train_expression,86378.1875,True,False
127,CLIC1,highest_train_expression,84939.578125,True,False
128,COMT,highest_train_expression,84824.984375,True,False
129,PRDX2,highest_train_expression,83943.8125,True,False
130,HSPE1,highest_train_expression,82781.1640625,True,False
131,ATP6V0B,highest_train_expression,81981.375,True,False
132,HSPD1,highest_train_expression,80802.6640625,True,False
133,PSMB2,highest_train_expression,80477.90625,True,False
134,SLC25A6,highest_train_expression,80328.8515625,True,False
135,PRAME,highest_train_expression,80291.9609375,True,False
136,TUBB,highest_train_expression,79948.9296875,True,False
137,APOC1,highest_train_expression,79892.453125,True,False
138,U2AF1,highest_train_expression,79025.8125,True,False
139,ERP29,highest_train_expression,78842.7890625,True,False
140,COX6A1,highest_train_expression,78186.8203125,True,False
141,POMP,highest_train_expression,78185.9453125,True,False
142,GYPC,highest_train_expression,75305.15625,True,False
143,STMN1,highest_train_expression,74214.1484375,True,False
144,NCL,highest_train_expression,72983.2109375,True,False
145,CALM2,highest_train_expression,72203.59375,True,False
146,LY6E,highest_train_expression,72103.90625,True,False
147,LAPTM4B,highest_train_expression,72037.2734375,True,False
148,SET,highest_train_expression,71746.96875,True,False
149,MRPL40,highest_train_expression,70979.4140625,True,False
150,CCT5,highest_train_expression,70013.9140625,True,False
151,MDK,highest_train_expression,69741.6640625,True,False
152,CYBA,highest_train_expression,67246.9765625,True,False
153,HMGB2,highest_train_expression,67149.9296875,True,False
154,BTG1,highest_train_expression,66733.5390625,True,False
155,LDHA,highest_train_expression,66564.375,True,False
156,EDF1,highest_train_expression,66558.03125,True,False
157,EIF4EBP1,highest_train_expression,66326.2421875,True,False
158,HSP90AA1,highest_train_expression,65837.0859375,True,False
159,TMED9,highest_train_expression,65229.41015625,True,False
160,ARPC1B,highest_train_expression,65081.31640625,True,False
161,MARCKSL1,highest_train_expression,64371.8671875,True,False
162,PPIB,highest_train_expression,64198.53515625,True,False
163,SH3BGRL3,highest_train_expression,62532.12890625,True,False
164,PPP1R14A,highest_train_expression,62383.1953125,True,False
165,GAL,highest_train_expression,62361.6015625,True,False
166,SRSF7,highest_train_expression,62140.94140625,True,False
167,GHITM,highest_train_expression,61653.2265625,True,False
168,EMP3,highest_train_expression,61585.44140625,True,False
169,UBAC1,highest_train_expression,61538.48828125,True,False
170,ACTG1,highest_train_expression,61228.4375,True,False
171,BEX4,highest_train_expression,61016.90234375,True,False
172,PSMB6,highest_train_expression,60895.4296875,True,False
173,NUDC,highest_train_expression,60798.96484375,True,False
174,HSP90B1,highest_train_expression,60509.328125,True,False
175,SSB,highest_train_expression,60356.56640625,True,False
176,EIF3H,highest_train_expression,60000.2890625,True,False
177,HNRNPDL,highest_train_expression,59941.23828125,True,False
178,CACYBP,highest_train_expression,59752.58984375,True,False
179,CST3,highest_train_expression,59681.10546875,True,False
180,TMSB10,highest_train_expression,59529.734375,True,False
181,GYPB,highest_train_expression,59064.55859375,True,False
182,HNRNPD,highest_train_expression,59011.7734375,True,False
183,CALR,highest_train_expression,58385.953125,True,False
184,STOML2,highest_train_expression,58250.68359375,True,False
185,NUCKS1,highest_train_expression,58232.83984375,True,False
186,SERP1,highest_train_expression,58159.4296875,True,False
187,RTN4,highest_train_expression,58142.96875,True,False
188,PARP1,highest_train_expression,57812.0859375,True,False
189,HSPA8,highest_train_expression,57725.40625,True,False
190,TMBIM6,highest_train_expression,57654.39453125,True,False
191,EBNA1BP2,highest_train_expression,57186.9296875,True,False
192,SLC3A2,highest_train_expression,57015.44140625,True,False
193,MRPL16,highest_train_expression,56914.51171875,True,False
194,SSR4,highest_train_expression,56905.6796875,True,False
195,UBC,highest_train_expression,56835.44140625,True,False
196,DYNLL1,highest_train_expression,56661.23828125,True,False
197,LSM3,highest_train_expression,56245.203125,True,False
198,HNRNPU,highest_train_expression,56200.71875,True,False
199,CHI3L2,highest_train_expression,55539.86328125,True,False
200,CITED2,highest_train_expression,55161.03125,True,False
201,TIMP1,highest_train_expression,55023.69140625,True,False
202,NME4,highest_train_expression,54203.85546875,True,False
203,KRT18,highest_train_expression,54197.66015625,True,False
204,PKM,highest_train_expression,53731.671875,True,False
205,RPN2,highest_train_expression,53119.37890625,True,False
206,GYPA,highest_train_expression,52846.2578125,True,False
207,CKB,highest_train_expression,52642.2109375,True,False
208,PGK1,highest_train_expression,52498.6171875,True,False
209,PCMT1,highest_train_expression,51877.5234375,True,False
210,SNRPA1,highest_train_expression,51851.42578125,True,False
211,THAP7,highest_train_expression,51831.10546875,True,False
212,MRPL34,highest_train_expression,51774.5390625,True,False
213,MYL12B,highest_train_expression,51620.0078125,True,False
214,EIF3E,highest_train_expression,51593.46484375,True,False
215,UQCRB,highest_train_expression,51350.13671875,True,False
216,ARPC5,highest_train_expression,51177.24609375,True,False
217,PRR13,highest_train_expression,51174.984375,True,False
218,ZNF593,highest_train_expression,50999.5078125,True,False
219,FKBP2,highest_train_expression,50940.421875,True,False
220,PDIA3,highest_train_expression,50660.8515625,True,False
221,NDUFB3,highest_train_expression,50619.55078125,True,False
222,DNAJA1,highest_train_expression,50593.01953125,True,False
223,MS4A4A,highest_train_expression,50467.80078125,True,False
224,TCP1,highest_train_expression,50174.17578125,True,False
225,PHF19,highest_train_expression,49903.40625,True,False
226,FDPS,highest_train_expression,49855.40625,True,False
227,MYC,highest_train_expression,49781.15625,True,False
228,DEK,highest_train_expression,49716.16015625,True,False
229,FXYD5,highest_train_expression,49641.71875,True,False
230,MRPL36,highest_train_expression,49572.9375,True,False
231,SSR2,highest_train_expression,49551.76953125,True,False
232,ACAT2,highest_train_expression,49362.7109375,True,False
233,HSPB1,highest_train_expression,49111.51953125,True,False
234,LAPTM5,highest_train_expression,48708.8203125,True,False
235,CANX,highest_train_expression,48594.91015625,True,False
236,DCTPP1,highest_train_expression,48135.8515625,True,False
237,DDIT4,highest_train_expression,47939.61328125,True,False
238,TKT,highest_train_expression,47784.58203125,True,False
239,PITX1,highest_train_expression,47728.8203125,True,False
240,RAD23A,highest_train_expression,47664.5078125,True,False
241,POP7,highest_train_expression,47240.30078125,True,False
242,MYL12A,highest_train_expression,47050.55078125,True,False
243,CCNI,highest_train_expression,46859.77734375,True,False
244,SRRM2,highest_train_expression,46744.80859375,True,False
245,PPDPF,highest_train_expression,46450.4921875,True,False
246,FUS,highest_train_expression,46446.55859375,True,False
247,NASP,highest_train_expression,46308.15625,True,False
248,HBA1,highest_train_expression,46266.75390625,True,False
249,DTYMK,highest_train_expression,46198.82421875,True,False
250,PTTG1,highest_train_expression,45959.79296875,True,False
251,PRRC2C,highest_train_expression,45881.07421875,True,False
252,S100A11,highest_train_expression,45818.91796875,True,False
253,QPRT,highest_train_expression,45705.84375,True,False
254,POLR3K,highest_train_expression,45599.77734375,True,False
255,DUT,highest_train_expression,45570.67578125,True,False
256,TMEM59,highest_train_expression,45530.5703125,True,False
257,C19orf48,highest_train_expression,45406.1171875,True,False
258,NDUFB6,highest_train_expression,45361.1953125,True,False
259,TMCO1,highest_train_expression,45119.91796875,True,False
260,EXOSC8,highest_train_expression,45049.93359375,True,False
261,XRCC5,highest_train_expression,44930.66015625,True,False
262,THRAP3,highest_train_expression,44728.91796875,True,False
263,PNN,highest_train_expression,44636.2421875,True,False
264,HAX1,highest_train_expression,44460.33984375,True,False
265,SFPQ,highest_train_expression,44262.0234375,True,False
266,CAP1,highest_train_expression,44219.59375,True,False
267,KHDRBS1,highest_train_expression,44211.9375,True,False
268,UBE2S,highest_train_expression,44204.3046875,True,False
269,GNL3,highest_train_expression,44159.4765625,True,False
270,CLTA,highest_train_expression,43807.29296875,True,False
271,CEBPB,highest_train_expression,43632.59375,True,False
272,OSTC,highest_train_expression,43498.41015625,True,False
273,DBI,highest_train_expression,43389.53125,True,False
274,CMBL,highest_train_expression,43297.33984375,True,False
275,RBM39,highest_train_expression,43184.67578125,True,False
276,GSPT1,highest_train_expression,43037.78515625,True,False
277,MTHFD2,highest_train_expression,42985.02734375,True,False
278,GATA1,highest_train_expression,42951.5234375,True,False
279,EIF4A2,highest_train_expression,42790.86328125,True,False
280,HMGN3,highest_train_expression,42767.05078125,True,False
281,CMTM6,highest_train_expression,42633.3671875,True,False
282,RGS10,highest_train_expression,42477.87890625,True,False
283,COCH,highest_train_expression,42253.44921875,True,False
284,HNRNPR,highest_train_expression,42220.609375,True,False
285,MAT2A,highest_train_expression,42204.73828125,True,False
286,GSTO1,highest_train_expression,42075.67578125,True,False
287,RSL24D1,highest_train_expression,42034.01953125,True,False
288,TNNT1,highest_train_expression,42026.07421875,True,False
289,BLVRB,highest_train_expression,42017.7421875,True,False
290,DNAJC1,highest_train_expression,41775.96875,True,False
291,CCDC85B,highest_train_expression,41678.36328125,True,False
292,SRSF5,highest_train_expression,41442.3671875,True,False
293,HNRNPA3,highest_train_expression,41287.98828125,True,False
294,TPR,highest_train_expression,41265.85546875,True,False
295,EIF3D,highest_train_expression,41216.96484375,True,False
296,TAGLN2,highest_train_expression,41205.640625,True,False
297,GMNN,highest_train_expression,41121.34765625,True,False
298,SQLE,highest_train_expression,40968.1484375,True,False
299,ODC1,highest_train_expression,40850.25,True,False
300,BOLA3,highest_train_expression,40775.70703125,True,False
301,C14orf119,highest_train_expression,40721.78515625,True,False
302,TUBB4B,highest_train_expression,40533.0078125,True,False
303,SOCS2,highest_train_expression,40472.078125,True,False
304,EEF1A1,highest_train_expression,40471.84375,True,False
305,PNISR,highest_train_expression,40261.890625,True,False
306,MYL4,highest_train_expression,40176.62109375,True,False
307,RBMX,highest_train_expression,39987.3359375,True,False
308,OXLD1,highest_train_expression,39949.5546875,True,False
309,CTSL,highest_train_expression,39940.1875,True,False
310,HNRNPAB,highest_train_expression,39938.01171875,True,False
311,NENF,highest_train_expression,39823.40234375,True,False
312,SRSF11,highest_train_expression,39779.99609375,True,False
313,KIF5B,highest_train_expression,39705.7109375,True,False
314,DNAJC9,highest_train_expression,39657.38671875,True,False
315,EIF4G2,highest_train_expression,39536.171875,True,False
316,ANXA2,highest_train_expression,39524.0546875,True,False
317,HNRNPM,highest_train_expression,39358.12890625,True,False
318,TUBA1C,highest_train_expression,39250.96875,True,False
319,EXOSC4,highest_train_expression,39056.66796875,True,False
320,ANAPC16,highest_train_expression,39013.36328125,True,False
321,HMBS,highest_train_expression,38801.4609375,True,False
322,MORF4L2,highest_train_expression,38595.97265625,True,False
323,ITM2B,highest_train_expression,38468.86328125,True,False
324,ADRM1,highest_train_expression,38403.73828125,True,False
325,EIF3A,highest_train_expression,37491.53125,True,False
326,TESC,highest_train_expression,37296.75390625,True,False
327,DDX5,highest_train_expression,37221.26953125,True,False
328,BUB3,highest_train_expression,37101.828125,True,False
329,PTMS,highest_train_expression,36953.0546875,True,False
330,PRKDC,highest_train_expression,36931.15234375,True,False
331,PSMD14,highest_train_expression,36839.87890625,True,False
332,GPATCH4,highest_train_expression,36582.52734375,True,False
333,NOP56,highest_train_expression,36458.43359375,True,False
334,EIF3F,highest_train_expression,36339.1640625,True,False
335,SLBP,highest_train_expression,36328.40625,True,False
336,PRKAR2B,highest_train_expression,36251.4453125,True,False
337,TPM3,highest_train_expression,36200.12890625,True,False
338,OSBPL8,highest_train_expression,36083.234375,True,False
339,TRAPPC6A,highest_train_expression,36065.765625,True,False
340,SMARCC1,highest_train_expression,36020.25390625,True,False
341,NXT1,highest_train_expression,35805.99609375,True,False
342,TCEAL8,highest_train_expression,35760.8046875,True,False
343,NOP16,highest_train_expression,35734.86328125,True,False
344,TXNDC12,highest_train_expression,35569.5859375,True,False
345,PAIP2,highest_train_expression,35474.40234375,True,False
346,SMYD3,highest_train_expression,35358.8359375,True,False
347,LGALS1,highest_train_expression,35317.40234375,True,False
348,CD47,highest_train_expression,35145.59765625,True,False
349,CDC42EP1,highest_train_expression,35107.71484375,True,False
350,GADD45A,highest_train_expression,35082.33984375,True,False
351,GTPBP4,highest_train_expression,35041.18359375,True,False
352,PSMD11,highest_train_expression,35031.30078125,True,False
353,MAP1LC3B,highest_train_expression,35026.12109375,True,False
354,LIMD2,highest_train_expression,34862.51171875,True,False
355,SF3B2,highest_train_expression,34742.6796875,True,False
356,CALM1,highest_train_expression,34570.77734375,True,False
357,SSR3,highest_train_expression,34479.33984375,True,False
358,KDELR2,highest_train_expression,34459.75390625,True,False
359,EIF4B,highest_train_expression,34442.09765625,True,False
360,CD320,highest_train_expression,34424.65625,True,False
361,TSPO,highest_train_expression,34357.47265625,True,False
362,DDIT3,highest_train_expression,34274.09765625,True,False
363,FDFT1,highest_train_expression,34142.36328125,True,False
364,CREG1,highest_train_expression,34133.9921875,True,False
365,CTSC,highest_train_expression,33926.91796875,True,False
366,CKS2,highest_train_expression,33852.93359375,True,False
367,EIF2AK1,highest_train_expression,33569.0546875,True,False
368,PSAP,highest_train_expression,33564.17578125,True,False
369,TYMS,highest_train_expression,33496.47265625,True,False
370,CLCA1,highest_train_expression,33436.85546875,True,False
371,KIF2A,highest_train_expression,33102.796875,True,False
372,CXXC5,highest_train_expression,33024.3046875,True,False
373,ASAH1,highest_train_expression,32997.90625,True,False
374,SUPT16H,highest_train_expression,32985.640625,True,False
375,NDUFAF3,highest_train_expression,32937.48046875,True,False
376,NANS,highest_train_expression,32926.38671875,True,False
377,ALAS2,highest_train_expression,32870.82421875,True,False
378,CD164,highest_train_expression,32868.453125,True,False
379,ATP6V0E1,highest_train_expression,32859.5546875,True,False
380,TTC3,highest_train_expression,32857.546875,True,False
381,USP1,highest_train_expression,32602.421875,True,False
382,RHOBTB3,highest_train_expression,32489.15234375,True,False
383,TFRC,highest_train_expression,32466.439453125,True,False
384,TCEA1,highest_train_expression,32336.302734375,True,False
385,LCP1,highest_train_expression,32321.49609375,True,False
386,ARGLU1,highest_train_expression,32304.490234375,True,False
387,GMPPA,highest_train_expression,32238.912109375,True,False
388,COMMD6,highest_train_expression,32178.822265625,True,False
389,EIF4A3,highest_train_expression,32118.0,True,False
390,EPB41,highest_train_expression,32095.93359375,True,False
391,GART,highest_train_expression,32018.009765625,True,False
392,TEX30,highest_train_expression,31935.51953125,True,False
393,DDX17,highest_train_expression,31780.1484375,True,False
394,GMPR,highest_train_expression,31566.03125,True,False
395,CD99,highest_train_expression,31555.85546875,True,False
396,IFITM2,highest_train_expression,31332.291015625,True,False
397,CDC45,highest_train_expression,31309.70703125,True,False
398,DKC1,highest_train_expression,31308.078125,True,False
399,PPIC,highest_train_expression,31272.86328125,True,False
400,EIF1B,highest_train_expression,31168.89453125,True,False
401,IER2,highest_train_expression,31135.484375,True,False
402,ZFR,highest_train_expression,31049.5078125,True,False
403,IDI1,highest_train_expression,30929.220703125,True,False
404,GPBP1,highest_train_expression,30859.6953125,True,False
405,SYNCRIP,highest_train_expression,30840.921875,True,False
406,SON,highest_train_expression,30833.216796875,True,False
407,HIC2,highest_train_expression,30819.48046875,True,False
408,NUP214,highest_train_expression,30723.1796875,True,False
409,CENPW,highest_train_expression,30693.73046875,True,False
410,HHEX,highest_train_expression,30576.787109375,True,False
411,MLEC,highest_train_expression,30548.353515625,True,False
412,CENPF,highest_train_expression,30405.361328125,True,False
413,GDF15,highest_train_expression,30393.55859375,True,False
414,REEP5,highest_train_expression,30392.80859375,True,False
415,FAM83A,highest_train_expression,30369.212890625,True,False
416,NOLC1,highest_train_expression,30337.73828125,True,False
417,SLC25A1,highest_train_expression,30300.751953125,True,False
418,NDUFAF4,highest_train_expression,30103.8125,True,False
419,MAD2L1,highest_train_expression,30040.03515625,True,False
420,CTSH,highest_train_expression,30034.576171875,True,False
421,C4orf3,highest_train_expression,30001.3203125,True,False
422,CDV3,highest_train_expression,29829.55078125,True,False
423,RTN3,highest_train_expression,29788.916015625,True,False
424,RHOC,highest_train_expression,29780.017578125,True,False
425,MED10,highest_train_expression,29776.60546875,True,False
426,BAG1,highest_train_expression,29743.75390625,True,False
427,WASF2,highest_train_expression,29613.396484375,True,False
428,STIP1,highest_train_expression,29587.18359375,True,False
429,HDDC3,highest_train_expression,29579.6953125,True,False
430,ARID3A,highest_train_expression,29485.169921875,True,False
431,CHD1,highest_train_expression,29457.876953125,True,False
432,PSMD6,highest_train_expression,29398.904296875,True,False
433,LIMS1,highest_train_expression,29395.873046875,True,False
434,CHD4,highest_train_expression,29335.009765625,True,False
435,ARF4,highest_train_expression,29261.708984375,True,False
436,PSMC2,highest_train_expression,29245.177734375,True,False
437,CELF2,highest_train_expression,29187.8671875,True,False
438,LBR,highest_train_expression,29089.4140625,True,False
439,LARP1,highest_train_expression,29074.310546875,True,False
440,YY1,highest_train_expression,29059.865234375,True,False
441,DHX9,highest_train_expression,29014.044921875,True,False
442,CCDC28B,highest_train_expression,28861.365234375,True,False
443,CKS1B,highest_train_expression,28834.34765625,True,False
444,GPSM3,highest_train_expression,28821.947265625,True,False
445,MCM3,highest_train_expression,28816.9921875,True,False
446,EGFL7,highest_train_expression,28788.10546875,True,False
447,SMC4,highest_train_expression,28752.21875,True,False
448,BCLAF1,highest_train_expression,28697.60546875,True,False
449,GPANK1,highest_train_expression,28672.3203125,True,False
450,DCTN3,highest_train_expression,28623.130859375,True,False
451,HES6,highest_train_expression,28605.0625,True,False
452,GDI2,highest_train_expression,28534.408203125,True,False
453,PAK1IP1,highest_train_expression,28476.94921875,True,False
454,CPVL,highest_train_expression,28409.7578125,True,False
455,MRPL47,highest_train_expression,28358.0546875,True,False
456,DNMT1,highest_train_expression,28353.875,True,False
457,MTPN,highest_train_expression,28305.25390625,True,False
458,PCNA,highest_train_expression,28264.283203125,True,False
459,POLR3H,highest_train_expression,28261.236328125,True,False
460,KLF1,highest_train_expression,28255.19921875,True,False
461,SLC1A5,highest_train_expression,28028.41015625,True,False
462,ALG5,highest_train_expression,27996.880859375,True,False
463,TSC22D1,highest_train_expression,27898.439453125,True,False
464,AKIRIN1,highest_train_expression,27821.654296875,True,False
465,SHMT2,highest_train_expression,27734.0078125,True,False
466,ACTR3,highest_train_expression,27652.81640625,True,False
467,MCFD2,highest_train_expression,27635.064453125,True,False
468,SERPINF1,highest_train_expression,27634.251953125,True,False
469,TMPO,highest_train_expression,27624.677734375,True,False
470,TGFB1,highest_train_expression,27557.66796875,True,False
471,EIF4G1,highest_train_expression,27552.740234375,True,False
472,TMEM123,highest_train_expression,27548.951171875,True,False
473,CHMP4B,highest_train_expression,27544.537109375,True,False
474,MPC2,highest_train_expression,27503.126953125,True,False
475,MZT1,highest_train_expression,27494.578125,True,False
476,DHRS4L2,highest_train_expression,27447.01953125,True,False
477,RPN1,highest_train_expression,27434.62109375,True,False
478,CFD,highest_train_expression,27415.93359375,True,False
479,RALA,highest_train_expression,27277.955078125,True,False
480,SCAF11,highest_train_expression,27257.431640625,True,False
481,HERPUD1,highest_train_expression,27241.12890625,True,False
482,SLC43A3,highest_train_expression,27223.580078125,True,False
483,RNF181,highest_train_expression,27141.56640625,True,False
484,LYAR,highest_train_expression,27125.486328125,True,False
485,PYCARD,highest_train_expression,27103.490234375,True,False
486,XPO1,highest_train_expression,27057.650390625,True,False
487,RPP25L,highest_train_expression,27020.578125,True,False
488,BRD2,highest_train_expression,26790.625,True,False
489,SDF4,highest_train_expression,26769.65625,True,False
490,HBQ1,highest_train_expression,26731.0546875,True,False
491,SMARCA5,highest_train_expression,26705.49609375,True,False
492,ASRGL1,highest_train_expression,26687.23828125,True,False
493,PLP2,highest_train_expression,26677.24609375,True,False
494,SLC25A37,highest_train_expression,26672.82421875,True,False
495,FCER1G,highest_train_expression,26612.337890625,True,False
496,TSPAN13,highest_train_expression,26602.564453125,True,False
497,CCDC34,highest_train_expression,26494.935546875,True,False
498,UBE2T,highest_train_expression,26354.201171875,True,False
499,MCM7,highest_train_expression,26332.3046875,True,False
500,HDLBP,highest_train_expression,26320.515625,True,False
501,FEN1,highest_train_expression,26280.865234375,True,False
502,GINS2,highest_train_expression,26248.3359375,True,False
503,HINT2,highest_train_expression,26223.8828125,True,False
504,MGST3,highest_train_expression,26075.5078125,True,False
