panel_index,gene,selection_role,train_expression_sum,in_scgpt_vocab,uses_test_expression_effect_or_error
64,CTSD,training_or_validation_perturbation_gene,106503.1015625,True,False
65,CTSL,training_or_validation_perturbation_gene,137049.671875,True,False
66,CTSO,training_or_validation_perturbation_gene,8092.04150390625,True,False
67,CXCR4,training_or_validation_perturbation_gene,113.20924377441406,True,False
68,CYP27A1,training_or_validation_perturbation_gene,2478.20849609375,True,False
69,DAG1,training_or_validation_perturbation_gene,22177.248046875,True,False
70,DDX17,training_or_validation_perturbation_gene,86301.1328125,True,False
71,DLL3,training_or_validation_perturbation_gene,16894.958984375,True,False
72,DNMT1,training_or_validation_perturbation_gene,101639.8515625,True,False
73,E2F1,training_or_validation_perturbation_gene,33342.9296875,True,False
74,EEF1G,training_or_validation_perturbation_gene,2443.34814453125,True,False
75,EIF3K,training_or_validation_perturbation_gene,132516.515625,True,False
76,EIF4A1,training_or_validation_perturbation_gene,130308.984375,True,False
77,EMP1,training_or_validation_perturbation_gene,11224.71875,True,False
78,EVA1A,training_or_validation_perturbation_gene,38688.41796875,True,False
79,FBL,training_or_validation_perturbation_gene,87081.734375,True,False
80,FBXO32,training_or_validation_perturbation_gene,22719.880859375,True,False
81,FGFR1,training_or_validation_perturbation_gene,46961.52734375,True,False
82,FKBP4,training_or_validation_perturbation_gene,108312.1953125,True,False
83,FMN1,training_or_validation_perturbation_gene,12204.779296875,True,False
84,FOS,training_or_validation_perturbation_gene,4073.871826171875,True,False
85,FOXM1,training_or_validation_perturbation_gene,49037.28515625,True,False
86,FRZB,training_or_validation_perturbation_gene,956.5149536132812,True,False
87,FSTL3,training_or_validation_perturbation_gene,27014.955078125,True,False
88,FTH1,training_or_validation_perturbation_gene,174584.21875,True,False
89,GAA,training_or_validation_perturbation_gene,6417.14306640625,True,False
90,GPATCH4,training_or_validation_perturbation_gene,95367.78125,True,False
91,GPI,training_or_validation_perturbation_gene,84096.703125,True,False
92,GPNMB,training_or_validation_perturbation_gene,2730.76318359375,True,False
93,GRN,training_or_validation_perturbation_gene,73132.0,True,False
94,GSN,training_or_validation_perturbation_gene,26100.408203125,True,False
95,HLA-A,training_or_validation_perturbation_gene,146823.5625,True,False
96,HLA-C,training_or_validation_perturbation_gene,146263.609375,True,False
97,HLA-DRB5,training_or_validation_perturbation_gene,388.7615661621094,True,False
98,HLA-E,training_or_validation_perturbation_gene,112784.671875,True,False
99,HLA-F,training_or_validation_perturbation_gene,32764.3046875,True,False
100,HNRNPA1,training_or_validation_perturbation_gene,134298.828125,True,False
101,HNRNPC,training_or_validation_perturbation_gene,123873.359375,True,False
102,HSPA1A,training_or_validation_perturbation_gene,81922.65625,True,False
103,IDH2,training_or_validation_perturbation_gene,24239.62109375,True,False
104,IFNGR1,training_or_validation_perturbation_gene,53913.0546875,True,False
105,IFNGR2,training_or_validation_perturbation_gene,70591.6015625,True,False
106,ILF2,training_or_validation_perturbation_gene,128408.3984375,True,False
107,IRF3,training_or_validation_perturbation_gene,71550.0625,True,False
108,ISYNA1,training_or_validation_perturbation_gene,20828.474609375,True,False
109,ITGA3,training_or_validation_perturbation_gene,110965.9765625,True,False
110,JMJD7,training_or_validation_perturbation_gene,14.527322769165039,True,False
111,KCNN4,training_or_validation_perturbation_gene,19776.56640625,True,False
112,KDR,training_or_validation_perturbation_gene,1667.107666015625,True,False
113,LAMP2,training_or_validation_perturbation_gene,57645.48828125,True,False
114,LCP1,training_or_validation_perturbation_gene,2460.07421875,True,False
115,LGALS3,training_or_validation_perturbation_gene,138220.828125,True,False
116,LGALS3BP,training_or_validation_perturbation_gene,125175.53125,True,False
117,LY96,training_or_validation_perturbation_gene,2869.728271484375,True,False
118,MC1R,training_or_validation_perturbation_gene,2613.909423828125,True,False
119,MDH2,training_or_validation_perturbation_gene,115778.640625,True,False
120,MFGE8,training_or_validation_perturbation_gene,24468.869140625,True,False
121,MIA,training_or_validation_perturbation_gene,1441.8978271484375,True,False
122,MRPL47,training_or_validation_perturbation_gene,107710.3828125,True,False
123,MT2A,training_or_validation_perturbation_gene,149405.1875,True,False
124,MYC,training_or_validation_perturbation_gene,50856.18359375,True,False
125,NACA,training_or_validation_perturbation_gene,156603.234375,True,False
126,NCL,training_or_validation_perturbation_gene,149455.28125,True,False
127,NDUFA13,training_or_validation_perturbation_gene,91143.2890625,True,False
128,NGFR,training_or_validation_perturbation_gene,124.31375122070312,True,False
129,NME1,training_or_validation_perturbation_gene,141477.078125,True,False
130,NMRK1,training_or_validation_perturbation_gene,17448.193359375,True,False
131,NONO,training_or_validation_perturbation_gene,85886.2421875,True,False
132,NPC1,training_or_validation_perturbation_gene,29923.19140625,True,False
133,NPC2,training_or_validation_perturbation_gene,116594.4453125,True,False
134,NT5E,training_or_validation_perturbation_gene,36972.40625,True,False
135,P2RX4,training_or_validation_perturbation_gene,5136.12255859375,True,False
136,PABPC1,training_or_validation_perturbation_gene,134289.484375,True,False
137,PAICS,training_or_validation_perturbation_gene,102119.90625,True,False
138,PET100,training_or_validation_perturbation_gene,46198.734375,True,False
139,PFDN4,training_or_validation_perturbation_gene,117126.4765625,True,False
140,PFN1,training_or_validation_perturbation_gene,153719.34375,True,False
141,PIK3IP1,training_or_validation_perturbation_gene,170.89508056640625,True,False
142,POLD2,training_or_validation_perturbation_gene,85854.7734375,True,False
143,PPA1,training_or_validation_perturbation_gene,122239.6875,True,False
144,PPIA,training_or_validation_perturbation_gene,151751.59375,True,False
145,PROS1,training_or_validation_perturbation_gene,8201.3935546875,True,False
146,PTMA,training_or_validation_perturbation_gene,163799.96875,True,False
147,PUF60,training_or_validation_perturbation_gene,95641.765625,True,False
148,PYGB,training_or_validation_perturbation_gene,43900.4296875,True,False
149,RAB27A,training_or_validation_perturbation_gene,55751.19921875,True,False
150,RB1,training_or_validation_perturbation_gene,21872.78515625,True,False
151,RBP7,training_or_validation_perturbation_gene,274.6556396484375,True,False
152,RNASEH2A,training_or_validation_perturbation_gene,2609.765380859375,True,False
153,RNF213,training_or_validation_perturbation_gene,87449.3359375,True,False
154,ROMO1,training_or_validation_perturbation_gene,103453.453125,True,False
155,RPSA,training_or_validation_perturbation_gene,156457.78125,True,False
156,RRS1,training_or_validation_perturbation_gene,56006.2890625,True,False
157,RTP4,training_or_validation_perturbation_gene,10247.2255859375,True,False
158,RUVBL2,training_or_validation_perturbation_gene,74665.0546875,True,False
159,S100B,training_or_validation_perturbation_gene,54.10670471191406,True,False
160,SAE1,training_or_validation_perturbation_gene,60156.9609375,True,False
161,SCARB2,training_or_validation_perturbation_gene,84744.78125,True,False
162,SDC3,training_or_validation_perturbation_gene,6448.54638671875,True,False
163,SEC11C,training_or_validation_perturbation_gene,95686.71875,True,False
164,SERPINA3,training_or_validation_perturbation_gene,24.589115142822266,True,False
165,SERPINE2,training_or_validation_perturbation_gene,120166.6640625,True,False
166,SERPINF1,training_or_validation_perturbation_gene,107.17508697509766,True,False
167,SGK1,training_or_validation_perturbation_gene,37168.5078125,True,False
168,SLC19A1,training_or_validation_perturbation_gene,16830.330078125,True,False
169,SLC22A18,training_or_validation_perturbation_gene,13799.9375,True,False
170,SLC25A13,training_or_validation_perturbation_gene,44626.16796875,True,False
171,SLC26A2,training_or_validation_perturbation_gene,17553.37890625,True,False
172,SLC5A3,training_or_validation_perturbation_gene,15466.2314453125,True,False
173,SLIRP,training_or_validation_perturbation_gene,139572.890625,True,False
174,SMAD3,training_or_validation_perturbation_gene,51901.5,True,False
175,SMAD4,training_or_validation_perturbation_gene,18713.435546875,True,False
176,SNRPG,training_or_validation_perturbation_gene,135577.71875,True,False
177,SOX4,training_or_validation_perturbation_gene,45928.60546875,True,False
178,SP100,training_or_validation_perturbation_gene,91448.296875,True,False
179,SPESP1,training_or_validation_perturbation_gene,36713.4921875,True,False
180,SPINT1,training_or_validation_perturbation_gene,593.22265625,True,False
181,SSR2,training_or_validation_perturbation_gene,128241.078125,True,False
182,ST6GALNAC2,training_or_validation_perturbation_gene,67.36199951171875,True,False
183,STAT1,training_or_validation_perturbation_gene,123481.0,True,False
184,STAT3,training_or_validation_perturbation_gene,65373.41015625,True,False
185,STX7,training_or_validation_perturbation_gene,21337.703125,True,False
186,TAPBP,training_or_validation_perturbation_gene,89501.2109375,True,False
187,TAPBPL,training_or_validation_perturbation_gene,5916.53515625,True,False
188,TFAP2A,training_or_validation_perturbation_gene,52159.16796875,True,False
189,TGFB1,training_or_validation_perturbation_gene,70832.6328125,True,False
190,TIMM50,training_or_validation_perturbation_gene,75680.4765625,True,False
191,TIMP1,training_or_validation_perturbation_gene,149862.03125,True,False
192,TIMP2,training_or_validation_perturbation_gene,105958.3984375,True,False
193,TIMP3,training_or_validation_perturbation_gene,57964.23828125,True,False
194,TM4SF1,training_or_validation_perturbation_gene,88606.3359375,True,False
195,TMED10,training_or_validation_perturbation_gene,100232.65625,True,False
196,TOP1MT,training_or_validation_perturbation_gene,18607.515625,True,False
197,TP53,training_or_validation_perturbation_gene,3041.84375,True,False
198,TPP1,training_or_validation_perturbation_gene,16676.625,True,False
199,TPRKB,training_or_validation_perturbation_gene,90715.6796875,True,False
200,TRIM22,training_or_validation_perturbation_gene,8719.3662109375,True,False
201,TSC22D3,training_or_validation_perturbation_gene,6454.236328125,True,False
202,TTLL1,training_or_validation_perturbation_gene,1862.7525634765625,True,False
203,TXNDC17,training_or_validation_perturbation_gene,110590.4296875,True,False
204,UBC,training_or_validation_perturbation_gene,153730.078125,True,False
205,UCN2,training_or_validation_perturbation_gene,3623.06689453125,True,False
206,UQCRFS1,training_or_validation_perturbation_gene,120516.484375,True,False
207,UQCRH,training_or_validation_perturbation_gene,149323.875,True,False
208,VAT1,training_or_validation_perturbation_gene,65139.046875,True,False
209,VDAC2,training_or_validation_perturbation_gene,116933.3359375,True,False
210,WBP2,training_or_validation_perturbation_gene,42415.1171875,True,False
211,TMSB10,highest_train_expression,164533.25,True,False
212,KRT18,highest_train_expression,159275.546875,True,False
213,NQO1,highest_train_expression,158872.28125,True,False
214,S100A11,highest_train_expression,158688.453125,True,False
215,TMSB4X,highest_train_expression,158636.875,True,False
216,RPL30,highest_train_expression,158439.4375,True,False
217,RPL24,highest_train_expression,157133.078125,True,False
218,HSP90AB1,highest_train_expression,157005.671875,True,False
219,RPL35,highest_train_expression,156884.34375,True,False
220,NPM1,highest_train_expression,156449.59375,True,False
221,DYNLL1,highest_train_expression,155969.40625,True,False
222,TPT1,highest_train_expression,155757.140625,True,False
223,RPL37A,highest_train_expression,155227.53125,True,False
224,RPL13A,highest_train_expression,154124.84375,True,False
225,TUBA1B,highest_train_expression,152923.1875,True,False
226,RPL37,highest_train_expression,151860.0,True,False
227,HNRNPA2B1,highest_train_expression,151160.46875,True,False
228,RPS29,highest_train_expression,151094.09375,True,False
229,RPS9,highest_train_expression,150839.359375,True,False
230,HSPA8,highest_train_expression,148429.125,True,False
231,HMGB1,highest_train_expression,148291.6875,True,False
232,GNG11,highest_train_expression,147727.703125,True,False
233,RPL27A,highest_train_expression,146408.59375,True,False
234,TUBB,highest_train_expression,145564.125,True,False
235,LMNA,highest_train_expression,144135.9375,True,False
236,TUBA1C,highest_train_expression,142537.5,True,False
237,EIF5A,highest_train_expression,141818.140625,True,False
238,SH3BGRL3,highest_train_expression,140500.65625,True,False
239,TPM3,highest_train_expression,139642.234375,True,False
240,ASPH,highest_train_expression,139330.234375,True,False
241,TFPI2,highest_train_expression,138920.75,True,False
242,PTGR1,highest_train_expression,137008.609375,True,False
243,TOP1,highest_train_expression,136523.6875,True,False
244,TXNRD1,highest_train_expression,136451.90625,True,False
245,CAV1,highest_train_expression,135639.109375,True,False
246,TUBB4B,highest_train_expression,135534.546875,True,False
247,IER3,highest_train_expression,135186.296875,True,False
248,UBE2S,highest_train_expression,134324.203125,True,False
249,PRNP,highest_train_expression,133580.234375,True,False
250,IGFBP7,highest_train_expression,133562.078125,True,False
251,ZC3H15,highest_train_expression,131665.265625,True,False
252,CYBA,highest_train_expression,130470.25,True,False
253,HNRNPD,highest_train_expression,130265.359375,True,False
254,TMED9,highest_train_expression,129983.015625,True,False
255,ANAPC11,highest_train_expression,129938.71875,True,False
256,DDX5,highest_train_expression,129779.0234375,True,False
257,SLC3A2,highest_train_expression,129760.171875,True,False
258,HMGA1,highest_train_expression,129733.3359375,True,False
259,NAA20,highest_train_expression,129696.03125,True,False
260,EID1,highest_train_expression,129441.1328125,True,False
261,EIF2S1,highest_train_expression,129369.9375,True,False
262,PSMB8,highest_train_expression,129230.6171875,True,False
263,ATP6V0E1,highest_train_expression,129070.5078125,True,False
264,PHLDA1,highest_train_expression,128901.1484375,True,False
265,EEF2,highest_train_expression,128211.734375,True,False
266,EIF3E,highest_train_expression,128170.5234375,True,False
267,DBI,highest_train_expression,127980.4765625,True,False
268,LY6E,highest_train_expression,127956.9375,True,False
269,DYNLT1,highest_train_expression,127887.109375,True,False
270,HSPB1,highest_train_expression,126554.4453125,True,False
271,HMGN2,highest_train_expression,122972.921875,True,False
272,HPCAL1,highest_train_expression,121276.4375,True,False
273,UPP1,highest_train_expression,121129.2734375,True,False
274,TAX1BP1,highest_train_expression,120394.953125,True,False
275,DYNC1H1,highest_train_expression,120345.0234375,True,False
276,LIMA1,highest_train_expression,120009.890625,True,False
277,MTPN,highest_train_expression,119103.6796875,True,False
278,CDC37,highest_train_expression,118793.3984375,True,False
279,CTSC,highest_train_expression,118442.1171875,True,False
280,DUSP4,highest_train_expression,117926.1640625,True,False
281,RRBP1,highest_train_expression,117913.8359375,True,False
282,MTCH1,highest_train_expression,117844.3671875,True,False
283,EIF3H,highest_train_expression,117748.5859375,True,False
284,VMP1,highest_train_expression,117743.7890625,True,False
285,ARPC1A,highest_train_expression,117737.71875,True,False
286,PSMD12,highest_train_expression,117669.3203125,True,False
287,NSA2,highest_train_expression,117650.3125,True,False
288,ORMDL1,highest_train_expression,117588.1171875,True,False
289,OST4,highest_train_expression,117491.90625,True,False
290,TUFM,highest_train_expression,117363.2890625,True,False
291,DNAJC8,highest_train_expression,117301.625,True,False
292,PSMC6,highest_train_expression,117195.5,True,False
293,GSTO1,highest_train_expression,116914.15625,True,False
294,CD81,highest_train_expression,116886.0,True,False
295,MRPL51,highest_train_expression,116826.3125,True,False
296,CKAP4,highest_train_expression,116793.6015625,True,False
297,ALYREF,highest_train_expression,116786.484375,True,False
298,FLNA,highest_train_expression,116593.1015625,True,False
299,MRPL18,highest_train_expression,116456.5546875,True,False
300,MARCKS,highest_train_expression,116456.375,True,False
301,BANF1,highest_train_expression,116432.6875,True,False
302,MRPL21,highest_train_expression,116260.765625,True,False
303,SCAND1,highest_train_expression,116257.921875,True,False
304,PPIG,highest_train_expression,115892.7890625,True,False
305,TFPI,highest_train_expression,115657.1328125,True,False
306,SF3B5,highest_train_expression,115620.1953125,True,False
307,LRRFIP1,highest_train_expression,115436.953125,True,False
308,GBP1,highest_train_expression,114625.828125,True,False
309,IFITM3,highest_train_expression,113513.2265625,True,False
310,IGFBP4,highest_train_expression,111574.3125,True,False
311,MDK,highest_train_expression,111571.953125,True,False
312,LAP3,highest_train_expression,111280.453125,True,False
313,IRF1,highest_train_expression,111178.0078125,True,False
314,SERPINH1,highest_train_expression,110800.40625,True,False
315,SBDS,highest_train_expression,109709.8359375,True,False
316,IL11,highest_train_expression,109667.3359375,True,False
317,CTNNAL1,highest_train_expression,109150.484375,True,False
318,PLAUR,highest_train_expression,108827.8203125,True,False
319,EIF3J,highest_train_expression,108630.859375,True,False
320,DNAJB6,highest_train_expression,108549.0234375,True,False
321,DDX46,highest_train_expression,108517.609375,True,False
322,NDUFS8,highest_train_expression,106995.1015625,True,False
323,EIF4G1,highest_train_expression,106868.765625,True,False
324,GSPT1,highest_train_expression,106553.0234375,True,False
325,PSMB9,highest_train_expression,106519.9921875,True,False
326,SNW1,highest_train_expression,106517.7890625,True,False
327,HSPH1,highest_train_expression,106467.8828125,True,False
328,PHF5A,highest_train_expression,105789.796875,True,False
329,RPA3,highest_train_expression,105762.078125,True,False
330,MAP1LC3B,highest_train_expression,105702.578125,True,False
331,PCBP1,highest_train_expression,105435.0,True,False
332,CCT8,highest_train_expression,105234.3671875,True,False
333,DGUOK,highest_train_expression,105191.578125,True,False
334,RER1,highest_train_expression,105117.0703125,True,False
335,ANP32A,highest_train_expression,105026.5625,True,False
336,MCTS1,highest_train_expression,104997.375,True,False
337,MRPS7,highest_train_expression,104879.390625,True,False
338,ISG15,highest_train_expression,104721.9453125,True,False
339,RNPS1,highest_train_expression,104572.5546875,True,False
340,IL6ST,highest_train_expression,104339.0,True,False
341,SPCS3,highest_train_expression,104176.2421875,True,False
342,EIF4EBP1,highest_train_expression,103873.2734375,True,False
343,TXNL4A,highest_train_expression,103525.2734375,True,False
344,CALM3,highest_train_expression,103515.21875,True,False
345,MYH9,highest_train_expression,102337.5390625,True,False
346,SON,highest_train_expression,98716.3125,True,False
347,GLRX,highest_train_expression,98492.234375,True,False
348,PKIB,highest_train_expression,98162.3671875,True,False
349,GLIPR1,highest_train_expression,97997.9609375,True,False
350,PNISR,highest_train_expression,97755.453125,True,False
351,FOSL1,highest_train_expression,97551.4921875,True,False
352,DNAJC15,highest_train_expression,96595.71875,True,False
353,CASP4,highest_train_expression,95988.8203125,True,False
354,SPARC,highest_train_expression,95914.484375,True,False
355,CDC26,highest_train_expression,95855.671875,True,False
356,YBX3,highest_train_expression,95429.0625,True,False
357,ARF6,highest_train_expression,95192.7421875,True,False
358,CSNK2B,highest_train_expression,94943.5546875,True,False
359,SLC7A11,highest_train_expression,94857.140625,True,False
360,KPNA2,highest_train_expression,94743.953125,True,False
361,SMARCA5,highest_train_expression,94413.5078125,True,False
362,HNRNPF,highest_train_expression,94337.4140625,True,False
363,KIF5B,highest_train_expression,94261.3359375,True,False
364,LYAR,highest_train_expression,94190.8828125,True,False
365,PSMG3,highest_train_expression,94038.1171875,True,False
366,SLTM,highest_train_expression,93783.6796875,True,False
367,MPG,highest_train_expression,93720.796875,True,False
368,TSC22D1,highest_train_expression,93702.3828125,True,False
369,METAP2,highest_train_expression,93634.5390625,True,False
370,CHMP2A,highest_train_expression,93593.7421875,True,False
371,MGAT4B,highest_train_expression,93445.4453125,True,False
372,HIGD2A,highest_train_expression,93425.1171875,True,False
373,C7orf50,highest_train_expression,93216.5859375,True,False
374,PNN,highest_train_expression,93137.328125,True,False
375,FDX1,highest_train_expression,93067.140625,True,False
376,FAM3C,highest_train_expression,93058.5546875,True,False
377,PDXK,highest_train_expression,92827.8828125,True,False
378,SKA2,highest_train_expression,92809.8671875,True,False
379,RSL24D1,highest_train_expression,92769.296875,True,False
380,PABPC4,highest_train_expression,92716.1875,True,False
381,ATG101,highest_train_expression,92691.3828125,True,False
382,PYURF,highest_train_expression,92575.8359375,True,False
383,NUDT1,highest_train_expression,92554.7890625,True,False
384,CLEC2B,highest_train_expression,92503.6015625,True,False
385,UBE2K,highest_train_expression,92445.5625,True,False
386,RAB10,highest_train_expression,92426.5859375,True,False
387,TUSC3,highest_train_expression,92337.625,True,False
388,MANF,highest_train_expression,92187.3828125,True,False
389,SRA1,highest_train_expression,92100.359375,True,False
390,TMED3,highest_train_expression,92035.359375,True,False
391,LSM2,highest_train_expression,91917.890625,True,False
392,ITGAE,highest_train_expression,91870.609375,True,False
393,UQCR11,highest_train_expression,91831.4609375,True,False
394,MRPL27,highest_train_expression,91816.4921875,True,False
395,SPP1,highest_train_expression,91612.7578125,True,False
396,PLOD2,highest_train_expression,91352.4375,True,False
397,CDKN3,highest_train_expression,91323.4765625,True,False
398,IFRD1,highest_train_expression,91317.484375,True,False
399,HSD17B10,highest_train_expression,91247.625,True,False
400,SARAF,highest_train_expression,91102.3125,True,False
401,PTTG1,highest_train_expression,88634.21875,True,False
402,EREG,highest_train_expression,88418.53125,True,False
403,CCPG1,highest_train_expression,88270.46875,True,False
404,ANXA3,highest_train_expression,88115.3984375,True,False
405,PCNA,highest_train_expression,87848.0234375,True,False
406,AKAP9,highest_train_expression,87004.0234375,True,False
407,PPFIBP1,highest_train_expression,86422.7734375,True,False
408,CENPW,highest_train_expression,86225.3125,True,False
409,DST,highest_train_expression,86039.515625,True,False
410,ATF5,highest_train_expression,85161.390625,True,False
411,JUN,highest_train_expression,84932.78125,True,False
412,LAMP1,highest_train_expression,84395.5625,True,False
413,KRT8,highest_train_expression,84260.140625,True,False
414,SPANXC,highest_train_expression,84128.9609375,True,False
415,RTF1,highest_train_expression,83641.515625,True,False
416,TRIM44,highest_train_expression,83250.0625,True,False
417,PHF14,highest_train_expression,83023.03125,True,False
418,HSBP1L1,highest_train_expression,82914.7109375,True,False
419,NMT1,highest_train_expression,82849.859375,True,False
420,DUSP6,highest_train_expression,82646.0078125,True,False
421,GSDMD,highest_train_expression,82323.3515625,True,False
422,LAPTM4B,highest_train_expression,82276.3359375,True,False
423,ETF1,highest_train_expression,82186.0,True,False
424,TRIP6,highest_train_expression,82096.0703125,True,False
425,RAD21,highest_train_expression,81807.4765625,True,False
426,LRRFIP2,highest_train_expression,81753.671875,True,False
427,BRD7,highest_train_expression,81713.734375,True,False
428,ASXL1,highest_train_expression,81690.1796875,True,False
429,BIRC5,highest_train_expression,81654.375,True,False
430,SF3A3,highest_train_expression,81594.609375,True,False
431,LAMTOR2,highest_train_expression,81483.5859375,True,False
432,HEXB,highest_train_expression,81419.7421875,True,False
433,C12orf57,highest_train_expression,81336.6875,True,False
434,UCHL3,highest_train_expression,81288.046875,True,False
435,CXCL8,highest_train_expression,81224.0234375,True,False
436,DAP3,highest_train_expression,80942.3203125,True,False
437,PTPN1,highest_train_expression,80893.8359375,True,False
438,IARS2,highest_train_expression,80820.296875,True,False
439,BCAP29,highest_train_expression,80627.1171875,True,False
440,NUDCD2,highest_train_expression,80614.8359375,True,False
441,MCUR1,highest_train_expression,80600.546875,True,False
442,RNH1,highest_train_expression,80466.40625,True,False
443,FAM32A,highest_train_expression,80417.484375,True,False
444,ARGLU1,highest_train_expression,80416.9140625,True,False
445,METRN,highest_train_expression,80379.6328125,True,False
446,IKBIP,highest_train_expression,80258.09375,True,False
447,PSMG2,highest_train_expression,80234.28125,True,False
448,ACAA2,highest_train_expression,80186.765625,True,False
449,FEZ2,highest_train_expression,80061.9609375,True,False
450,RRP15,highest_train_expression,79946.4453125,True,False
451,TMPO,highest_train_expression,79890.7734375,True,False
452,SMCHD1,highest_train_expression,79782.203125,True,False
453,GSTK1,highest_train_expression,79777.0078125,True,False
454,PIR,highest_train_expression,79740.3046875,True,False
455,ATRX,highest_train_expression,79729.046875,True,False
456,GNG12,highest_train_expression,79638.640625,True,False
457,SLC9A3R2,highest_train_expression,79146.9453125,True,False
458,ANGPTL4,highest_train_expression,77387.1328125,True,False
459,GBP2,highest_train_expression,77014.8515625,True,False
460,CENPF,highest_train_expression,76942.9765625,True,False
461,CDK5RAP2,highest_train_expression,76546.3046875,True,False
462,SFRP1,highest_train_expression,75797.0859375,True,False
463,MKNK2,highest_train_expression,75574.8046875,True,False
464,SYNJ2,highest_train_expression,75104.109375,True,False
465,WDR43,highest_train_expression,74954.0390625,True,False
466,QPCT,highest_train_expression,74837.84375,True,False
467,PAWR,highest_train_expression,74451.0078125,True,False
468,DNER,highest_train_expression,74325.28125,True,False
469,CD74,highest_train_expression,73843.09375,True,False
470,LAMC1,highest_train_expression,73663.7421875,True,False
471,PPIF,highest_train_expression,73449.734375,True,False
472,ACO1,highest_train_expression,73374.703125,True,False
473,ZFR,highest_train_expression,73179.046875,True,False
