e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
211,H02,11,ENSG00000255423,EBLN2,2,EBLN2-1+EBLN2-2,True,EBLN2,True,True,EBLN2,True,True,cc81c8140e5bdcc7cb3bc31a99efefc88ab8717c1bdfdf8d3a66265e721b8e2e,e77a80b816132f1d54c99db31e5f6968b30bf417b31c5817e0670a82c498a660,129354f91a8380025d2a47ffa1d094e09f83870ce8db1529c1e2b17add4b283b,c0135785f0e8923bdd7ffaf7a6b709aaba27032d6455da694c8066ea1c5110fc,DONOR_UNSEEN_ONLY,97cc76794007262febdde5619e8fffc5bcafbe6f4a0d05297f7799929ae99730,EVALUATION_80PCT,6,True,False
212,H02,12,ENSG00000205531,NAP1L4,2,NAP1L4-1+NAP1L4-2,True,NAP1L4,True,True,NAP1L4,True,True,fbd08481e0f1e6593bb0cd594fd9a48e822561b82a44386b57f09512fe535f15,4e63c04f692b1dd48503bf473e26bc2784c5dc46bb51d35114ea9888af3f80b3,12b510872e47aabe25b9f40c0a57916cf1ed51d480231bd903e339165d106603,f1bc44df34ec4e027c4ee7575a0b975b71c7936d7454c18e8730f74f59e8da7c,DONOR_UNSEEN_ONLY,db126dae94531eb61ac120b44883a13f080aaafb8f85fdbb76efdc576e28b78a,EVALUATION_80PCT,6,True,False
213,H02,13,ENSG00000141646,SMAD4,2,SMAD4-1+SMAD4-2,True,SMAD4,True,True,SMAD4,True,True,3e60f6e0aeb2029e2b620e49a3a2c61cc406fdd351a589f951d55299a168ee60,1ed22a75f1e1eccbe40d9fb0b817be980c3abbf86a916031065fa062bfe2964d,12ca3d76f18cac4c47de42fb8e4e14028b51322a230311b0c9b053ba05c566b9,9fe1872f30079548f107bafe3f43bc480d5a8bd9fd5b15f50eecb1635474fab4,DONOR_UNSEEN_ONLY,9255f4a5986c277f7eed319d8517091592be5408684f1311917f360ba0d6dae8,EVALUATION_80PCT,6,True,False
214,H02,14,ENSG00000144791,LIMD1,2,LIMD1-1+LIMD1-2,True,LIMD1,True,True,LIMD1,True,True,817d25d6cb7bf8f2c0edac9a2e6be6701766ae990cbc2b4eb6c9fc5d55582d2a,9cd3f5e7c507c9716dac87283cd0b892a315ff547755fc49d0c0bb88ccb58735,12d11ab3bafea96208c739448d6841fb19a422b33a4ea57d335bd1d68bbb1845,55c1daf1a8709ad252e25d796e1a159e81f5e535b6ee7543f231e10a637f4740,DONOR_UNSEEN_ONLY,362511b6356aeb89f60f002921b877aa691c1b2764ea7c6144a90012ec339d6b,EVALUATION_80PCT,6,True,False
215,H02,15,ENSG00000048991,R3HDM1,2,R3HDM1-1+R3HDM1-2,True,R3HDM1,True,True,R3HDM1,True,True,16cb70ff4b4d978447fca6b50ebbf3defa3b327926e2aac0d488946bb89321f8,df70e16bb0de226ef865785c68aea4a38254566f5f5aceda1ed27e8bb3582e0e,12d30f798828ae507b1696aadadd53fd83ac213740c47bbf43d1ee3e471ecc38,b3fda329a36abcd2b78b914ef994ba288ccec4525fe45a6f2f146757932602fc,DONOR_UNSEEN_ONLY,fc6c37f6d60e3b896a599709e2457aa68e2312401a0333204a8f062babd9980a,EVALUATION_80PCT,6,True,False
216,H02,16,ENSG00000080823,MOK,2,MOK-1+MOK-2,True,MOK,True,True,MOK,True,True,465a6178f44acf66c9acd0ad1747d2219a8eb00dc10ae2a645982ff464f56ea3,00a2f836bcc788073c6717abca3bafb8d45e45f5533404ac027e24fc76fe2328,12dc71cc1747df2da5013972c4b3d61b3863ca4c69f26377f3d7f90735bb3bdc,3da8e927e7d264acea421f9535d912ab83a95a6be8b4e67cc3da673c0d06f2a2,COLUMN_UNSEEN,19ef25effe78d18621f19fbbb4121e3120d20f9cc760b52398b5a52a413628b2,CALIBRATION_20PCT,0,True,False
217,H02,17,ENSG00000067182,TNFRSF1A,2,TNFRSF1A-1+TNFRSF1A-2,True,TNFRSF1A,True,True,TNFRSF1A,True,True,a668b005c7c4127cb5bfceac25ec7d7ee8e42a84fdfa27765260d44810f61597,a4113d879d9ca9346c39c159dd8b7dd1e8a77612526cb2be6f203404c1b27475,1302822327606ffc8be761ccd3609a9a0dd5499543f818b9821cda0b5011fca5,3f792ed1db6d936a52738dd9d589d97069595cc5c44c1a48cc3c1f11645fb62a,DONOR_UNSEEN_ONLY,756fb5ca6f4724f8dcadd4d15d713b1fd47829d2fa3724e45b2000bd9ac69080,EVALUATION_80PCT,6,True,False
218,H02,18,ENSG00000157315,TMED6,2,TMED6-1+TMED6-2,True,TMED6,True,True,TMED6,True,True,e5fcdda2f1df14c5aeb126a282fe69721bde0261e6485bfc12d91d0c741c1d99,c37772e5ba92356a3a9e89bb1392ac1744400de6a77f8b57ae69fc76ebc491ea,13042b58af811cce3160071566e14b7f6aeb551fe3698f6c0f7b925d40c0b0d4,c8d6286d9a46ced55048b677211efc961583fa6e760eac67c6b1fefbc09d8c46,DONOR_UNSEEN_ONLY,35270a7168c1ceae37419beadf0ccb93a65eba18f3a9b8783021d28bbf1a20f6,CALIBRATION_20PCT,6,True,False
219,H02,19,ENSG00000148143,ZNF462,2,ZNF462-1+ZNF462-2,True,ZNF462,True,True,ZNF462,True,True,3119276a6d854c35d6cf521a5ab1f945f3b493180984fbcd5d4a1014033952f4,22dc8136067114326667f1742a258bbb76c10d3890297c51f34cb2b8f8027ee3,1304bb28de7e0fa63fba8327a74631fd57a597ea8af5dccca28af4a90193917c,a81235422e164466683f2125b0a5221f0d13ba9cbe65fe9ad639e1d5199f3b91,DONOR_UNSEEN_ONLY,958aedcbf09dca48eb4e8bce735d70f0fa45fb5a1a2bd0cc544de450a42bcb45,EVALUATION_80PCT,6,True,False
220,H02,20,ENSG00000214872,SMTNL1,2,SMTNL1-1+SMTNL1-2,True,SMTNL1,True,True,SMTNL1,True,True,427f6404cf9037f32a6a923b74e603d20e2cb32c6f1a559f8767510e0cc19a8c,a2f19631c7fb0b2ed528e13611c5dec35fb988589109aee7fa569d2d5d771953,130d271c331f02990e5a9c61c62e5ea2c25ade075526ab21ca0e33276993f419,59643760eb922d5f42af247d8c7e69e0b2303bdff33b9a9567059e2cb369d3fe,DONOR_UNSEEN_ONLY,a3290b038cb155d01815b601271835928b034ecb6e6318316b0058c51290b9d4,EVALUATION_80PCT,6,True,False
221,H02,21,ENSG00000197122,SRC,2,SRC-1+SRC-2,True,SRC,True,True,SRC,True,True,171fb7f19742f236665605877c9f11c79c1957865bf6edcc83b28dad4866ac8e,0024561d99f5478e5fbacea167ce798e06ab192a78c548add5df6a1c2c2ff846,1329b91c7cb06ad4bfe333519fe17642585ff800dc72108e02619cf1d131504e,f64a4f9122820ee690c4fd6348a23629571f2b38ff93f3bce408623d27f8ebb6,DONOR_UNSEEN_ONLY,de71902cd64515a80de3ebb84e69d3c04f5470bce88639bbdd69090837335180,EVALUATION_80PCT,6,True,False
222,H02,22,ENSG00000206190,ATP10A,2,ATP10A-1+ATP10A-2,True,ATP10A,True,True,ATP10A,True,True,beae98f052ea7be52723900fbde3c7bc01e28006e3971210b73aec5b4d07905e,e594ea38d01b70cd352ffc9450e985e54be7915ee47c07313001ea85be04462a,132b36dcdd7ea9e2aa5879f3c9d739eb50d34f5c7bc1fa8626e0d714fd7035a5,072bc3e0de72d30a7f454dbc46709e1b9d119f0e9f66bfc91ccd836edf80b8a2,COLUMN_UNSEEN,35ec2457b32c55fa358690e5f32eaf2aa4f0828f5464d45e754522827b7ada99,EVALUATION_80PCT,0,True,False
223,H02,23,ENSG00000174963,ZIC4,2,ZIC4-1+ZIC4-2,True,ZIC4,True,True,ZIC4,True,True,c37bbb6719490c8f6dbd96b8d43390d81e318a2bdf0d7561420291f2bc01b780,a660d9754b8fdeaabc708fad0c7f7b858d35a0307a33f11afe30632411d06818,1342ee6c6610460c23de6ed2a79effbdabb0bbcea7b314deffcd5d87542e9ef2,89837bac79223ed6d463bc89676867ba626ab64f1500ee081a9e8483adadb3c0,DONOR_UNSEEN_ONLY,482758d0d824ac466fda10f8745f8a16308bb1701c7ebcaec38c23394af00515,EVALUATION_80PCT,6,True,False
224,H02,24,ENSG00000112312,GMNN,2,GMNN-1+GMNN-2,True,GMNN,True,True,GMNN,True,True,fd74322ffe0cda10897df17e61df35ed3e3ed17d477f4c522ba39781b3cb74e7,7c0fe48b5659a2c55f42f72f926c2cea41ea8dbe0c1fa286a97342951574cd8f,134567e0daaa0f18acd3df328a99e4b64632d08abddd65bf3d7708361f2e8cc4,3166f46c51084c11ec3edd5b70b7fdeecf65ac340fc29ef01b4414c9848eae10,COLUMN_UNSEEN,81f7317fd6f226abf7d5e31cbeae63b09b4a500eb5847fe85ba6041b5bad7a59,EVALUATION_80PCT,0,True,False
225,H02,25,ENSG00000197535,MYO5A,2,MYO5A-1+MYO5A-2,True,MYO5A,True,True,MYO5A,True,True,9f8d797091dfdc2a75d30e324003053d90e046273063c6d5622e7f736cbdf067,d212b1cb023a10aea0bba4c8a983a283d518e299fd0e690bbd06a2b7ee7d8a65,1348077f2eae1cd8df5f8962a7e4555bf84074f85e9c08d3849a0b2872d431af,7c322e92171b9c5b85a22fc48b2c11dd6494aa44a84d0fb75babf41130ca350c,DONOR_UNSEEN_ONLY,805af49456eb58633b823e36b54bd74a361013f9e67d2cfb882fd7e37e684925,EVALUATION_80PCT,6,True,False
226,H02,26,ENSG00000144579,CTDSP1,2,CTDSP1-1+CTDSP1-2,True,CTDSP1,True,True,CTDSP1,True,True,5e08ef5bcb58234f0119c1273abe933181a3b9b430b33fe332099b355389d68a,20caf2c0ce734cdb2a45c6500334218ad5f24647ca6b2371129d1a8ee94602d5,13577b85db1da46aae197ee7be51b3797017c8e8eb40f0ee5c3d9b2fbc591986,6837b92354a91cb3021191589425ddcdf7b1e24d333b50ed8dda16a50256b261,DONOR_UNSEEN_ONLY,02b4ac52253d105eb8f24d41327b0b83504090d374c9cf0671e570deb0446226,CALIBRATION_20PCT,6,True,False
227,H02,27,ENSG00000184221,OLIG1,2,OLIG1-1+OLIG1-2,True,OLIG1,True,True,OLIG1,True,True,c6ff84d12a8797b4169ffda7430291b684de5e183ca41427b833a5cfe5272ba0,13ee44bea559bb7bcf328fa1dd53d55714ff796c7bf529827fba23226f115860,136e4390d7d27d44ad4148950b4dc9f829004f14069afb07b2626fc86bf49dc9,90b82d4812e968fa731cf7a811cad54a3d7117e70017817454df10a05f78cb62,DONOR_UNSEEN_ONLY,1cdbf88c8f6273b75e60a80ec5edd5eac92acf68cf8453a02abe7b179efb1d08,CALIBRATION_20PCT,6,True,False
228,H02,28,ENSG00000157613,CREB3L1,2,CREB3L1-1+CREB3L1-2,True,CREB3L1,True,True,CREB3L1,True,True,d22d78d8e23f81e5d1cf73eb04492fa3091e0b9b7b81ed87ef472b07eba0ea55,a75eebd933839ca6eda6dc0089906a46733e4d060d4ed1f252735d0cc1d0083b,138b691c30abf9da5946e607b2dbe1b4571bce68247a878f58d69498ac7a2273,ae961fd2a7ca199c5070e6f593a05b9c2cfee594c0b2696fd7f8d7166ec1c116,DONOR_UNSEEN_ONLY,9cd39227118938395d8b54e98cf144987207b96484f49081377db5f4518822ac,EVALUATION_80PCT,6,True,False
229,H02,29,ENSG00000204227,RING1,2,RING1-1+RING1-2,True,RING1,True,True,RING1,True,True,6873102d35d22300175ab1a1c3a4d0deb066dfaacf17e7893881ed257ddb7cb1,504f996662e6cc94be168f5f1a65bac01910a389f308db5eecb11a17ed32711a,13a3464f69b5ffc3f5b3bb358e34437c8fd1a7f294f859cc8b88cb354d573626,1d31a08823a6dd973bb1d94cd40fe0966fd3181626bcc2b11b8d5dc26d5db2f7,COLUMN_UNSEEN,e9bd7cedd1f9414ab012d6decc3ba8bb41e980560637cd555784d1c6272fcae3,EVALUATION_80PCT,0,True,False
230,H02,30,ENSG00000197629,MPEG1,2,MPEG1-1+MPEG1-2,True,MPEG1,True,True,MPEG1,True,True,d5df9e5d96a37ca5a4c2d1d10cd40d727761ec5fba4aa610a673e654aab8fb8d,fbc7467b09ef04df313c6a4a29b82364c36a0731c91293de9ecbf09f94c12b93,13c632bffe390f640cc2167b51638f7b528fa5417ac413168ac7acd84e6611b5,e7a9dd6395f281271ddc6c68f126f3ba5b6876369f643326cc91a44ce13e8af4,DONOR_UNSEEN_ONLY,379494ae4f248ef5ed7e186d586527c21b1d28e8ab0092a2fe535e6395cb297e,EVALUATION_80PCT,6,True,False
231,H02,31,ENSG00000188687,SLC4A5,2,SLC4A5-1+SLC4A5-2,True,SLC4A5,True,True,SLC4A5,True,True,9adc7b07654064e4f9645d8a8f0d6490435338752c9f6b88dd33b633a12e115c,07a0ab3dcbf21490fba11430d8107e24bf0a7dea56ff13fa020d3f6dba2dd947,13ced50f84ec69de8ca357b1c05f95e9f96a71cfeaf5fa9314bf2359dcb2b33b,49e948e2f4563af127385f6a33e8d5d16dc0965a25cb477b21639f3ecee170d0,DONOR_UNSEEN_ONLY,680e67c379d181bb7336165a5bf83cab9a79648f16b56180b6e461c0239344bd,EVALUATION_80PCT,6,True,False
232,H02,32,ENSG00000100311,PDGFB,2,PDGFB-1+PDGFB-2,True,PDGFB,True,True,PDGFB,True,True,7241e23c46ba5a9fa38b31f41fae1c39553038eeec79a0d28e7ecc93221d6209,d932981f2a7b75eec13c3666616272260acbe13b1611af4d8b27d091b42af004,13f499ac9236ee850ed22be4d5d134eda09d19f21e7977aa942a9f9e1b4fab17,616e18115ddf5cc0bc81dd76f56d84ef91572b13596490a28e201711e8890854,DONOR_UNSEEN_ONLY,f74ad064fb4fe5a26a8421fd2bd2ed3b2e87190a0a907b86cdcd91e5f90db3df,EVALUATION_80PCT,6,True,False
233,H02,33,ENSG00000175470,PPP2R2D,2,PPP2R2D-1+PPP2R2D-2,True,PPP2R2D,True,True,PPP2R2D,True,True,3bfdd37918a0c79d25b0e2f37d50ed9e82a6601ea8d3a5c7bc7e9baf9f76dab2,c68b841ff52eed6ce3f7f259ec1c26a1d3a80a431b5cfcfad6f993e2a94d9989,1401326da02080995a045ce93360fdcee17c39c5d258c329d01c1ef6128d9bea,74175bef7b3f3ff21f42973112a7d0ea3aea06bda23144128fc09e3697ab6766,DONOR_UNSEEN_ONLY,7a659623f6ff7ddc79544660188caa67d324e912a95772961ee45a71ecfff86c,EVALUATION_80PCT,6,True,False
234,H02,34,ENSG00000173517,PEAK1,2,PEAK1-1+PEAK1-2,True,PEAK1,True,True,PEAK1,True,True,36ea1913757cc4eb14ffe306e5b36481fb4b7972bdfd4fb3fe183c5710965755,5e1fe4bf89c0d956a736951d838f9457a26b9f43f901464922e30f4bb5c0d81e,140fc8dd0aa1dfcfc3454de414508350b1850eb275b9101d7ce917f03e571b2d,bb423b719ff912612ba5095f568a8774635438de04de9c55ced03cf292f7fca2,DONOR_UNSEEN_ONLY,2ad28be06f90a48e208525261a277f2cfc371df1cc508020e362691dad3d6304,CALIBRATION_20PCT,6,True,False
235,H02,35,ENSG00000109775,UFSP2,2,UFSP2-1+UFSP2-2,True,UFSP2,True,True,UFSP2,True,True,1f89e6b50249680dd4af193bf27d0b48184b5fa2c23157712a79dc8f8259841f,3daa79696ae1fc9307d4708c0361e2dcce3f63d85e4c93d0117eae3cc2bb2ab7,1418d8a879e903009c0608c1576f0ad5d0ca04c78141dca3c2a4cca8168b64c7,c0e870804383203cad988674f88e94daa680a1570a58e60e7a724f22349191c5,DONOR_UNSEEN_ONLY,c11d667c622e903b9582d8b6f27343b70d3172ab58d710d5ae361465cb39c214,EVALUATION_80PCT,6,True,False
236,H02,36,ENSG00000105738,SIPA1L3,2,SIPA1L3-1+SIPA1L3-2,True,SIPA1L3,True,True,SIPA1L3,True,True,769e9da97a2d7838719c11b819542ee2de7fcbfe16f50c9729c7ed089450b8f4,ddba1370fed5fb1cc730a55c7ef727843ccc5c346dd905a0b1fe877fb10de0b1,1424daeeb8536cddb2b41802d8120ad96e397d5abe3e8f3520f8991e12529c96,84c38decbedb90695f01bc163ee2434ac6343b58ad3473a7a53e181215267f77,DONOR_UNSEEN_ONLY,fbf9f3e3a85878a548fd3eb3ed5eabf19c132bdba6c21b6595cbd390861fc39f,EVALUATION_80PCT,6,True,False
237,H02,37,ENSG00000164081,TEX264,2,TEX264-1+TEX264-2,True,TEX264,True,True,TEX264,True,True,e1945926fa7cba502793ae4c8b3b558488329cc34c9b1c16bdac0739a72d13bd,561d19580b9906433b56b5f29c109641703c39a03b9f1f1d606f3c3d7d2d7eb9,144de01fef14e52969456b337af420227fbd47259332e3036fd90af1b8326372,2a9c005298cb6ef9ee72906cd3db24bd9f15ea49d80481b81c3cf5ad629fb006,COLUMN_UNSEEN,fea7a3939a742ca8e62002efcadc2ad70a555c100371dca1a62b67956b940d19,EVALUATION_80PCT,0,True,False
238,H02,38,ENSG00000005448,WDR54,2,WDR54-1+WDR54-2,True,WDR54,True,True,WDR54,True,True,800cc034e1b364612f61de47069b701a45df71ced0dc8edfe6f2925f0b84083a,a4f4b23483adaeba6c710c0dc27e26a4c1513761fab92f81437dc05097775e69,147634105885df5c5177543aba1e3991a812ced32f5a4b0e23e076ace95282fe,cbb5225c1fe2b7e5ada243ba80b0bdc8f81a58337178bd36e21a15874aaafb75,DONOR_UNSEEN_ONLY,257375d79e059e7993d35d9f6de0575c7a8e798fba91f25237c52688bc822106,CALIBRATION_20PCT,6,True,False
239,H02,39,ENSG00000248905,FMN1,2,FMN1-1+FMN1-2,True,FMN1,True,True,FMN1,True,True,e7a699d4f1ea07612a45dde618f55375973aa879a87c967f1e3588b686f13dfd,86abd80f8686a5657a745562f0b141637cccc841a743875e5c89430d3054fa70,14a28c6cb0ddf2123758566a0a1e43b995e5b352220d74f774f3fd0f4733c70a,d90f398536347f6a75b6853646c12082eedfcda3510374c7a6b29e05868d2e07,DONOR_UNSEEN_ONLY,6096da287ee5d136012bdf0ccf439575f4c5243aa552be30febfbf751f4f3b7c,EVALUATION_80PCT,6,True,False
240,H02,40,ENSG00000214954,LRRC69,2,LRRC69-1+LRRC69-2,True,LRRC69,True,True,LRRC69,True,True,145b3283566fd4a90fa4ea3fa7aac83c336a8d27bfd81964afa1a0624511ee3e,fb7ba67421188db768254e861eea779b820486995cedbf5f15cc3f33af941644,14bf5a66982046059b9779986077058a018eabe805fde82f1af3b53d4b11151f,49b910a4b4707dadc6d0d254b51ecabe3a6c9f1145cd347142ea18459d834396,DONOR_UNSEEN_ONLY,b228b95118945eb78e4cabdfe2f337f51bb6e93974d2624f642b64c8ed50468f,EVALUATION_80PCT,6,True,False
241,H02,41,ENSG00000107833,NPM3,2,NPM3-1+NPM3-2,True,NPM3,True,True,NPM3,True,True,2dd870208cc1fe4ffd89ef142928b7b23ec8f45365e9146467f4718728d5b9c9,50ac518c43d5ec7636748c6e9d3e95e2012444f1d0e5bbbe929597b9adc42842,14e710b6808fe3d18f19ef8032f7721b1dffc37d9203faa97ae1f482f5d4bb3f,dc8c04281056f551695497de32428ca2c62550a6ab07a94546364ab28da9db89,DONOR_UNSEEN_ONLY,3589479f3f6051d4585d2fb62d443e6a564d6a3d236c7cf0f3e41e086294ffec,EVALUATION_80PCT,6,True,False
242,H02,42,ENSG00000135519,KCNH3,2,KCNH3-1+KCNH3-2,True,KCNH3,True,True,KCNH3,True,True,db5e6a24b3a30636df2b5dda09b70b4fad149ae8013697662540419f21ef82ea,0897775a5317345a5f6fd61c3f24d0dc8c22af9d8f23c4a45133def1376a742e,150fce19c6d7ee637425db81f74f8ca1a6396fd3d53918bc681924100f58ce0f,214dc9f4f38d512375935647970e2054bc15e632ef288581b1c274f8b438df18,COLUMN_UNSEEN,664a6bacb3ad5e59fb8c2ee4e38b31f69ee134ad18e2545095b037e996e34c85,EVALUATION_80PCT,0,True,False
243,H02,43,ENSG00000153113,CAST,2,CAST-1+CAST-2,True,CAST,True,True,CAST,True,True,af3e1a282f3e303f3c8031f7a0d26d8f5e24f159adc2957d6a0494f9a21cc645,05ae44bd94c4ee7a0de2a0de5d5edf13a9db726168cab66c4e57144b2e0360ab,151663ebd42380644556b12bd73e4e7e5e7a476c704c2d4ca0de5ab0e3ab84ce,d8c8ab3ac758e528cbab72097c768e95b56773df239d91c0834bf7c3fcce9b0d,DONOR_UNSEEN_ONLY,6b6118769ad4e7029c8ab9285361cc8a749fd2b94342d9b860fb2b6dadf821bb,EVALUATION_80PCT,6,True,False
