dataset_name,score_name,fold_id,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse
LaraAstiasoHuntly2023_invivo,learned_risk_score,2,156,0.8081933271166883,0.2593036304151981,0.6765285603626827,0.7176348804582204,38.62655543420213,5.153304571611466
LaraAstiasoHuntly2023_invivo,learned_risk_score,3,156,0.7238734965466012,0.17506598599674414,0.6560503022718016,0.5531535894938606,46.82700445898221,5.384947183724948
LaraAstiasoHuntly2023_invivo,learned_risk_score,4,156,0.8050083055569561,0.1450587868990557,0.6222317772554007,0.6961433548542225,37.996144387956804,4.517668290112092
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,0,312,0.4530127041456656,0.0221726616624637,0.6520229325885997,0.27063020792951503,26.57932782569251,4.488629353750703
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,1,312,0.5091366612536469,0.025782752854156533,0.5804470264920067,0.36464086906483173,30.874084343388287,4.901852803658826
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,2,312,0.4884876983253302,0.027236905173052075,0.6765285603626827,0.32133485612352214,19.727509183440592,5.153304571611467
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,3,312,0.5255053584433014,0.24793297037168918,0.6560503022718016,0.46105302805646603,20.335337767625408,5.3849471837249485
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,4,312,0.33006728678374103,0.09415952384917932,0.6222317772554007,0.3008209667110422,19.985740790242083,4.517668290112092
LaraAstiasoHuntly2023_invivo,ood_distance_risk,0,156,-0.02463207580181311,0.2009954624782958,0.6520229325885997,0.07183687991251447,4.612969565435402,4.488629353750703
LaraAstiasoHuntly2023_invivo,ood_distance_risk,1,156,-0.18747184591256735,0.3567098862264619,0.5804470264920066,0.11673146906022173,-11.67499678865318,4.901852803658826
LaraAstiasoHuntly2023_invivo,ood_distance_risk,2,156,-0.07115230520369731,0.3027229007871185,0.6765285603626827,0.1731636267308699,-2.4591186867275847,5.153304571611466
LaraAstiasoHuntly2023_invivo,ood_distance_risk,3,156,0.03940752784206907,0.08839981618607569,0.6560503022718016,0.10667027455038199,12.293072253875051,5.384947183724948
LaraAstiasoHuntly2023_invivo,ood_distance_risk,4,156,-0.31322440949009883,0.18279326888655562,0.6222317772554007,-0.06914769593833946,-15.679959196839011,4.517668290112092
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,0,156,0.46401231528859876,0.11544792673418497,0.6520229325885997,0.3719356570567649,27.96525299293449,4.488629353750703
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,1,156,0.4052535916928766,0.14218204232586806,0.5804470264920066,0.37221374026368,26.070679512682393,4.901852803658826
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,2,156,0.4415893537323576,0.20697317886551497,0.6765285603626827,0.3950570995831854,19.210921962225306,5.153304571611466
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,3,156,0.22958701458804187,0.16281076638586398,0.6560503022718016,0.22376543550555444,12.72976525637399,5.384947183724948
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,4,156,0.33136508036857326,0.23889933776927813,0.6222317772554007,0.38976301458739687,16.787654429466674,4.517668290112092
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,0,156,0.38717753850801667,0.07442098672051903,0.6520229325885997,0.26738354290848415,24.433027500799803,4.488629353750703
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,1,156,0.45819707328259746,0.17186815929067956,0.5804470264920066,0.38730941934237906,21.78782622082471,4.901852803658826
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,2,156,0.48385337810902396,0.13498326960182494,0.6765285603626827,0.3552780840588197,11.851558639923516,5.153304571611466
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,3,156,0.33588389605932323,0.31011378800793965,0.6560503022718016,0.3473543781560736,1.501976869536473,5.384947183724948
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,4,156,0.4100393419216092,0.21154122799098177,0.6222317772554007,0.40944333356088214,7.969966375200635,4.517668290112092
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,0,156,0.32024227502911645,0.10834699256049057,0.6520229325885997,0.24576632468299012,17.69324583275308,4.488629353750703
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,1,156,0.306857751293891,0.2814480201215381,0.5804470264920066,0.36619667712383114,15.604745715119632,4.901852803658826
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,2,156,0.38897310050178335,0.11450501151094383,0.6765285603626827,0.29267904739044387,3.9489244181926475,5.153304571611466
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,3,156,0.27075683937696265,0.39872856584115646,0.6560503022718016,0.36528147619125156,4.576335438404816,5.384947183724948
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,4,156,0.019593121896770746,0.3396646920884516,0.6222317772554007,0.3160622689528204,4.477960288622765,4.517668290112092
LaraAstiasoHuntly2023_invivo,random_score,0,312,-0.0059458137933792905,0.07121384314249975,0.6520229325885997,0.06318394728995864,-4.78381714577809,4.488629353750703
LaraAstiasoHuntly2023_invivo,random_score,1,312,-0.08999641919792757,0.05580403865407655,0.5804470264920067,0.01979381279447364,-2.0312070138599085,4.901852803658826
LaraAstiasoHuntly2023_invivo,random_score,2,312,-0.10899727552378113,-0.16409650148674812,0.6765285603626827,-0.14449166936525898,-9.134717093737049,5.153304571611467
LaraAstiasoHuntly2023_invivo,random_score,3,312,0.04420956117582434,0.0713561156859044,0.6560503022718016,0.052918083487338195,10.288847057621433,5.3849471837249485
LaraAstiasoHuntly2023_invivo,random_score,4,312,-0.06075110703927345,-0.012172980550925753,0.6222317772554007,-0.04307578933123835,0.22597256556369769,4.517668290112092
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,0,156,0.42100488375401046,0.04703260577515765,0.6520229325885997,0.26746898544616804,19.95983339911108,4.488629353750703
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,1,156,0.5065353795577752,0.21596940146354568,0.5804470264920066,0.4601814588591564,29.921849048809737,4.901852803658826
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,2,156,0.537137077017907,0.21205607624346065,0.6765285603626827,0.44471645075129473,18.068349130613925,5.153304571611466
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,3,156,0.508906133931817,0.36921496420160893,0.6560503022718016,0.4825198492773536,5.056326530121852,5.384947183724948
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,4,156,0.37158601222215476,0.1763020786001077,0.6222317772554007,0.35570991194583285,14.290139929107688,4.517668290112092
LaraAstiasoHuntly2023_invivo,support_count_score,0,156,0.17093296366126137,-0.0640048023530848,0.6520229325885997,0.03506395790046343,8.39452949548711,4.488629353750703
LaraAstiasoHuntly2023_invivo,support_count_score,1,156,0.12120586348957887,0.13957852444258784,0.5804470264920066,0.16144071656576797,5.358722806134699,4.901852803658826
LaraAstiasoHuntly2023_invivo,support_count_score,2,156,0.3655674481436769,0.18683938378264203,0.6765285603626827,0.3223269165967395,5.119436645629899,5.153304571611466
LaraAstiasoHuntly2023_invivo,support_count_score,3,156,0.1953362293929709,-0.05059127955998362,0.6560503022718016,0.035158303667087956,22.398816495273106,5.384947183724948
LaraAstiasoHuntly2023_invivo,support_count_score,4,156,0.34885602304532703,0.11734808559009532,0.6222317772554007,0.2937860220049764,19.64184249711397,4.517668290112092
McFarlandTsherniak2020,context_similarity_score,0,466,-0.1405251869444789,0.20733693437806977,0.7851101075017869,0.12293638126826315,-4.004346413185873,1.526687610557164
McFarlandTsherniak2020,context_similarity_score,1,466,-0.07060392849595204,0.2510642049572688,0.858868340132073,0.18960830439776455,7.1048027803275735,1.6383967336722374
McFarlandTsherniak2020,context_similarity_score,2,464,-0.08499860921795775,0.2024989833706088,0.7516311133748852,0.10033308353660494,-0.8030340348072217,1.471642716953945
McFarlandTsherniak2020,context_similarity_score,3,464,-0.055467122079958055,0.21809416126750605,0.7841315740539319,0.12541878493002442,1.179086586041848,1.514063772741186
McFarlandTsherniak2020,context_similarity_score,4,466,-0.03955686794075267,0.12634225031690918,0.7954850790009537,0.06622582355613331,2.3325609780546825,1.5536739977663352
McFarlandTsherniak2020,historical_residual_risk,0,932,0.4113384236923382,0.06824560610526115,0.7851101075017869,0.2712448658209084,13.503997980834459,1.5266876105571638
McFarlandTsherniak2020,historical_residual_risk,1,932,0.404084244449842,0.15260488191127977,0.858868340132073,0.2950681912944251,21.207311795427774,1.6383967336722374
McFarlandTsherniak2020,historical_residual_risk,2,928,0.47061486464552843,0.047803644886368686,0.7516311133748852,0.2769618638236495,17.210855045879402,1.471642716953945
McFarlandTsherniak2020,historical_residual_risk,3,928,0.4179987361514365,0.05722807810621158,0.7841315740539317,0.24954677438097306,13.101791974990476,1.514063772741186
McFarlandTsherniak2020,historical_residual_risk,4,932,0.4606687012143439,0.09400044394135973,0.7954850790009538,0.3175458291492184,15.24503968839445,1.5536739977663352
McFarlandTsherniak2020,learned_risk_score,0,466,0.6028544315224296,-0.08490549312940075,0.7851101075017869,0.2658934369457439,18.117551350692008,1.526687610557164
McFarlandTsherniak2020,learned_risk_score,1,466,0.606965377373789,-0.10489991375990508,0.858868340132073,0.17585402399376066,22.537070443898696,1.6383967336722374
McFarlandTsherniak2020,learned_risk_score,2,464,0.5402264815477721,0.018908938897791397,0.7516311133748852,0.2919413667685983,21.27314513852957,1.471642716953945
McFarlandTsherniak2020,learned_risk_score,3,464,0.5529736664448379,-0.07561257168392047,0.7841315740539319,0.24487570294911357,15.064199513216524,1.514063772741186
McFarlandTsherniak2020,learned_risk_score,4,466,0.6317293584821979,0.07421183994383869,0.7954850790009537,0.41877338373733797,15.785621781441366,1.5536739977663352
McFarlandTsherniak2020,model_disagreement_risk,0,932,0.11004727170025994,-0.042102058876684945,0.7851101075017869,0.0791473789017782,2.051231341528389,1.5266876105571638
McFarlandTsherniak2020,model_disagreement_risk,1,932,0.22766854533961897,-0.1523860255490827,0.858868340132073,-0.003599743943097377,11.637297166379408,1.6383967336722374
McFarlandTsherniak2020,model_disagreement_risk,2,928,0.10692828867476314,0.053915332743147845,0.7516311133748852,0.12167245374353801,2.0258180552518037,1.471642716953945
McFarlandTsherniak2020,model_disagreement_risk,3,928,0.2275983635225929,-0.04985800058309419,0.7841315740539317,0.10961496377153583,5.378860749816794,1.514063772741186
McFarlandTsherniak2020,model_disagreement_risk,4,932,0.08981744100042163,-0.030329922967835,0.7954850790009538,0.0793273352599554,7.302546557504911,1.5536739977663352
McFarlandTsherniak2020,ood_distance_risk,0,466,0.10501667344974384,0.3676793134225907,0.7851101075017869,0.2847278378532574,-2.053915785231523,1.526687610557164
McFarlandTsherniak2020,ood_distance_risk,1,466,0.05224009823440312,0.5371014477328265,0.858868340132073,0.3842568566161189,9.785768391591645,1.6383967336722374
McFarlandTsherniak2020,ood_distance_risk,2,464,0.06211384410990715,0.3655438129737398,0.7516311133748852,0.21127227252096437,-0.8138004545238754,1.471642716953945
McFarlandTsherniak2020,ood_distance_risk,3,464,0.026139136606693373,0.39175742689980886,0.7841315740539319,0.2524433500578233,0.7424022884469643,1.514063772741186
McFarlandTsherniak2020,ood_distance_risk,4,466,0.02768169044389635,0.2311886122499089,0.7954850790009537,0.09277627119468121,-0.9751179509732518,1.5536739977663352
McFarlandTsherniak2020,prediction_magnitude_risk,0,466,0.12591972882248326,0.29910134204292077,0.7851101075017869,0.2359175391716754,-4.5950520448944685,1.526687610557164
McFarlandTsherniak2020,prediction_magnitude_risk,1,466,-0.04824945058626366,0.4869456094482857,0.858868340132073,0.3437733013273022,-7.505089816744473,1.6383967336722374
McFarlandTsherniak2020,prediction_magnitude_risk,2,464,0.055479930904748974,0.29646499470253723,0.7516311133748852,0.1813628279809589,-4.1495648604358415,1.471642716953945
McFarlandTsherniak2020,prediction_magnitude_risk,3,464,-0.017541328618070954,0.27771558030641197,0.7841315740539319,0.1546114695082483,-5.849456507187554,1.514063772741186
McFarlandTsherniak2020,prediction_magnitude_risk,4,466,-0.025832717932633115,0.2721839970520058,0.7954850790009537,0.12719846188189096,-7.3743781498534196,1.5536739977663352
McFarlandTsherniak2020,protocol_v0_2_family_confidence,0,466,-0.10281526790727577,-0.11028183214860089,0.7851101075017869,-0.06275662917353833,2.510338804295018,1.526687610557164
McFarlandTsherniak2020,protocol_v0_2_family_confidence,1,466,-0.0699149039494312,-0.18483766517097058,0.858868340132073,-0.12438164732892083,9.273412544820257,1.6383967336722374
McFarlandTsherniak2020,protocol_v0_2_family_confidence,2,464,-0.14612233837034544,-0.054167834880773175,0.7516311133748852,-0.043663732971411746,-3.370389348001773,1.471642716953945
McFarlandTsherniak2020,protocol_v0_2_family_confidence,3,464,0.014846212744582876,-0.14229324315676567,0.7841315740539319,-0.030267870131824866,1.7605129990842294,1.514063772741186
McFarlandTsherniak2020,protocol_v0_2_family_confidence,4,466,-0.10360124700313217,-0.05351108857076235,0.7954850790009537,-0.04563710838205509,5.410920327395348,1.5536739977663352
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,0,466,-0.10281526790727577,-0.11028183214860089,0.7851101075017869,-0.06275662917353833,2.510338804295018,1.526687610557164
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,1,466,-0.0699149039494312,-0.18483766517097058,0.858868340132073,-0.12438164732892083,9.273412544820257,1.6383967336722374
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,2,464,-0.14612233837034544,-0.054167834880773175,0.7516311133748852,-0.043663732971411746,-3.370389348001773,1.471642716953945
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,3,464,0.014846212744582876,-0.14229324315676567,0.7841315740539319,-0.030267870131824866,1.7605129990842294,1.514063772741186
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,4,466,-0.10360124700313217,-0.05351108857076235,0.7954850790009537,-0.04563710838205509,5.410920327395348,1.5536739977663352
McFarlandTsherniak2020,random_score,0,932,0.030922672684719547,-0.024477289445566663,0.7851101075017869,-0.009653766224521475,0.9903670818705979,1.5266876105571638
McFarlandTsherniak2020,random_score,1,932,0.012493333137425412,0.02481501627683058,0.858868340132073,0.04109286340377234,1.3330803316899194,1.6383967336722374
McFarlandTsherniak2020,random_score,2,928,-0.08191169850366133,0.022096532769538213,0.7516311133748852,-0.015041368346872948,-3.884715191272,1.471642716953945
McFarlandTsherniak2020,random_score,3,928,-0.024988032197461887,-0.03664040091017752,0.7841315740539317,-0.052422194202740816,-1.0677685039595188,1.514063772741186
McFarlandTsherniak2020,random_score,4,932,0.07281630515287357,0.017115492095469705,0.7954850790009538,0.05784362544599088,-0.0900156877427355,1.5536739977663352
McFarlandTsherniak2020,simple_combined_confidence,0,466,0.11004727170025994,-0.04210205887668494,0.7851101075017869,0.07914737890177817,2.064760028312757,1.526687610557164
McFarlandTsherniak2020,simple_combined_confidence,1,466,0.2762045332785829,0.19405145572465968,0.858868340132073,0.24743123301260467,14.74821877944495,1.6383967336722374
McFarlandTsherniak2020,simple_combined_confidence,2,464,0.10692828867476317,0.05391533274314786,0.7516311133748852,0.12167245374353805,2.101052941031507,1.471642716953945
McFarlandTsherniak2020,simple_combined_confidence,3,464,0.2386442099092584,0.08134956767418561,0.7841315740539319,0.18369818457229173,5.550935049955948,1.514063772741186
McFarlandTsherniak2020,simple_combined_confidence,4,466,0.1872382929344765,0.18297493740426685,0.7954850790009537,0.23052103237800242,8.42022499732702,1.5536739977663352
McFarlandTsherniak2020,support_count_score,0,466,-0.13047612131713196,-0.16478905443681532,0.7851101075017869,-0.14704828497970351,-2.0561242851177077,1.526687610557164
McFarlandTsherniak2020,support_count_score,1,466,-0.162167170781158,-0.04366298131421002,0.858868340132073,-0.06806430753437394,7.758200846574657,1.6383967336722374
McFarlandTsherniak2020,support_count_score,2,464,-0.22103850145197423,-0.0778276578152176,0.7516311133748852,-0.10418926596800424,-4.120601594223962,1.471642716953945
McFarlandTsherniak2020,support_count_score,3,464,-0.024052270600887844,-0.0824311380472254,0.7841315740539319,-0.022230474696369042,1.6310002045510614,1.514063772741186
McFarlandTsherniak2020,support_count_score,4,466,-0.14698442185972907,-0.036521602099664555,0.7954850790009537,-0.08820023918911103,-6.879072627736908,1.5536739977663352
SantinhaPlatt2023,context_similarity_score,0,112,0.22941548829962635,-0.004572893571754416,0.7951031204886342,0.12039746523273669,-4.900354564130169,0.37135583014571016
SantinhaPlatt2023,context_similarity_score,1,114,0.07067011897167848,-0.20058627079163788,0.7899496359495913,-0.1269622497994576,-8.489841781309606,0.3545495473170069
SantinhaPlatt2023,context_similarity_score,2,114,0.0607817326036328,-0.28117495051346025,0.7844894159246706,-0.2009594057274336,-10.171661492747177,0.40491932876770664
SantinhaPlatt2023,context_similarity_score,3,114,0.21036446147889376,-0.04175178770912042,0.7836630918259436,0.13231245712374348,-6.843512716928742,0.3715825102671632
SantinhaPlatt2023,context_similarity_score,4,112,0.2058906496316513,0.1418972582988534,0.8874194879539848,0.21892113785036124,-8.036657502329394,0.38868471589681086
SantinhaPlatt2023,historical_residual_risk,0,224,0.15485668744458764,0.24145260179536596,0.795103120488634,0.2654837614019514,3.318449857868061,0.37135583014571016
SantinhaPlatt2023,historical_residual_risk,1,228,0.24236491931178275,0.031009216121796617,0.7899496359495912,0.13034506468622983,0.45741978022646856,0.3545495473170069
SantinhaPlatt2023,historical_residual_risk,2,228,0.19911393440551015,0.23274848346211235,0.7844894159246705,0.2576474607059846,4.037709336582567,0.40491932876770664
SantinhaPlatt2023,historical_residual_risk,3,228,0.16261339158727417,0.25092446028636395,0.7836630918259436,0.33341793802504016,-2.073109918509935,0.3715825102671632
SantinhaPlatt2023,historical_residual_risk,4,224,0.22987450726931324,0.28815158741514735,0.8874194879539846,0.33402321330087875,4.118405181477353,0.38868471589681086
SantinhaPlatt2023,learned_risk_score,0,112,0.7234171592578672,0.03808043188574162,0.7951031204886342,0.6133108454993057,15.433545064881814,0.37135583014571016
SantinhaPlatt2023,learned_risk_score,1,114,0.6118183106862964,-0.1307668941495717,0.7899496359495913,0.341561898981246,14.099687107707737,0.3545495473170069
SantinhaPlatt2023,learned_risk_score,2,114,0.7478625382232034,-0.011603653226949638,0.7844894159246706,0.5373959439641239,20.237014376031905,0.40491932876770664
SantinhaPlatt2023,learned_risk_score,3,114,0.6695571171098196,-0.1779186326724854,0.7836630918259436,0.4751198598223003,14.190243425783926,0.3715825102671632
SantinhaPlatt2023,learned_risk_score,4,112,0.7416629651142925,-0.23593979567430898,0.8874194879539848,0.2925144127718638,20.49197463524428,0.38868471589681086
SantinhaPlatt2023,model_disagreement_risk,0,224,0.240829020807721,0.17193773936772588,0.795103120488634,0.33430869119614065,4.4033946641251696,0.37135583014571016
SantinhaPlatt2023,model_disagreement_risk,1,228,0.32498840729929035,-0.024222637796013514,0.7899496359495912,0.21153615817823934,1.0666570946598122,0.3545495473170069
SantinhaPlatt2023,model_disagreement_risk,2,228,0.10371177560687793,0.3216345036044577,0.7844894159246705,0.2691993388683512,3.7697173385587974,0.40491932876770664
SantinhaPlatt2023,model_disagreement_risk,3,228,0.08269721960592172,0.05233385958603588,0.7836630918259436,0.14335398253473544,-1.2220013006434702,0.3715825102671632
SantinhaPlatt2023,model_disagreement_risk,4,224,0.14401900080796595,0.20652006913819965,0.8874194879539846,0.20170590155212154,7.747061894085224,0.38868471589681086
SantinhaPlatt2023,ood_distance_risk,0,112,-0.15956738029963155,0.03263451080118817,0.7951031204886342,-0.12410796387596154,-7.037693525277458,0.37135583014571016
SantinhaPlatt2023,ood_distance_risk,1,114,-0.29264835041578335,0.13836878045348192,0.7899496359495913,-0.11333923648612627,-2.2258757810171925,0.3545495473170069
SantinhaPlatt2023,ood_distance_risk,2,114,-0.1396163678182264,-0.20206054578868532,0.7844894159246706,-0.21587643279905797,-8.081205926566547,0.40491932876770664
SantinhaPlatt2023,ood_distance_risk,3,114,-0.13642448845647748,-0.42046934678551623,0.7836630918259436,-0.4460679030749457,-1.7682455208677772,0.3715825102671632
SantinhaPlatt2023,ood_distance_risk,4,112,-0.1840859787287965,0.03940061879975911,0.8874194879539848,-0.0898477303534398,-7.182194608455659,0.38868471589681086
SantinhaPlatt2023,prediction_magnitude_risk,0,112,-0.3054891174360201,-0.29616120545324087,0.7951031204886342,-0.40219999366897036,-8.532753715520919,0.37135583014571016
SantinhaPlatt2023,prediction_magnitude_risk,1,114,-0.0279500212632389,-0.1543225127073166,0.7899496359495913,-0.02992970098954947,0.49355928543047567,0.3545495473170069
SantinhaPlatt2023,prediction_magnitude_risk,2,114,-0.12616593426621575,-0.13028897754196958,0.7844894159246706,-0.14837108441904173,-4.989709279840461,0.40491932876770664
SantinhaPlatt2023,prediction_magnitude_risk,3,114,-0.15512444057430996,-0.20218707600089106,0.7836630918259436,-0.23031156630181418,-3.0294466075085302,0.3715825102671632
SantinhaPlatt2023,prediction_magnitude_risk,4,112,-0.1529965490142481,-0.24113335838999556,0.8874194879539848,-0.30512811938577866,-2.6971734816392217,0.38868471589681086
SantinhaPlatt2023,protocol_v0_2_family_confidence,0,112,0.30855844531866866,0.14478787671689453,0.7951031204886342,0.3860467898053994,2.210839690325342,0.37135583014571016
SantinhaPlatt2023,protocol_v0_2_family_confidence,1,114,0.3819399603782118,-0.026669205225577423,0.7899496359495913,0.2338351547321215,2.4199456577001563,0.3545495473170069
SantinhaPlatt2023,protocol_v0_2_family_confidence,2,114,0.23579401193671218,0.274031754544466,0.7844894159246706,0.2830924450898034,3.297716097497507,0.40491932876770664
SantinhaPlatt2023,protocol_v0_2_family_confidence,3,114,-0.14577329247540707,-0.004099215627017673,0.7836630918259436,-0.11165042602645422,0.013084236937228525,0.3715825102671632
SantinhaPlatt2023,protocol_v0_2_family_confidence,4,112,0.2697216688521238,0.28687614468688444,0.8874194879539848,0.3294111812650294,7.382890058079624,0.38868471589681086
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,0,112,0.30855844531866866,0.14478787671689453,0.7951031204886342,0.3860467898053994,2.210839690325342,0.37135583014571016
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,1,114,0.3819399603782118,-0.026669205225577423,0.7899496359495913,0.2338351547321215,2.4199456577001563,0.3545495473170069
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,2,114,0.23579401193671218,0.274031754544466,0.7844894159246706,0.2830924450898034,3.297716097497507,0.40491932876770664
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,3,114,-0.14577329247540707,-0.004099215627017673,0.7836630918259436,-0.11165042602645422,0.013084236937228525,0.3715825102671632
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,4,112,0.2697216688521238,0.28687614468688444,0.8874194879539848,0.3294111812650294,7.382890058079624,0.38868471589681086
SantinhaPlatt2023,random_score,0,224,-0.09021146649777911,0.058332932933749984,0.795103120488634,0.048724544864539567,-2.626038945579547,0.37135583014571016
SantinhaPlatt2023,random_score,1,228,0.21381713174559278,-0.04147711337121618,0.7899496359495912,0.05729058118560574,0.3961281995914718,0.3545495473170069
SantinhaPlatt2023,random_score,2,228,0.014730209003605842,0.1261970256649311,0.7844894159246705,0.047762500609499936,1.8842922056134495,0.40491932876770664
SantinhaPlatt2023,random_score,3,228,-0.030720029810104053,0.06819158100365483,0.7836630918259436,0.03810120612156795,-1.0548306929725708,0.3715825102671632
SantinhaPlatt2023,random_score,4,224,-0.12385828157519675,0.040275296388072604,0.8874194879539846,-0.08698971624733261,-4.776500599317967,0.38868471589681086
SantinhaPlatt2023,simple_combined_confidence,0,112,0.24082902080772103,0.1719377393677259,0.7951031204886342,0.33430869119614065,4.4033946641251696,0.37135583014571016
SantinhaPlatt2023,simple_combined_confidence,1,114,0.3249884072992904,-0.024222637796013517,0.7899496359495913,0.2115361581782395,0.9958471966287051,0.3545495473170069
SantinhaPlatt2023,simple_combined_confidence,2,114,0.08005622297665739,-0.03749243067556875,0.7844894159246706,-0.048409739370185265,-9.468878675769455,0.40491932876770664
SantinhaPlatt2023,simple_combined_confidence,3,114,0.08269721960592173,0.0523338595860359,0.7836630918259436,0.14335398253473547,-1.3474803078698585,0.3715825102671632
SantinhaPlatt2023,simple_combined_confidence,4,112,0.20216310565427142,0.39486049456306727,0.8874194879539848,0.354559209162626,8.223729175634741,0.38868471589681086
SantinhaPlatt2023,support_count_score,0,112,0.1250636766953667,0.1029651659700498,0.7951031204886342,0.18879748221395376,-0.9885391878774012,0.37135583014571016
SantinhaPlatt2023,support_count_score,1,114,0.2058224257421967,-0.13399794652424687,0.7899496359495913,-0.009628231080068158,5.0674284578338575,0.3545495473170069
SantinhaPlatt2023,support_count_score,2,114,0.2751460311923182,0.12682387035424345,0.7844894159246706,0.2149995064527456,2.5915507395674555,0.40491932876770664
SantinhaPlatt2023,support_count_score,3,114,-0.2217228236912945,-0.0839940961625948,0.7836630918259436,-0.25911704646444916,-4.946314521810148,0.3715825102671632
SantinhaPlatt2023,support_count_score,4,112,0.27501020032356144,0.31077495340603084,0.8874194879539848,0.36793983567256333,1.0545437193861567,0.38868471589681086
SrivatsanTrapnell2020_sciplex3,context_similarity_score,0,226,0.13867913883282804,-0.3415296804174926,0.7903362596152974,-0.2197787253657701,-0.9654299838078575,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,context_similarity_score,1,224,0.21205779443479963,-0.3622238048852664,0.7292872307790982,-0.1473124661147432,4.3079382441916385,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,context_similarity_score,2,226,0.20110023170101485,-0.3134582021481173,0.7016686262313604,-0.07012349303887039,1.0517495903691965,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,context_similarity_score,3,226,0.014411029969099912,-0.36231367265747155,0.7714358565700862,-0.2180290363600257,0.7430777813389603,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,context_similarity_score,4,226,0.049139156643224255,-0.19583399191637899,0.7003607765596951,-0.14378183006748535,-2.5574889264392886,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,0,452,0.12059836594760932,0.2029424366429821,0.7903362596152975,0.2050076861019933,2.4653552875714877,0.05791253367273503
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,1,448,0.19132121549893913,0.2419023800890323,0.7292872307790981,0.2651700665230693,7.9493978231751115,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,2,452,0.16043469332610702,0.2390801746469842,0.7016686262313605,0.24610724981902937,3.4834132266692928,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,3,452,0.08303998353924513,0.15448652486605538,0.7714358565700863,0.14094703071772266,-1.9803771047569498,0.05639638705381429
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,4,452,0.270964126033973,0.19482826200238404,0.7003607765596952,0.3179078341636861,10.460011290715004,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,learned_risk_score,0,226,0.6023998688130141,-0.016095635050150776,0.7903362596152974,0.4970492586557281,20.780582444657277,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,learned_risk_score,1,224,0.6898859783275572,0.00023596029567681315,0.7292872307790982,0.5979574454115986,17.597225837837613,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,learned_risk_score,2,226,0.6488842014655024,0.022321688470466013,0.7016686262313604,0.5752149433458458,14.772598390141646,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,learned_risk_score,3,226,0.7144948960983247,0.059690033693418416,0.7714358565700862,0.6303643768937384,14.059099722241976,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,learned_risk_score,4,226,0.5536481501016048,0.04423080671666966,0.7003607765596951,0.4946829490963917,14.202527160667563,0.05836705827932718
