query_index,task_id
136,E176::H02::CE0008162::Stim48hr::ENSG00000063854
137,E176::H02::CE0008162::Stim8hr::ENSG00000063854
138,E176::H02::CE0008162::Rest::ENSG00000067221
139,E176::H02::CE0008162::Stim48hr::ENSG00000067221
140,E176::H02::CE0008162::Stim8hr::ENSG00000067221
141,E176::H02::CE0008162::Rest::ENSG00000071073
142,E176::H02::CE0008162::Stim48hr::ENSG00000071073
143,E176::H02::CE0008162::Stim8hr::ENSG00000071073
144,E176::H02::CE0008162::Rest::ENSG00000075151
145,E176::H02::CE0008162::Stim48hr::ENSG00000075151
146,E176::H02::CE0008162::Stim8hr::ENSG00000075151
147,E176::H02::CE0008162::Rest::ENSG00000075975
148,E176::H02::CE0008162::Stim48hr::ENSG00000075975
149,E176::H02::CE0008162::Stim8hr::ENSG00000075975
150,E176::H02::CE0008162::Rest::ENSG00000089916
151,E176::H02::CE0008162::Stim48hr::ENSG00000089916
152,E176::H02::CE0008162::Stim8hr::ENSG00000089916
153,E176::H02::CE0008162::Rest::ENSG00000100311
154,E176::H02::CE0008162::Stim48hr::ENSG00000100311
155,E176::H02::CE0008162::Stim8hr::ENSG00000100311
156,E176::H02::CE0008162::Rest::ENSG00000101457
157,E176::H02::CE0008162::Stim48hr::ENSG00000101457
158,E176::H02::CE0008162::Stim8hr::ENSG00000101457
159,E176::H02::CE0008162::Rest::ENSG00000102226
160,E176::H02::CE0008162::Stim48hr::ENSG00000102226
161,E176::H02::CE0008162::Stim8hr::ENSG00000102226
162,E176::H02::CE0008162::Rest::ENSG00000102755
163,E176::H02::CE0008162::Stim48hr::ENSG00000102755
164,E176::H02::CE0008162::Stim8hr::ENSG00000102755
165,E176::H02::CE0008162::Rest::ENSG00000104064
166,E176::H02::CE0008162::Stim48hr::ENSG00000104064
167,E176::H02::CE0008162::Stim8hr::ENSG00000104064
168,E176::H02::CE0008162::Rest::ENSG00000105991
169,E176::H02::CE0008162::Stim48hr::ENSG00000105991
170,E176::H02::CE0008162::Stim8hr::ENSG00000105991
171,E176::H02::CE0008162::Rest::ENSG00000107262
172,E176::H02::CE0008162::Stim48hr::ENSG00000107262
173,E176::H02::CE0008162::Stim8hr::ENSG00000107262
174,E176::H02::CE0008162::Rest::ENSG00000107798
175,E176::H02::CE0008162::Stim48hr::ENSG00000107798
176,E176::H02::CE0008162::Stim8hr::ENSG00000107798
177,E176::H02::CE0008162::Rest::ENSG00000107833
178,E176::H02::CE0008162::Stim48hr::ENSG00000107833
179,E176::H02::CE0008162::Stim8hr::ENSG00000107833
180,E176::H02::CE0008162::Rest::ENSG00000108819
181,E176::H02::CE0008162::Stim48hr::ENSG00000108819
182,E176::H02::CE0008162::Stim8hr::ENSG00000108819
183,E176::H02::CE0008162::Rest::ENSG00000108861
184,E176::H02::CE0008162::Stim48hr::ENSG00000108861
185,E176::H02::CE0008162::Stim8hr::ENSG00000108861
186,E176::H02::CE0008162::Rest::ENSG00000109775
187,E176::H02::CE0008162::Stim48hr::ENSG00000109775
188,E176::H02::CE0008162::Stim8hr::ENSG00000109775
189,E176::H02::CE0008162::Rest::ENSG00000110917
190,E176::H02::CE0008162::Stim48hr::ENSG00000110917
191,E176::H02::CE0008162::Stim8hr::ENSG00000110917
192,E176::H02::CE0008162::Rest::ENSG00000112297
193,E176::H02::CE0008162::Stim48hr::ENSG00000112297
194,E176::H02::CE0008162::Stim8hr::ENSG00000112297
195,E176::H02::CE0008162::Rest::ENSG00000112659
196,E176::H02::CE0008162::Stim48hr::ENSG00000112659
197,E176::H02::CE0008162::Stim8hr::ENSG00000112659
198,E176::H02::CE0008162::Rest::ENSG00000113522
199,E176::H02::CE0008162::Stim48hr::ENSG00000113522
200,E176::H02::CE0008162::Stim8hr::ENSG00000113522
201,E176::H02::CE0008162::Rest::ENSG00000113594
202,E176::H02::CE0008162::Stim48hr::ENSG00000113594
203,E176::H02::CE0008162::Stim8hr::ENSG00000113594
204,E176::H02::CE0008162::Rest::ENSG00000114098
205,E176::H02::CE0008162::Stim48hr::ENSG00000114098
206,E176::H02::CE0008162::Stim8hr::ENSG00000114098
207,E176::H02::CE0008162::Rest::ENSG00000115468
208,E176::H02::CE0008162::Stim48hr::ENSG00000115468
209,E176::H02::CE0008162::Stim8hr::ENSG00000115468
210,E176::H02::CE0008162::Rest::ENSG00000117481
211,E176::H02::CE0008162::Stim48hr::ENSG00000117481
212,E176::H02::CE0008162::Stim8hr::ENSG00000117481
213,E176::H02::CE0008162::Rest::ENSG00000118922
214,E176::H02::CE0008162::Stim48hr::ENSG00000118922
215,E176::H02::CE0008162::Stim8hr::ENSG00000118922
216,E176::H02::CE0008162::Rest::ENSG00000120742
217,E176::H02::CE0008162::Stim48hr::ENSG00000120742
218,E176::H02::CE0008162::Stim8hr::ENSG00000120742
219,E176::H02::CE0008162::Rest::ENSG00000123600
220,E176::H02::CE0008162::Stim48hr::ENSG00000123600
221,E176::H02::CE0008162::Stim8hr::ENSG00000123600
222,E176::H02::CE0008162::Rest::ENSG00000126775
223,E176::H02::CE0008162::Stim48hr::ENSG00000126775
224,E176::H02::CE0008162::Stim8hr::ENSG00000126775
225,E176::H02::CE0008162::Rest::ENSG00000128050
226,E176::H02::CE0008162::Stim48hr::ENSG00000128050
227,E176::H02::CE0008162::Stim8hr::ENSG00000128050
228,E176::H02::CE0008162::Rest::ENSG00000128487
229,E176::H02::CE0008162::Stim48hr::ENSG00000128487
230,E176::H02::CE0008162::Stim8hr::ENSG00000128487
231,E176::H02::CE0008162::Rest::ENSG00000131050
232,E176::H02::CE0008162::Stim48hr::ENSG00000131050
233,E176::H02::CE0008162::Stim8hr::ENSG00000131050
234,E176::H02::CE0008162::Rest::ENSG00000131686
235,E176::H02::CE0008162::Stim48hr::ENSG00000131686
236,E176::H02::CE0008162::Stim8hr::ENSG00000131686
237,E176::H02::CE0008162::Rest::ENSG00000132463
238,E176::H02::CE0008162::Stim48hr::ENSG00000132463
239,E176::H02::CE0008162::Stim8hr::ENSG00000132463
240,E176::H02::CE0008162::Rest::ENSG00000132535
241,E176::H02::CE0008162::Stim48hr::ENSG00000132535
242,E176::H02::CE0008162::Stim8hr::ENSG00000132535
243,E176::H02::CE0008162::Rest::ENSG00000134321
244,E176::H02::CE0008162::Stim48hr::ENSG00000134321
245,E176::H02::CE0008162::Stim8hr::ENSG00000134321
246,E176::H02::CE0008162::Rest::ENSG00000134470
247,E176::H02::CE0008162::Stim48hr::ENSG00000134470
248,E176::H02::CE0008162::Stim8hr::ENSG00000134470
249,E176::H02::CE0008162::Rest::ENSG00000136634
250,E176::H02::CE0008162::Stim48hr::ENSG00000136634
251,E176::H02::CE0008162::Stim8hr::ENSG00000136634
252,E176::H02::CE0008162::Rest::ENSG00000137747
253,E176::H02::CE0008162::Stim48hr::ENSG00000137747
254,E176::H02::CE0008162::Stim8hr::ENSG00000137747
255,E176::H02::CE0008162::Rest::ENSG00000141469
256,E176::H02::CE0008162::Stim48hr::ENSG00000141469
257,E176::H02::CE0008162::Stim8hr::ENSG00000141469
258,E176::H02::CE0008162::Rest::ENSG00000141646
259,E176::H02::CE0008162::Stim48hr::ENSG00000141646
260,E176::H02::CE0008162::Stim8hr::ENSG00000141646
261,E176::H02::CE0008162::Rest::ENSG00000142444
262,E176::H02::CE0008162::Stim48hr::ENSG00000142444
263,E176::H02::CE0008162::Stim8hr::ENSG00000142444
264,E176::H02::CE0008162::Rest::ENSG00000143674
265,E176::H02::CE0008162::Stim48hr::ENSG00000143674
266,E176::H02::CE0008162::Stim8hr::ENSG00000143674
267,E176::H02::CE0008162::Rest::ENSG00000144455
268,E176::H02::CE0008162::Stim48hr::ENSG00000144455
269,E176::H02::CE0008162::Stim8hr::ENSG00000144455
270,E176::H02::CE0008162::Rest::ENSG00000144579
271,E176::H02::CE0008162::Stim48hr::ENSG00000144579
272,E176::H02::CE0008162::Stim8hr::ENSG00000144579
273,E176::H02::CE0008162::Rest::ENSG00000144711
274,E176::H02::CE0008162::Stim48hr::ENSG00000144711
275,E176::H02::CE0008162::Stim8hr::ENSG00000144711
276,E176::H02::CE0008162::Rest::ENSG00000144791
277,E176::H02::CE0008162::Stim48hr::ENSG00000144791
278,E176::H02::CE0008162::Stim8hr::ENSG00000144791
279,E176::H02::CE0008162::Rest::ENSG00000147140
280,E176::H02::CE0008162::Stim48hr::ENSG00000147140
281,E176::H02::CE0008162::Stim8hr::ENSG00000147140
282,E176::H02::CE0008162::Rest::ENSG00000148143
283,E176::H02::CE0008162::Stim48hr::ENSG00000148143
284,E176::H02::CE0008162::Stim8hr::ENSG00000148143
285,E176::H02::CE0008162::Rest::ENSG00000148343
286,E176::H02::CE0008162::Stim48hr::ENSG00000148343
287,E176::H02::CE0008162::Stim8hr::ENSG00000148343
288,E176::H02::CE0008162::Rest::ENSG00000149564
289,E176::H02::CE0008162::Stim48hr::ENSG00000149564
290,E176::H02::CE0008162::Stim8hr::ENSG00000149564
291,E176::H02::CE0008162::Rest::ENSG00000152433
292,E176::H02::CE0008162::Stim48hr::ENSG00000152433
293,E176::H02::CE0008162::Stim8hr::ENSG00000152433
294,E176::H02::CE0008162::Rest::ENSG00000153015
295,E176::H02::CE0008162::Stim48hr::ENSG00000153015
296,E176::H02::CE0008162::Stim8hr::ENSG00000153015
297,E176::H02::CE0008162::Rest::ENSG00000153113
298,E176::H02::CE0008162::Stim48hr::ENSG00000153113
299,E176::H02::CE0008162::Stim8hr::ENSG00000153113
300,E176::H02::CE0008162::Rest::ENSG00000154813
301,E176::H02::CE0008162::Stim48hr::ENSG00000154813
302,E176::H02::CE0008162::Stim8hr::ENSG00000154813
303,E176::H02::CE0008162::Rest::ENSG00000157014
304,E176::H02::CE0008162::Stim48hr::ENSG00000157014
305,E176::H02::CE0008162::Stim8hr::ENSG00000157014
306,E176::H02::CE0008162::Rest::ENSG00000157315
307,E176::H02::CE0008162::Stim48hr::ENSG00000157315
308,E176::H02::CE0008162::Stim8hr::ENSG00000157315
309,E176::H02::CE0008162::Rest::ENSG00000157613
310,E176::H02::CE0008162::Stim48hr::ENSG00000157613
311,E176::H02::CE0008162::Stim8hr::ENSG00000157613
312,E176::H02::CE0008162::Rest::ENSG00000157985
313,E176::H02::CE0008162::Stim48hr::ENSG00000157985
314,E176::H02::CE0008162::Stim8hr::ENSG00000157985
315,E176::H02::CE0008162::Rest::ENSG00000159189
316,E176::H02::CE0008162::Stim48hr::ENSG00000159189
317,E176::H02::CE0008162::Stim8hr::ENSG00000159189
318,E176::H02::CE0008162::Rest::ENSG00000161265
319,E176::H02::CE0008162::Stim48hr::ENSG00000161265
320,E176::H02::CE0008162::Stim8hr::ENSG00000161265
321,E176::H02::CE0008162::Rest::ENSG00000163155
322,E176::H02::CE0008162::Stim48hr::ENSG00000163155
323,E176::H02::CE0008162::Stim8hr::ENSG00000163155
324,E176::H02::CE0008162::Rest::ENSG00000163291
325,E176::H02::CE0008162::Stim48hr::ENSG00000163291
326,E176::H02::CE0008162::Stim8hr::ENSG00000163291
327,E176::H02::CE0008162::Rest::ENSG00000163739
328,E176::H02::CE0008162::Stim48hr::ENSG00000163739
329,E176::H02::CE0008162::Stim8hr::ENSG00000163739
330,E176::H02::CE0008162::Rest::ENSG00000164256
331,E176::H02::CE0008162::Stim48hr::ENSG00000164256
332,E176::H02::CE0008162::Stim8hr::ENSG00000164256
333,E176::H02::CE0008162::Rest::ENSG00000164406
334,E176::H02::CE0008162::Stim48hr::ENSG00000164406
335,E176::H02::CE0008162::Stim8hr::ENSG00000164406
336,E176::H02::CE0008162::Rest::ENSG00000164674
337,E176::H02::CE0008162::Stim48hr::ENSG00000164674
338,E176::H02::CE0008162::Stim8hr::ENSG00000164674
339,E176::H02::CE0008162::Rest::ENSG00000165389
340,E176::H02::CE0008162::Stim48hr::ENSG00000165389
341,E176::H02::CE0008162::Stim8hr::ENSG00000165389
342,E176::H02::CE0008162::Rest::ENSG00000165682
343,E176::H02::CE0008162::Stim48hr::ENSG00000165682
344,E176::H02::CE0008162::Stim8hr::ENSG00000165682
345,E176::H02::CE0008162::Rest::ENSG00000165948
346,E176::H02::CE0008162::Stim48hr::ENSG00000165948
347,E176::H02::CE0008162::Stim8hr::ENSG00000165948
348,E176::H02::CE0008162::Rest::ENSG00000166136
349,E176::H02::CE0008162::Stim48hr::ENSG00000166136
350,E176::H02::CE0008162::Stim8hr::ENSG00000166136
351,E176::H02::CE0008162::Rest::ENSG00000167995
352,E176::H02::CE0008162::Stim48hr::ENSG00000167995
353,E176::H02::CE0008162::Stim8hr::ENSG00000167995
354,E176::H02::CE0008162::Rest::ENSG00000168389
355,E176::H02::CE0008162::Stim48hr::ENSG00000168389
356,E176::H02::CE0008162::Stim8hr::ENSG00000168389
357,E176::H02::CE0008162::Rest::ENSG00000169718
358,E176::H02::CE0008162::Stim48hr::ENSG00000169718
359,E176::H02::CE0008162::Stim8hr::ENSG00000169718
360,E176::H02::CE0008162::Rest::ENSG00000170604
361,E176::H02::CE0008162::Stim48hr::ENSG00000170604
362,E176::H02::CE0008162::Stim8hr::ENSG00000170604
363,E176::H02::CE0008162::Rest::ENSG00000170627
364,E176::H02::CE0008162::Stim48hr::ENSG00000170627
365,E176::H02::CE0008162::Stim8hr::ENSG00000170627
366,E176::H02::CE0008162::Rest::ENSG00000170791
367,E176::H02::CE0008162::Stim48hr::ENSG00000170791
368,E176::H02::CE0008162::Stim8hr::ENSG00000170791
369,E176::H02::CE0008162::Rest::ENSG00000171055
370,E176::H02::CE0008162::Stim48hr::ENSG00000171055
371,E176::H02::CE0008162::Stim8hr::ENSG00000171055
372,E176::H02::CE0008162::Rest::ENSG00000171246
373,E176::H02::CE0008162::Stim48hr::ENSG00000171246
374,E176::H02::CE0008162::Stim8hr::ENSG00000171246
375,E176::H02::CE0008162::Rest::ENSG00000172322
376,E176::H02::CE0008162::Stim48hr::ENSG00000172322
377,E176::H02::CE0008162::Stim8hr::ENSG00000172322
378,E176::H02::CE0008162::Rest::ENSG00000172361
379,E176::H02::CE0008162::Stim48hr::ENSG00000172361
380,E176::H02::CE0008162::Stim8hr::ENSG00000172361
381,E176::H02::CE0008162::Rest::ENSG00000174373
382,E176::H02::CE0008162::Stim48hr::ENSG00000174373
383,E176::H02::CE0008162::Stim8hr::ENSG00000174373
384,E176::H02::CE0008162::Rest::ENSG00000174963
385,E176::H02::CE0008162::Stim48hr::ENSG00000174963
386,E176::H02::CE0008162::Stim8hr::ENSG00000174963
387,E176::H02::CE0008162::Rest::ENSG00000175470
388,E176::H02::CE0008162::Stim48hr::ENSG00000175470
389,E176::H02::CE0008162::Stim8hr::ENSG00000175470
390,E176::H02::CE0008162::Rest::ENSG00000175606
391,E176::H02::CE0008162::Stim48hr::ENSG00000175606
392,E176::H02::CE0008162::Stim8hr::ENSG00000175606
393,E176::H02::CE0008162::Rest::ENSG00000175707
394,E176::H02::CE0008162::Stim48hr::ENSG00000175707
395,E176::H02::CE0008162::Stim8hr::ENSG00000175707
396,E176::H02::CE0008162::Rest::ENSG00000175745
397,E176::H02::CE0008162::Stim48hr::ENSG00000175745
398,E176::H02::CE0008162::Stim8hr::ENSG00000175745
399,E176::H02::CE0008162::Rest::ENSG00000175879
400,E176::H02::CE0008162::Stim48hr::ENSG00000175879
401,E176::H02::CE0008162::Stim8hr::ENSG00000175879
402,E176::H02::CE0008162::Rest::ENSG00000176390
403,E176::H02::CE0008162::Stim48hr::ENSG00000176390
404,E176::H02::CE0008162::Stim8hr::ENSG00000176390
405,E176::H02::CE0008162::Rest::ENSG00000177963
406,E176::H02::CE0008162::Stim48hr::ENSG00000177963
407,E176::H02::CE0008162::Stim8hr::ENSG00000177963
408,E176::H02::CE0008162::Rest::ENSG00000178307
409,E176::H02::CE0008162::Stim48hr::ENSG00000178307
410,E176::H02::CE0008162::Stim8hr::ENSG00000178307
411,E176::H02::CE0008162::Rest::ENSG00000180318
412,E176::H02::CE0008162::Stim48hr::ENSG00000180318
413,E176::H02::CE0008162::Stim8hr::ENSG00000180318
414,E176::H02::CE0008162::Rest::ENSG00000180739
415,E176::H02::CE0008162::Stim48hr::ENSG00000180739
416,E176::H02::CE0008162::Stim8hr::ENSG00000180739
417,E176::H02::CE0008162::Rest::ENSG00000184221
418,E176::H02::CE0008162::Stim48hr::ENSG00000184221
419,E176::H02::CE0008162::Stim8hr::ENSG00000184221
420,E176::H02::CE0008162::Rest::ENSG00000185973
421,E176::H02::CE0008162::Stim48hr::ENSG00000185973
422,E176::H02::CE0008162::Stim8hr::ENSG00000185973
423,E176::H02::CE0008162::Rest::ENSG00000187260
424,E176::H02::CE0008162::Stim48hr::ENSG00000187260
425,E176::H02::CE0008162::Stim8hr::ENSG00000187260
426,E176::H02::CE0008162::Rest::ENSG00000188215
427,E176::H02::CE0008162::Stim48hr::ENSG00000188215
428,E176::H02::CE0008162::Stim8hr::ENSG00000188215
429,E176::H02::CE0008162::Rest::ENSG00000188687
430,E176::H02::CE0008162::Stim48hr::ENSG00000188687
431,E176::H02::CE0008162::Stim8hr::ENSG00000188687
432,E176::H02::CE0008162::Rest::ENSG00000188706
433,E176::H02::CE0008162::Stim48hr::ENSG00000188706
434,E176::H02::CE0008162::Stim8hr::ENSG00000188706
435,E176::H02::CE0008162::Rest::ENSG00000197122
436,E176::H02::CE0008162::Stim48hr::ENSG00000197122
437,E176::H02::CE0008162::Stim8hr::ENSG00000197122
438,E176::H02::CE0008162::Rest::ENSG00000197535
439,E176::H02::CE0008162::Stim48hr::ENSG00000197535
440,E176::H02::CE0008162::Stim8hr::ENSG00000197535
441,E176::H02::CE0008162::Rest::ENSG00000197629
442,E176::H02::CE0008162::Stim48hr::ENSG00000197629
443,E176::H02::CE0008162::Stim8hr::ENSG00000197629
444,E176::H02::CE0008162::Rest::ENSG00000197935
445,E176::H02::CE0008162::Stim48hr::ENSG00000197935
446,E176::H02::CE0008162::Stim8hr::ENSG00000197935
447,E176::H02::CE0008162::Rest::ENSG00000198265
448,E176::H02::CE0008162::Stim48hr::ENSG00000198265
449,E176::H02::CE0008162::Stim8hr::ENSG00000198265
450,E176::H02::CE0008162::Rest::ENSG00000198799
451,E176::H02::CE0008162::Stim48hr::ENSG00000198799
452,E176::H02::CE0008162::Stim8hr::ENSG00000198799
453,E176::H02::CE0008162::Rest::ENSG00000204186
454,E176::H02::CE0008162::Stim48hr::ENSG00000204186
455,E176::H02::CE0008162::Stim8hr::ENSG00000204186
456,E176::H02::CE0008162::Rest::ENSG00000205531
457,E176::H02::CE0008162::Stim48hr::ENSG00000205531
458,E176::H02::CE0008162::Stim8hr::ENSG00000205531
459,E176::H02::CE0008162::Rest::ENSG00000214872
460,E176::H02::CE0008162::Stim48hr::ENSG00000214872
461,E176::H02::CE0008162::Stim8hr::ENSG00000214872
462,E176::H02::CE0008162::Rest::ENSG00000214954
463,E176::H02::CE0008162::Stim48hr::ENSG00000214954
464,E176::H02::CE0008162::Stim8hr::ENSG00000214954
465,E176::H02::CE0008162::Rest::ENSG00000235608
466,E176::H02::CE0008162::Stim48hr::ENSG00000235608
467,E176::H02::CE0008162::Stim8hr::ENSG00000235608
468,E176::H02::CE0008162::Rest::ENSG00000248905
469,E176::H02::CE0008162::Stim48hr::ENSG00000248905
470,E176::H02::CE0008162::Stim8hr::ENSG00000248905
471,E176::H02::CE0008162::Rest::ENSG00000249961
472,E176::H02::CE0008162::Stim48hr::ENSG00000249961
473,E176::H02::CE0008162::Stim8hr::ENSG00000249961
474,E176::H02::CE0008162::Rest::ENSG00000256771
475,E176::H02::CE0008162::Stim48hr::ENSG00000256771
476,E176::H02::CE0008162::Stim8hr::ENSG00000256771
477,E176::H02::CE0008162::Rest::ENSG00000272325
478,E176::H02::CE0008162::Stim48hr::ENSG00000272325
479,E176::H02::CE0008162::Stim8hr::ENSG00000272325
480,E176::H02::CE0006864::Rest::ENSG00000004468
481,E176::H02::CE0006864::Stim48hr::ENSG00000004468
482,E176::H02::CE0006864::Stim8hr::ENSG00000004468
