fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_truth_used_for_score_or_transform,frozen_model_sha256
Nadig_cellline_holdout_1_HepG2,HepG2::TTC1,context_unseen,HepG2,TTC1,1.0,1.0,0.6339590614067808,-1.3403173456534698,0.4008919554162599,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::TACC3,context_unseen,HepG2,TACC3,1.0,1.0,-1.69348064505818,-0.5056532411835295,0.38408020969536927,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::CCNC,context_unseen,HepG2,CCNC,1.0,0.5,1.180987187598395,1.5938200119945485,0.41242701011424343,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::ORC6,context_unseen,HepG2,ORC6,1.0,0.5,1.406591320035716,-0.1494854586910534,0.37505094536643563,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::EXOC5,context_unseen,HepG2,EXOC5,1.0,0.5,1.5255098385834176,1.6250006384793445,0.4185461666717424,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::LAMTOR1,context_and_perturbation_unseen,HepG2,LAMTOR1,1.0,1.0,-0.5413696990383227,0.0425441013312984,0.41495921824797155,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::USP14,context_unseen,HepG2,USP14,1.0,1.0,-1.1350449394865922,0.1725623679717831,0.40872616762082364,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::TGS1,context_unseen,HepG2,TGS1,1.0,0.5,1.5068610376688891,-0.4668723093937282,0.3691719380169888,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::WDR74,context_and_perturbation_unseen,HepG2,WDR74,1.0,1.0,0.798770133532335,-0.2321438157619128,0.4294708251584678,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::DYNLL2,context_unseen,HepG2,DYNLL2,1.0,1.0,2.1271500679529844,1.7111646632814907,0.49584043190905547,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::DNAJC19,context_unseen,HepG2,DNAJC19,1.0,0.5,1.4904552543856382,-1.3873485471245308,0.34731781979402065,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RPL37A,context_unseen,HepG2,RPL37A,1.0,1.0,-2.3574834075857622,0.2532688999603199,0.39150366544984044,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::PIAS1,context_unseen,HepG2,PIAS1,1.0,0.5,1.6159280096408477,-0.6070885308973095,0.367587537942082,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::CNOT10,context_unseen,HepG2,CNOT10,1.0,0.5,2.021036994132419,-1.995364415730636,0.3413487478642674,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::DDX1,context_unseen,HepG2,DDX1,1.0,0.5,1.407231714041998,-1.5002742686330417,0.3433667632980548,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::GTF2F2,context_unseen,HepG2,GTF2F2,1.0,0.5,5.0,3.283253785639892,0.511787668882354,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::SMARCB1,context_and_perturbation_unseen,HepG2,SMARCB1,1.0,1.0,1.3298349219162016,-0.3384603241416935,0.4352809162564293,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::NPLOC4,context_unseen,HepG2,NPLOC4,1.0,0.5,1.5401957985671662,1.359719679263096,0.4125514091422766,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::WDR75,context_unseen,HepG2,WDR75,1.0,1.0,-0.5040011611603513,1.1448980351134304,0.4414086286384119,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::LSG1,context_unseen,HepG2,LSG1,1.0,0.5,2.303492728601275,-0.5755077140322299,0.37908048218338586,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::EIF2B1,context_unseen,HepG2,EIF2B1,1.0,0.5,5.0,2.895155778681344,0.5026815418886371,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RPL7L1,context_unseen,HepG2,RPL7L1,1.0,1.0,0.7911943831977764,0.0116405721856786,0.4350723859842027,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::BAP1,context_unseen,HepG2,BAP1,1.0,0.5,2.8249344013547355,-1.894255350175129,0.3562922449621364,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RHOQ,context_unseen,HepG2,RHOQ,1.0,0.5,1.3404801507941373,-1.4407347718345,0.3437199240073465,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::TFAM,context_and_perturbation_unseen,HepG2,TFAM,1.0,1.0,-0.5887757281723377,0.0073908263404293,0.4133930778505481,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::SEC61A1,context_unseen,HepG2,SEC61A1,1.0,0.5,-0.5813448395545192,0.7784042368361668,0.3657356591615757,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RSL1D1,context_unseen,HepG2,RSL1D1,1.0,0.5,0.9038762890102734,-0.8805709089690863,0.3500358220017603,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RPL9,context_unseen,HepG2,RPL9,1.0,0.5,5.0,0.9839155207868692,0.4578372082619757,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::SRP54,context_unseen,HepG2,SRP54,1.0,0.5,0.7926776877694612,1.6157013180150093,0.4068681440220273,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RPS13,context_unseen,HepG2,RPS13,1.0,0.5,5.0,4.452897109929787,0.5392315630981641,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::ADAM10,context_unseen,HepG2,ADAM10,1.0,0.5,0.4020774814976394,-1.5310734722864217,0.32692578065804523,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::FCF1,context_unseen,HepG2,FCF1,1.0,1.0,0.2348948883737275,0.0695351485245703,0.4277315347831778,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::SART3,context_unseen,HepG2,SART3,1.0,0.5,0.872920342628829,0.8978834208135335,0.39128045602418393,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::IST1,context_unseen,HepG2,IST1,1.0,1.0,-1.043745161546294,1.793957153128087,0.44819744081004054,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::ABCF1,context_unseen,HepG2,ABCF1,1.0,0.5,0.2563811280225177,-0.5323257920327685,0.3480815099555348,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::TUBGCP2,context_and_perturbation_unseen,HepG2,TUBGCP2,1.0,1.0,0.6187607228334443,-0.4633009552414016,0.42123213810324883,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::TAF8,context_unseen,HepG2,TAF8,1.0,1.0,-0.3602340697215211,-0.3419008574386722,0.4087713537708924,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::SIRT7,context_and_perturbation_unseen,HepG2,SIRT7,1.0,1.0,-0.3389237357353935,-0.2942483949013912,0.41022269118653265,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::KIF18B,context_unseen,HepG2,KIF18B,1.0,0.5,1.7187578044134828,-1.347444322336277,0.35182424418053815,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RNGTT,context_unseen,HepG2,RNGTT,1.0,1.0,0.0654500471229575,0.3947143959147869,0.43271163719808187,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::MICOS10,context_unseen,HepG2,MICOS10,1.0,0.5,0.6852410412472365,-0.93329502559471,0.3453797730559293,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::MED11,context_unseen,HepG2,MED11,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::TAZ,context_unseen,HepG2,TAZ,1.0,1.0,-0.8931976771640554,-0.2167251703929885,0.4033740712848711,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::POLRMT,context_unseen,HepG2,POLRMT,1.0,1.0,-1.7896307307504689,-0.0410945841745736,0.39347680038030836,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RCL1,context_and_perturbation_unseen,HepG2,RCL1,1.0,1.0,0.476649256627265,0.4767026410936951,0.44106558667550555,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::CDIPT,context_unseen,HepG2,CDIPT,1.0,0.5,1.7881318846406606,-1.702355507034662,0.34458164813560166,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::EXOSC7,context_unseen,HepG2,EXOSC7,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::PFN1,context_unseen,HepG2,PFN1,1.0,0.5,-0.2734723909551583,-1.1752481975607956,0.3247106135494065,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::MRPL24,context_unseen,HepG2,MRPL24,1.0,0.5,0.4381952122573765,-0.2030679146840447,0.358650201986312,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::DBR1,context_unseen,HepG2,DBR1,1.0,0.5,0.8667514991308339,0.6923075544152544,0.38636046561015386,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::ELP3,context_and_perturbation_unseen,HepG2,ELP3,1.0,1.0,1.4809682045633674,-0.196077554717265,0.44098509132758745,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::DNTTIP2,context_unseen,HepG2,DNTTIP2,1.0,0.5,5.0,4.100548523632048,0.530964241660395,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::ATP11B,context_unseen,HepG2,ATP11B,1.0,0.5,0.1692068316069394,0.8524256575204026,0.37920938004540405,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::C17orf58,context_and_perturbation_unseen,HepG2,C17orf58,1.0,1.0,-2.530754844447736,1.2359383107009945,0.4118509311140469,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::ELL,context_unseen,HepG2,ELL,1.0,1.0,0.0659200243670954,-1.489658735807621,0.3885050490283791,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::NOL11,context_unseen,HepG2,NOL11,1.0,0.5,5.0,2.090930982515894,0.4838116353339226,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::COPZ1,context_and_perturbation_unseen,HepG2,COPZ1,1.0,1.0,0.2203542714907514,1.276785880813255,0.45583044720904187,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::DDX51,context_unseen,HepG2,DDX51,1.0,0.5,1.230821876839248,-1.2549236183350283,0.3463648929063661,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::RPP14,context_unseen,HepG2,RPP14,1.0,0.5,2.891489245801228,2.3551261838314272,0.457038259018889,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::CSNK2B,context_unseen,HepG2,CSNK2B,1.0,0.5,1.084870207311842,1.7602870664845591,0.4148298543127043,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,HepG2::TAF10,context_unseen,HepG2,TAF10,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::SKA3,perturbation_unseen,Jurkat,SKA3,0.0,1.0,3.0825009483238164,-0.770828218947344,0.6474073582029508,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::DNAJC17,perturbation_unseen,Jurkat,DNAJC17,0.0,1.0,-0.4153652190262391,0.3199880881745202,0.6183030245279627,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::UBE2L3,random_seen_pair,Jurkat,UBE2L3,0.0,1.0,-2.247014206380637,0.094134437210573,0.5843608887619551,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::GNB1L,perturbation_unseen,Jurkat,GNB1L,0.0,1.0,0.0147326432659635,-0.770877345766441,0.5994332856686326,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::NAA38,perturbation_unseen,Jurkat,NAA38,0.0,1.0,2.179072083832596,-0.9697007584791848,0.6286135448555422,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::MRPL41,random_seen_pair,Jurkat,MRPL41,0.0,1.0,0.2903328282130453,-0.3766020552965034,0.6129941133328565,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::MRPL38,perturbation_unseen,Jurkat,MRPL38,0.0,1.0,1.4279761603646206,-1.463943053957309,0.6052714720769037,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::RCCD1,perturbation_unseen,Jurkat,RCCD1,0.0,1.0,0.146489634276115,2.3564945589386324,0.6748726707072479,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Nadig_cellline_holdout_1_HepG2,Jurkat::GINS1,random_seen_pair,Jurkat,GINS1,0.0,1.0,0.4183446634814917,0.1269456325000014,0.6268109047524928,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
