task_id,graph_role,contains_y
ADAM192::HSPA9::HSPA9_pDS088::fold1,supervised_train,True
ADAM192::HSPA9::HSPA9_pDS088::fold2,supervised_train,True
ADAM192::HSPA9::HSPA9_pDS088::fold3,supervised_train,True
ADAM192::IARS2::IARS2_pDS090::fold0,supervised_train,True
ADAM192::IARS2::IARS2_pDS090::fold1,supervised_train,True
ADAM192::IARS2::IARS2_pDS090::fold2,supervised_train,True
ADAM192::IARS2::IARS2_pDS090::fold3,supervised_train,True
ADAM192::IARS2::IARS2_pDS091::fold0,supervised_train,True
ADAM192::IARS2::IARS2_pDS091::fold1,supervised_train,True
ADAM192::IARS2::IARS2_pDS091::fold2,supervised_train,True
ADAM192::IARS2::IARS2_pDS091::fold3,supervised_train,True
ADAM192::MANF::MANF_pDS027::fold0,supervised_train,True
ADAM192::MANF::MANF_pDS027::fold1,supervised_train,True
ADAM192::MANF::MANF_pDS027::fold2,supervised_train,True
ADAM192::MANF::MANF_pDS027::fold3,supervised_train,True
ADAM192::MRPL39::MRPL39_pDS498::fold0,supervised_train,True
ADAM192::MRPL39::MRPL39_pDS498::fold1,supervised_train,True
ADAM192::MRPL39::MRPL39_pDS498::fold2,supervised_train,True
ADAM192::MRPL39::MRPL39_pDS498::fold3,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS031::fold0,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS031::fold1,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS031::fold2,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS031::fold3,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS032::fold0,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS032::fold1,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS032::fold2,supervised_train,True
ADAM192::SEC61A1::SEC61A1_pDS032::fold3,supervised_train,True
ADAM192::SPCS3::SPCS3_pDS402::fold0,supervised_train,True
ADAM192::SPCS3::SPCS3_pDS402::fold1,supervised_train,True
ADAM192::SPCS3::SPCS3_pDS402::fold2,supervised_train,True
ADAM192::SPCS3::SPCS3_pDS402::fold3,supervised_train,True
ADAM192::SRP68::SRP68_pDS403::fold0,supervised_train,True
ADAM192::SRP68::SRP68_pDS403::fold1,supervised_train,True
ADAM192::SRP68::SRP68_pDS403::fold2,supervised_train,True
ADAM192::SRP68::SRP68_pDS403::fold3,supervised_train,True
ADAM192::SRP72::SRP72_pDS505::fold0,supervised_train,True
ADAM192::SRP72::SRP72_pDS505::fold1,supervised_train,True
ADAM192::SRP72::SRP72_pDS505::fold2,supervised_train,True
ADAM192::SRP72::SRP72_pDS505::fold3,supervised_train,True
ADAM192::SRPRB::SRPRB_pDS404::fold0,supervised_train,True
ADAM192::SRPRB::SRPRB_pDS404::fold1,supervised_train,True
ADAM192::SRPRB::SRPRB_pDS404::fold2,supervised_train,True
ADAM192::SRPRB::SRPRB_pDS404::fold3,supervised_train,True
ADAM192::TMED2::TMED2_pDS175::fold0,supervised_train,True
ADAM192::TMED2::TMED2_pDS175::fold1,supervised_train,True
ADAM192::TMED2::TMED2_pDS175::fold2,supervised_train,True
ADAM192::TMED2::TMED2_pDS175::fold3,supervised_train,True
ADAM192::TTI1::TTI1_pDS407::fold0,supervised_train,True
ADAM192::TTI1::TTI1_pDS407::fold1,supervised_train,True
ADAM192::TTI1::TTI1_pDS407::fold2,supervised_train,True
ADAM192::TTI1::TTI1_pDS407::fold3,supervised_train,True
ADAM192::UFL1::UFL1_pDS410::fold0,supervised_train,True
ADAM192::UFL1::UFL1_pDS410::fold1,supervised_train,True
ADAM192::UFL1::UFL1_pDS410::fold2,supervised_train,True
ADAM192::UFL1::UFL1_pDS410::fold3,supervised_train,True
ADAM192::COPZ1::COPZ1_pDS462::fold4,supervised_validation,True
ADAM192::DERL2::DERL2_pDS042::fold4,supervised_validation,True
ADAM192::DNAJC19::DNAJC19_pDS026::fold4,supervised_validation,True
ADAM192::DNAJC19::DNAJC19_pDS074::fold4,supervised_validation,True
ADAM192::EIF2B2::EIF2B2_pDS463::fold4,supervised_validation,True
ADAM192::GBF1::GBF1_pDS043::fold4,supervised_validation,True
ADAM192::GBF1::GBF1_pDS044::fold4,supervised_validation,True
ADAM192::GMPPB::GMPPB_pDS391::fold4,supervised_validation,True
ADAM192::GNPNAT1::GNPNAT1_pDS506::fold4,supervised_validation,True
ADAM192::HSD17B12::HSD17B12_pDS087::fold4,supervised_validation,True
ADAM192::HSPA5::HSPA5_pDS017::fold4,supervised_validation,True
ADAM192::HSPA5::HSPA5_pDS371::fold4,supervised_validation,True
ADAM192::HSPA9::HSPA9_pDS088::fold4,supervised_validation,True
ADAM192::IARS2::IARS2_pDS090::fold4,supervised_validation,True
ADAM192::IARS2::IARS2_pDS091::fold4,supervised_validation,True
ADAM192::MANF::MANF_pDS027::fold4,supervised_validation,True
ADAM192::MRPL39::MRPL39_pDS498::fold4,supervised_validation,True
ADAM192::SEC61A1::SEC61A1_pDS031::fold4,supervised_validation,True
ADAM192::SEC61A1::SEC61A1_pDS032::fold4,supervised_validation,True
ADAM192::SPCS3::SPCS3_pDS402::fold4,supervised_validation,True
ADAM192::SRP68::SRP68_pDS403::fold4,supervised_validation,True
ADAM192::SRP72::SRP72_pDS505::fold4,supervised_validation,True
ADAM192::SRPRB::SRPRB_pDS404::fold4,supervised_validation,True
ADAM192::TMED2::TMED2_pDS175::fold4,supervised_validation,True
ADAM192::TTI1::TTI1_pDS407::fold4,supervised_validation,True
ADAM192::UFL1::UFL1_pDS410::fold4,supervised_validation,True
RPE1::11::COPZ1,target_query,False
RPE1::15::COPZ1,target_query,False
RPE1::17::COPZ1,target_query,False
RPE1::35::COPZ1,target_query,False
RPE1::38::COPZ1,target_query,False
RPE1::43::COPZ1,target_query,False
RPE1::13::DERL2,target_query,False
RPE1::21::DERL2,target_query,False
RPE1::22::DERL2,target_query,False
RPE1::25::DERL2,target_query,False
RPE1::26::DERL2,target_query,False
RPE1::34::DERL2,target_query,False
RPE1::12::DNAJC19,target_query,False
RPE1::14::DNAJC19,target_query,False
RPE1::16::DNAJC19,target_query,False
RPE1::22::DNAJC19,target_query,False
RPE1::34::DNAJC19,target_query,False
RPE1::55::DNAJC19,target_query,False
RPE1::10::EIF2B2,target_query,False
RPE1::11::EIF2B2,target_query,False
RPE1::13::EIF2B2,target_query,False
RPE1::14::EIF2B2,target_query,False
RPE1::15::EIF2B2,target_query,False
RPE1::2::EIF2B2,target_query,False
RPE1::23::EIF2B2,target_query,False
RPE1::33::EIF2B2,target_query,False
RPE1::53::EIF2B2,target_query,False
RPE1::30::GBF1,target_query,False
RPE1::14::GMPPB,target_query,False
RPE1::44::GMPPB,target_query,False
RPE1::12::GNPNAT1,target_query,False
RPE1::14::GNPNAT1,target_query,False
RPE1::15::GNPNAT1,target_query,False
RPE1::16::GNPNAT1,target_query,False
RPE1::18::GNPNAT1,target_query,False
RPE1::20::GNPNAT1,target_query,False
RPE1::25::GNPNAT1,target_query,False
RPE1::29::GNPNAT1,target_query,False
RPE1::3::GNPNAT1,target_query,False
RPE1::31::GNPNAT1,target_query,False
RPE1::35::GNPNAT1,target_query,False
RPE1::49::GNPNAT1,target_query,False
RPE1::52::GNPNAT1,target_query,False
RPE1::53::GNPNAT1,target_query,False
RPE1::8::GNPNAT1,target_query,False
RPE1::10::HSD17B12,target_query,False
RPE1::11::HSD17B12,target_query,False
RPE1::12::HSD17B12,target_query,False
RPE1::13::HSD17B12,target_query,False
RPE1::14::HSD17B12,target_query,False
RPE1::17::HSD17B12,target_query,False
RPE1::18::HSD17B12,target_query,False
RPE1::2::HSD17B12,target_query,False
RPE1::20::HSD17B12,target_query,False
RPE1::21::HSD17B12,target_query,False
RPE1::22::HSD17B12,target_query,False
RPE1::24::HSD17B12,target_query,False
RPE1::25::HSD17B12,target_query,False
RPE1::28::HSD17B12,target_query,False
RPE1::29::HSD17B12,target_query,False
RPE1::30::HSD17B12,target_query,False
RPE1::31::HSD17B12,target_query,False
RPE1::32::HSD17B12,target_query,False
RPE1::33::HSD17B12,target_query,False
RPE1::34::HSD17B12,target_query,False
RPE1::35::HSD17B12,target_query,False
RPE1::36::HSD17B12,target_query,False
RPE1::37::HSD17B12,target_query,False
RPE1::38::HSD17B12,target_query,False
RPE1::39::HSD17B12,target_query,False
RPE1::4::HSD17B12,target_query,False
RPE1::42::HSD17B12,target_query,False
RPE1::43::HSD17B12,target_query,False
RPE1::44::HSD17B12,target_query,False
RPE1::48::HSD17B12,target_query,False
RPE1::5::HSD17B12,target_query,False
RPE1::50::HSD17B12,target_query,False
RPE1::51::HSD17B12,target_query,False
RPE1::54::HSD17B12,target_query,False
RPE1::55::HSD17B12,target_query,False
RPE1::6::HSD17B12,target_query,False
RPE1::7::HSD17B12,target_query,False
RPE1::8::HSD17B12,target_query,False
RPE1::9::HSD17B12,target_query,False
RPE1::43::HSPA5,target_query,False
RPE1::20::HSPA9,target_query,False
RPE1::31::HSPA9,target_query,False
RPE1::25::IARS2,target_query,False
RPE1::11::MANF,target_query,False
RPE1::13::MANF,target_query,False
RPE1::16::MANF,target_query,False
RPE1::18::MANF,target_query,False
RPE1::20::MANF,target_query,False
RPE1::22::MANF,target_query,False
RPE1::25::MANF,target_query,False
RPE1::28::MANF,target_query,False
RPE1::33::MANF,target_query,False
RPE1::35::MANF,target_query,False
RPE1::38::MANF,target_query,False
RPE1::48::MANF,target_query,False
RPE1::52::MANF,target_query,False
RPE1::55::MANF,target_query,False
RPE1::6::MANF,target_query,False
RPE1::10::MRPL39,target_query,False
RPE1::12::MRPL39,target_query,False
RPE1::13::MRPL39,target_query,False
RPE1::15::MRPL39,target_query,False
RPE1::16::MRPL39,target_query,False
RPE1::17::MRPL39,target_query,False
RPE1::19::MRPL39,target_query,False
RPE1::2::MRPL39,target_query,False
RPE1::20::MRPL39,target_query,False
RPE1::25::MRPL39,target_query,False
RPE1::26::MRPL39,target_query,False
RPE1::29::MRPL39,target_query,False
RPE1::3::MRPL39,target_query,False
RPE1::30::MRPL39,target_query,False
RPE1::31::MRPL39,target_query,False
RPE1::34::MRPL39,target_query,False
RPE1::35::MRPL39,target_query,False
RPE1::36::MRPL39,target_query,False
RPE1::38::MRPL39,target_query,False
RPE1::40::MRPL39,target_query,False
RPE1::42::MRPL39,target_query,False
RPE1::44::MRPL39,target_query,False
RPE1::5::MRPL39,target_query,False
RPE1::51::MRPL39,target_query,False
RPE1::52::MRPL39,target_query,False
RPE1::54::MRPL39,target_query,False
RPE1::55::MRPL39,target_query,False
RPE1::56::MRPL39,target_query,False
RPE1::6::MRPL39,target_query,False
RPE1::7::MRPL39,target_query,False
RPE1::8::MRPL39,target_query,False
RPE1::9::MRPL39,target_query,False
RPE1::10::SEC61A1,target_query,False
RPE1::40::SEC61A1,target_query,False
RPE1::54::SEC61A1,target_query,False
RPE1::12::SPCS3,target_query,False
RPE1::16::SPCS3,target_query,False
RPE1::17::SPCS3,target_query,False
RPE1::30::SPCS3,target_query,False
RPE1::38::SPCS3,target_query,False
RPE1::44::SPCS3,target_query,False
RPE1::46::SPCS3,target_query,False
RPE1::38::SRP68,target_query,False
RPE1::12::SRP72,target_query,False
RPE1::17::SRP72,target_query,False
RPE1::28::SRP72,target_query,False
RPE1::31::SRP72,target_query,False
RPE1::34::SRP72,target_query,False
RPE1::4::SRP72,target_query,False
RPE1::42::SRP72,target_query,False
RPE1::48::SRP72,target_query,False
RPE1::55::SRP72,target_query,False
RPE1::10::SRPRB,target_query,False
RPE1::2::SRPRB,target_query,False
RPE1::22::SRPRB,target_query,False
RPE1::26::SRPRB,target_query,False
RPE1::29::SRPRB,target_query,False
RPE1::3::SRPRB,target_query,False
RPE1::30::SRPRB,target_query,False
RPE1::34::SRPRB,target_query,False
RPE1::35::SRPRB,target_query,False
RPE1::37::SRPRB,target_query,False
RPE1::41::SRPRB,target_query,False
RPE1::43::SRPRB,target_query,False
RPE1::47::SRPRB,target_query,False
RPE1::38::TMED2,target_query,False
RPE1::4::TMED2,target_query,False
RPE1::8::TMED2,target_query,False
RPE1::55::TTI1,target_query,False
RPE1::28::UFL1,target_query,False
RPE1::33::UFL1,target_query,False
RPE1::34::UFL1,target_query,False
