fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_direction_truth_used_for_score_or_transform,direction_model_refit_on_replogle,frozen_model_sha256
Replogle_cellline_holdout_1_K562,K562::UBE2M,context_unseen,K562,UBE2M,1.0,1.0,-4.107419792043871,4.738086665928807,0.4693680391901439,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SERBP1,context_unseen,K562,SERBP1,1.0,1.0,-3.843226359761685,5.0,0.4796448200315588,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::USP9X,context_unseen,K562,USP9X,1.0,0.5,-5.0,4.701771240448431,0.3886937555668937,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DNAJA1,context_unseen,K562,DNAJA1,1.0,0.5,-2.734157781875968,5.0,0.43112385744394766,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RNASEH2C,context_and_perturbation_unseen,K562,RNASEH2C,1.0,1.0,-4.077009355655214,4.736589122610029,0.4698084516917982,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MTG2,context_and_perturbation_unseen,K562,MTG2,1.0,1.0,-4.875889052454029,3.672865383990228,0.4323571370658118,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PXN,context_unseen,K562,PXN,1.0,1.0,-5.0,4.814367778729084,0.45719993437149287,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::WDR4,context_unseen,K562,WDR4,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SS18L2,context_unseen,K562,SS18L2,1.0,1.0,-5.0,3.4226820532968065,0.424546154336794,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DCAF6,context_unseen,K562,DCAF6,1.0,1.0,-5.0,4.436050897822684,0.4483233065619393,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TM7SF2,context_unseen,K562,TM7SF2,1.0,0.5,-5.0,4.4345533545039055,0.38242389599334703,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ARL4D,context_and_perturbation_unseen,K562,ARL4D,1.0,1.0,-4.433802590417453,5.0,0.4704095508194117,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TWF1,context_unseen,K562,TWF1,1.0,1.0,-2.841137573167696,5.0,0.49531520979376303,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRELID3B,context_unseen,K562,PRELID3B,1.0,1.0,-4.801363185767016,5.0,0.46466173898136826,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RAC3,context_unseen,K562,RAC3,1.0,1.0,-4.800363644553345,4.882880385563197,0.46192933665615027,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CCNK,context_unseen,K562,CCNK,1.0,1.0,-4.980219035729535,4.1542319645200685,0.4420201850093214,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::WBP11,context_unseen,K562,WBP11,1.0,0.5,-4.035246679718268,5.0,0.4107777859009614,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CCNB1,context_unseen,K562,CCNB1,1.0,0.5,-5.0,5.0,0.39569123792692373,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ELOVL1,context_unseen,K562,ELOVL1,1.0,0.5,-5.0,4.718899392156959,0.3890956414870194,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SETDB1,context_unseen,K562,SETDB1,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::COX6C,context_unseen,K562,COX6C,1.0,1.0,-3.1046421991948856,5.0,0.49119459668120163,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::VPS54,context_unseen,K562,VPS54,1.0,1.0,-5.0,4.7386482446733496,0.45542329115082764,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUP107,context_unseen,K562,NUP107,1.0,0.5,-5.0,3.764496315807983,0.3667020309541104,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GRPEL1,context_unseen,K562,GRPEL1,1.0,1.0,-5.0,4.84244671595618,0.45785876374874823,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ATR,context_unseen,K562,ATR,1.0,1.0,-5.0,4.6526331003010135,0.4534050771585021,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SRSF7,context_and_perturbation_unseen,K562,SRSF7,1.0,1.0,-4.337832513844739,4.280587182041998,0.45503038155163833,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MANF,context_unseen,K562,MANF,1.0,1.0,-5.0,3.881211098215276,0.43530483806737374,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CHMP6,context_and_perturbation_unseen,K562,CHMP6,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ASF1B,context_unseen,K562,ASF1B,1.0,1.0,-5.0,3.5366825384388143,0.4272210016084507,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PNISR,context_unseen,K562,PNISR,1.0,1.0,-5.0,4.998097624651712,0.461510874596667,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MIOS,context_and_perturbation_unseen,K562,MIOS,1.0,1.0,-5.0,4.745574382522699,0.4555858023972173,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SRSF11,context_unseen,K562,SRSF11,1.0,1.0,-3.923310220032864,5.0,0.47839249057642463,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::UFL1,context_unseen,K562,UFL1,1.0,1.0,-2.3779257948438044,5.0,0.5025587886122137,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPS21,context_unseen,K562,MRPS21,1.0,1.0,-4.656490196370097,5.0,0.4669272230784228,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::QRSL1,context_unseen,K562,QRSL1,1.0,0.5,-4.964102967388686,5.0,0.39625258588316403,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EMC3,context_unseen,K562,EMC3,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::COA5,context_unseen,K562,COA5,1.0,1.0,-5.0,3.5227366662826904,0.4268937830177472,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RPA3,context_unseen,K562,RPA3,1.0,1.0,-2.6150195617487277,5.0,0.4988511812751258,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUDCD3,context_and_perturbation_unseen,K562,NUDCD3,1.0,1.0,-4.039860980898072,5.0,0.47656990172574304,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PPP2R1A,context_unseen,K562,PPP2R1A,1.0,0.5,-5.0,3.525263770633129,0.3610888046598949,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CHORDC1,context_and_perturbation_unseen,K562,CHORDC1,1.0,1.0,-5.0,4.445129754192778,0.4485363280605852,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CSTF1,context_and_perturbation_unseen,K562,CSTF1,1.0,1.0,-5.0,4.138694952587742,0.44134630345680526,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DNAJC19,context_unseen,K562,DNAJC19,1.0,1.0,-5.0,1.3454022772362813,0.3758059570074439,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRPF3,context_unseen,K562,PRPF3,1.0,1.0,-4.350966203747725,4.749131047904799,0.46581866671747857,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::METTL1,context_unseen,K562,METTL1,1.0,1.0,-5.0,2.9185715336130187,0.41271797091713647,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::FNBP4,context_unseen,K562,FNBP4,1.0,0.5,-5.0,4.395523631758242,0.3815081231589621,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TLCD1,context_unseen,K562,TLCD1,1.0,1.0,-4.613410150204098,5.0,0.4676008970316955,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL10,context_unseen,K562,MRPL10,1.0,0.5,-3.493024300234725,5.0,0.4192569108427512,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::KPNB1,context_unseen,K562,KPNB1,1.0,1.0,-5.0,3.006645800048675,0.4147844990637941,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GUK1,context_unseen,K562,GUK1,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CYCS,context_unseen,K562,CYCS,1.0,1.0,-4.5216931972216905,4.975166492582917,0.46845246127841356,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RUVBL1,context_unseen,K562,RUVBL1,1.0,1.0,-5.0,4.170798537484055,0.4420995650448005,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RPL7,context_unseen,K562,RPL7,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DYNLRB1,context_and_perturbation_unseen,K562,DYNLRB1,1.0,1.0,-5.0,4.831121544607917,0.4575930358999219,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DRAP1,context_unseen,K562,DRAP1,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TTC4,context_and_perturbation_unseen,K562,TTC4,1.0,1.0,-5.0,2.6675458348027847,0.4068280362844737,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::HSPA8,context_unseen,K562,HSPA8,1.0,0.5,-5.0,5.0,0.39569123792692373,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GMPPB,context_unseen,K562,GMPPB,1.0,0.5,-5.0,4.91704309252283,0.39374478079251796,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TIMM13,context_and_perturbation_unseen,K562,TIMM13,1.0,1.0,-5.0,4.7063574668621895,0.454665637366984,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EIF2B2,context_unseen,K562,EIF2B2,1.0,1.0,-5.0,4.336838652953613,0.44599544276230374,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SSBP3,context_unseen,K562,SSBP3,1.0,0.5,-5.0,5.0,0.39569123792692373,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MMGT1,context_unseen,K562,MMGT1,1.0,1.0,-5.0,3.910319596474032,0.4359878245217951,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CDK2,context_unseen,K562,CDK2,1.0,1.0,-5.0,4.824101810301143,0.45742832855560805,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CPNE7,context_unseen,K562,CPNE7,1.0,0.5,-3.353403916684669,5.0,0.4214402561293643,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ACTR6,context_unseen,K562,ACTR6,1.0,1.0,-5.0,3.706372915747895,0.4312025271449972,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL54,context_unseen,K562,MRPL54,1.0,1.0,-4.918942595432282,4.175946342642355,0.4434879039046158,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GNPNAT1,context_unseen,K562,GNPNAT1,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PTPMT1,context_unseen,K562,PTPMT1,1.0,0.5,-5.0,2.029592381003175,0.32599515983142713,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SMAGP,context_unseen,K562,SMAGP,1.0,1.0,-5.0,2.612698310752525,0.4055411229009016,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EFTUD2,context_and_perturbation_unseen,K562,EFTUD2,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TRNT1,context_unseen,K562,TRNT1,1.0,1.0,-3.5569227897423983,5.0,0.4841219567808501,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DDX19B,context_unseen,K562,DDX19B,1.0,1.0,-5.0,4.975634474870035,0.46098381109486275,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::UROD,context_unseen,K562,UROD,1.0,0.5,-5.0,3.394415923154864,0.358018659761885,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GRSF1,context_and_perturbation_unseen,K562,GRSF1,1.0,1.0,-4.14700344721273,5.0,0.47489443720633534,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TSEN34,context_unseen,K562,TSEN34,1.0,1.0,-5.0,3.057655869344565,0.41598137243247457,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ISCA2,context_unseen,K562,ISCA2,1.0,1.0,-5.0,3.472849754475884,0.4257232628241569,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DAP3,context_unseen,K562,DAP3,1.0,1.0,-5.0,3.262164128815244,0.42077984639681765,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPL20,context_unseen,K562,MRPL20,1.0,1.0,-4.781156644495912,5.0,0.46497772333495085,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NEDD1,context_unseen,K562,NEDD1,1.0,1.0,-5.0,1.7759459813850789,0.38590800745869247,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ATP6AP2,context_and_perturbation_unseen,K562,ATP6AP2,1.0,1.0,-5.0,4.455331768051956,0.4487757027343213,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::USP39,context_and_perturbation_unseen,K562,USP39,1.0,1.0,-4.553623511545491,4.772436565803288,0.4631963956716527,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PRKRIP1,context_and_perturbation_unseen,K562,PRKRIP1,1.0,1.0,-5.0,3.5778649797052213,0.4281872846950919,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::THOC6,context_unseen,K562,THOC6,1.0,0.5,-4.355554673433015,5.0,0.40576889729487287,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::USP5,context_unseen,K562,USP5,1.0,0.5,-5.0,5.0,0.39569123792692373,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::HSP90B1,context_unseen,K562,HSP90B1,1.0,1.0,-2.5893681992796864,5.0,0.49925231025012184,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TRA2B,context_unseen,K562,TRA2B,1.0,1.0,-5.0,4.513080782282349,0.4501306951535431,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ZBTB17,context_unseen,K562,ZBTB17,1.0,1.0,-3.327168071662107,5.0,0.4877147980841251,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::TACC3,context_unseen,K562,TACC3,1.0,1.0,-4.818408334537416,4.788254367107885,0.45942690373905876,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::RRM2,context_unseen,K562,RRM2,1.0,1.0,-2.26586455350498,5.0,0.5043111715871639,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::ANAPC15,context_unseen,K562,ANAPC15,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NUP98,context_unseen,K562,NUP98,1.0,1.0,-4.105242127927151,5.0,0.4755474892701282,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GFM1,context_unseen,K562,GFM1,1.0,1.0,-4.760664525212822,5.0,0.4652981734792051,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PSMB5,context_unseen,K562,PSMB5,1.0,1.0,-5.0,4.723766407942989,0.45507411158088235,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::POLR1C,context_unseen,K562,POLR1C,1.0,1.0,-4.703094184468184,5.0,0.4661984426871639,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::GON4L,context_unseen,K562,GON4L,1.0,0.5,-4.991752279997919,4.955417640066527,0.39477415652604364,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DNMT1,context_unseen,K562,DNMT1,1.0,0.5,-5.0,3.6409489920087625,0.3638031816941869,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NDUFS3,context_unseen,K562,NDUFS3,1.0,1.0,-5.0,5.0,0.46155551092872904,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::EIF2B3,context_unseen,K562,EIF2B3,1.0,1.0,-5.0,3.5823576096615564,0.4282926973954527,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::DDX1,context_and_perturbation_unseen,K562,DDX1,1.0,1.0,-5.0,3.572436385174649,0.4280599110154891,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::LIN54,context_unseen,K562,LIN54,1.0,0.5,-3.610840168190708,5.0,0.41741453859416255,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::MRPS7,context_unseen,K562,MRPS7,1.0,0.5,-5.0,4.638032052942924,0.38719821288052403,False,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
