panel_index,gene,selection_role,train_expression_sum,in_scgpt_vocab,uses_test_expression_effect_or_error
81,PTPN12,training_or_validation_perturbation_gene,29180.232421875,True,False
82,PTPN13,training_or_validation_perturbation_gene,29.08993911743164,True,False
83,PTPN9,training_or_validation_perturbation_gene,8554.2119140625,True,False
84,RHOXF2,training_or_validation_perturbation_gene,19589.845703125,True,False
85,RUNX1T1,training_or_validation_perturbation_gene,768.2847900390625,True,False
86,S1PR2,training_or_validation_perturbation_gene,1934.601318359375,True,False
87,SET,training_or_validation_perturbation_gene,188167.078125,True,False
88,SNAI1,training_or_validation_perturbation_gene,2613.272216796875,True,False
89,SPI1,training_or_validation_perturbation_gene,19946.384765625,True,False
90,STIL,training_or_validation_perturbation_gene,8269.3515625,True,False
91,TBX2,training_or_validation_perturbation_gene,2192.79296875,True,False
92,TGFBR2,training_or_validation_perturbation_gene,1153.1748046875,True,False
93,TMSB4X,training_or_validation_perturbation_gene,257131.75,True,False
94,TSC22D1,training_or_validation_perturbation_gene,27246.966796875,True,False
95,UBASH3A,training_or_validation_perturbation_gene,2636.91845703125,True,False
96,UBASH3B,training_or_validation_perturbation_gene,5348.09033203125,True,False
97,ZBTB1,training_or_validation_perturbation_gene,2556.819091796875,True,False
98,ZBTB10,training_or_validation_perturbation_gene,5011.2451171875,True,False
99,ZBTB25,training_or_validation_perturbation_gene,2284.1298828125,True,False
100,ZNF318,training_or_validation_perturbation_gene,8058.87158203125,True,False
101,RPS2,highest_train_expression,390269.84375,True,False
102,RPS18,highest_train_expression,379936.0,True,False
103,EEF1A1,highest_train_expression,365197.46875,True,False
104,FTL,highest_train_expression,355907.3125,True,False
105,RPL34,highest_train_expression,346576.875,True,False
106,RPL32,highest_train_expression,345789.46875,True,False
107,FTH1,highest_train_expression,337896.125,True,False
108,RPS3,highest_train_expression,332636.09375,True,False
109,RPS3A,highest_train_expression,321479.03125,True,False
110,RPL15,highest_train_expression,318726.1875,True,False
111,RPS27A,highest_train_expression,317402.625,True,False
112,RPSA,highest_train_expression,314881.375,True,False
113,RPL39,highest_train_expression,313898.75,True,False
114,RPL21,highest_train_expression,312372.03125,True,False
115,RPL11,highest_train_expression,309931.375,True,False
116,YBX1,highest_train_expression,300667.8125,True,False
117,RPL14,highest_train_expression,300653.71875,True,False
118,RPL7,highest_train_expression,300596.65625,True,False
119,RPL10,highest_train_expression,300551.125,True,False
120,RPL3,highest_train_expression,300354.28125,True,False
121,RPS6,highest_train_expression,296026.03125,True,False
122,RPS7,highest_train_expression,293173.5625,True,False
123,RPS4X,highest_train_expression,292490.15625,True,False
124,RPL7A,highest_train_expression,291510.4375,True,False
125,RPS5,highest_train_expression,286669.40625,True,False
126,RPL12,highest_train_expression,278368.34375,True,False
127,RPL9,highest_train_expression,275065.125,True,False
128,RPL10A,highest_train_expression,273893.4375,True,False
129,RPS9,highest_train_expression,272313.28125,True,False
130,TPT1,highest_train_expression,269852.0,True,False
131,RPS24,highest_train_expression,265402.9375,True,False
132,PTMA,highest_train_expression,256693.984375,True,False
133,RANBP1,highest_train_expression,247744.609375,True,False
134,GAPDH,highest_train_expression,236127.9375,True,False
135,NACA,highest_train_expression,233728.265625,True,False
136,TUBA1B,highest_train_expression,224845.484375,True,False
137,APOC1,highest_train_expression,202977.234375,True,False
138,HSPE1,highest_train_expression,200313.109375,True,False
139,HMGB1,highest_train_expression,192002.96875,True,False
140,HSP90AB1,highest_train_expression,191896.1875,True,False
141,ACTB,highest_train_expression,189440.21875,True,False
142,NPM1,highest_train_expression,189076.09375,True,False
143,EEF2,highest_train_expression,188926.15625,True,False
144,RAN,highest_train_expression,185293.640625,True,False
145,TMSB10,highest_train_expression,183906.59375,True,False
146,GSTP1,highest_train_expression,183448.390625,True,False
147,CFL1,highest_train_expression,180605.46875,True,False
148,HBZ,highest_train_expression,178516.796875,True,False
149,PSMA7,highest_train_expression,177439.53125,True,False
150,SDF2L1,highest_train_expression,177366.6875,True,False
151,POMP,highest_train_expression,174907.984375,True,False
152,PRDX1,highest_train_expression,171061.171875,True,False
153,HBG2,highest_train_expression,168524.0,True,False
154,B2M,highest_train_expression,167277.640625,True,False
155,EIF1,highest_train_expression,167074.0625,True,False
156,TXN,highest_train_expression,165170.421875,True,False
157,HMGN2,highest_train_expression,162966.359375,True,False
158,OST4,highest_train_expression,161948.875,True,False
159,ACTG1,highest_train_expression,159790.65625,True,False
160,ANP32B,highest_train_expression,158775.8125,True,False
161,UBB,highest_train_expression,155675.484375,True,False
162,PA2G4,highest_train_expression,155134.796875,True,False
163,BSG,highest_train_expression,154926.140625,True,False
164,SLIRP,highest_train_expression,150132.25,True,False
165,APOE,highest_train_expression,148612.265625,True,False
166,CYCS,highest_train_expression,148352.171875,True,False
167,ATP6V1F,highest_train_expression,148005.28125,True,False
168,MYL6,highest_train_expression,147893.796875,True,False
169,HSP90AA1,highest_train_expression,147613.8125,True,False
170,GUK1,highest_train_expression,147116.765625,True,False
171,PFDN5,highest_train_expression,145889.96875,True,False
172,SNRPD1,highest_train_expression,145813.59375,True,False
173,CD63,highest_train_expression,145625.859375,True,False
174,ENO1,highest_train_expression,145130.703125,True,False
175,TUBB,highest_train_expression,144953.671875,True,False
176,GYPC,highest_train_expression,144534.359375,True,False
177,ALDOA,highest_train_expression,143151.515625,True,False
178,NME1,highest_train_expression,142525.046875,True,False
179,NME4,highest_train_expression,140789.53125,True,False
180,UBE2S,highest_train_expression,138607.078125,True,False
181,STMN1,highest_train_expression,137190.09375,True,False
182,HMGB2,highest_train_expression,136630.765625,True,False
183,NUCKS1,highest_train_expression,136294.46875,True,False
184,UBAC1,highest_train_expression,133787.96875,True,False
185,EIF3E,highest_train_expression,131547.15625,True,False
186,CLIC1,highest_train_expression,131068.0625,True,False
187,CALM2,highest_train_expression,130837.6484375,True,False
188,DYNLL1,highest_train_expression,130246.578125,True,False
189,LDHB,highest_train_expression,129290.828125,True,False
190,SON,highest_train_expression,129261.3125,True,False
191,HSPD1,highest_train_expression,129027.9609375,True,False
192,C4orf48,highest_train_expression,126654.4921875,True,False
193,CSTB,highest_train_expression,126546.328125,True,False
194,SRM,highest_train_expression,126422.2265625,True,False
195,LAMTOR5,highest_train_expression,126368.4609375,True,False
196,PRDX5,highest_train_expression,125718.078125,True,False
197,PRAME,highest_train_expression,125700.453125,True,False
198,PPP1R14A,highest_train_expression,125217.953125,True,False
199,MTDH,highest_train_expression,125001.984375,True,False
200,COX17,highest_train_expression,124162.8828125,True,False
201,DEK,highest_train_expression,123686.875,True,False
202,ATP6V0B,highest_train_expression,123308.7578125,True,False
203,NDUFC1,highest_train_expression,123139.4296875,True,False
204,GYPB,highest_train_expression,122441.9296875,True,False
205,MARCKSL1,highest_train_expression,119758.6953125,True,False
206,SRSF2,highest_train_expression,119688.6796875,True,False
207,PSMB2,highest_train_expression,118728.15625,True,False
208,SNX3,highest_train_expression,118087.3515625,True,False
209,EIF3H,highest_train_expression,117851.9609375,True,False
210,LAPTM4B,highest_train_expression,117095.578125,True,False
211,HSPB1,highest_train_expression,116304.2734375,True,False
212,PRDX6,highest_train_expression,116236.0078125,True,False
213,NDUFC2,highest_train_expression,115456.609375,True,False
214,PPA1,highest_train_expression,114296.53125,True,False
215,DDX1,highest_train_expression,113117.484375,True,False
216,CCNI,highest_train_expression,112465.6953125,True,False
217,SRRM2,highest_train_expression,111083.5,True,False
218,PSMB1,highest_train_expression,111047.34375,True,False
219,ARPC1B,highest_train_expression,109819.765625,True,False
220,DDX21,highest_train_expression,109697.40625,True,False
221,PRDX2,highest_train_expression,107918.28125,True,False
222,RBMX,highest_train_expression,107686.5078125,True,False
223,MDH2,highest_train_expression,107357.6171875,True,False
224,PITX1,highest_train_expression,107283.5078125,True,False
225,SKP1,highest_train_expression,107093.421875,True,False
226,ARPC3,highest_train_expression,106952.9609375,True,False
227,POLR2E,highest_train_expression,106790.8125,True,False
228,COMT,highest_train_expression,106533.8046875,True,False
229,HNRNPD,highest_train_expression,106495.015625,True,False
230,COMMD6,highest_train_expression,106460.9140625,True,False
231,ARPC2,highest_train_expression,105870.25,True,False
232,EIF3I,highest_train_expression,105698.4296875,True,False
233,PRR13,highest_train_expression,105517.0546875,True,False
234,DSCR8,highest_train_expression,104914.1796875,True,False
235,LY6E,highest_train_expression,104908.46875,True,False
236,TNNT1,highest_train_expression,104597.4296875,True,False
237,EIF1AX,highest_train_expression,103661.8046875,True,False
238,HNRNPDL,highest_train_expression,102823.9921875,True,False
239,HSPA8,highest_train_expression,102614.875,True,False
240,SRSF7,highest_train_expression,102550.96875,True,False
241,ENSA,highest_train_expression,102511.71875,True,False
242,HNRNPM,highest_train_expression,102349.4921875,True,False
243,PFDN2,highest_train_expression,102055.625,True,False
244,RBM39,highest_train_expression,101544.7734375,True,False
245,CALR,highest_train_expression,101390.8046875,True,False
246,PSMB7,highest_train_expression,101096.9375,True,False
247,GYPA,highest_train_expression,100648.984375,True,False
248,EIF4EBP1,highest_train_expression,100457.4375,True,False
249,CACYBP,highest_train_expression,99480.4921875,True,False
250,PHF19,highest_train_expression,99218.8828125,True,False
251,HNRNPAB,highest_train_expression,98759.359375,True,False
252,PSMA4,highest_train_expression,98425.734375,True,False
253,PSMD8,highest_train_expression,97787.5703125,True,False
254,CMSS1,highest_train_expression,97124.9296875,True,False
255,PPDPF,highest_train_expression,96926.7265625,True,False
256,SSBP1,highest_train_expression,96397.8828125,True,False
257,DBI,highest_train_expression,95872.9453125,True,False
258,TMCO1,highest_train_expression,95801.890625,True,False
259,TUBA1C,highest_train_expression,95223.46875,True,False
260,SFPQ,highest_train_expression,95148.609375,True,False
261,C4orf3,highest_train_expression,94229.7578125,True,False
262,ERP29,highest_train_expression,92664.6484375,True,False
263,CYBA,highest_train_expression,90996.9609375,True,False
264,VAMP8,highest_train_expression,90818.6796875,True,False
265,SH3BGRL3,highest_train_expression,89381.453125,True,False
266,PTMS,highest_train_expression,89106.359375,True,False
267,NENF,highest_train_expression,87954.71875,True,False
268,CIRBP,highest_train_expression,87524.484375,True,False
269,STOML2,highest_train_expression,87418.4140625,True,False
270,PSMB3,highest_train_expression,87390.515625,True,False
271,TAGLN2,highest_train_expression,87031.6015625,True,False
272,QPRT,highest_train_expression,86908.34375,True,False
273,NASP,highest_train_expression,85932.7578125,True,False
274,TRA2B,highest_train_expression,85796.328125,True,False
275,RTN4,highest_train_expression,85725.1328125,True,False
276,EEF1E1,highest_train_expression,85684.1796875,True,False
277,RSL1D1,highest_train_expression,85171.734375,True,False
278,EIF3F,highest_train_expression,85165.2578125,True,False
279,CKB,highest_train_expression,84674.640625,True,False
280,RGS10,highest_train_expression,84622.6484375,True,False
281,NUDC,highest_train_expression,84609.8125,True,False
282,ODC1,highest_train_expression,84431.2109375,True,False
283,CST3,highest_train_expression,84295.8125,True,False
284,EIF5,highest_train_expression,83759.0859375,True,False
285,KRT18,highest_train_expression,83674.4765625,True,False
286,S100A11,highest_train_expression,82970.59375,True,False
287,CCT5,highest_train_expression,82732.7890625,True,False
288,DUT,highest_train_expression,82703.1015625,True,False
289,PKM,highest_train_expression,82535.609375,True,False
290,LDHA,highest_train_expression,82354.984375,True,False
291,MYL12A,highest_train_expression,82019.6484375,True,False
292,NMT1,highest_train_expression,81741.28125,True,False
293,LAMTOR1,highest_train_expression,81344.828125,True,False
294,HBG1,highest_train_expression,81122.6875,True,False
295,DTYMK,highest_train_expression,80374.609375,True,False
296,MYL4,highest_train_expression,80044.765625,True,False
297,SEC62,highest_train_expression,79740.25,True,False
298,UROD,highest_train_expression,79407.2890625,True,False
299,PNISR,highest_train_expression,78911.21875,True,False
300,VIM,highest_train_expression,78549.578125,True,False
301,CAP1,highest_train_expression,78057.1875,True,False
302,RAD23A,highest_train_expression,77890.171875,True,False
303,LCP1,highest_train_expression,77617.7265625,True,False
304,CCDC85B,highest_train_expression,77538.2265625,True,False
305,GABARAPL2,highest_train_expression,77326.7734375,True,False
306,TMA16,highest_train_expression,77210.96875,True,False
307,RHOBTB3,highest_train_expression,77049.8515625,True,False
308,CHD4,highest_train_expression,76191.9140625,True,False
309,HSP90B1,highest_train_expression,75760.25,True,False
310,DYNC1LI1,highest_train_expression,75672.03125,True,False
311,SSB,highest_train_expression,75615.34375,True,False
312,SLC25A37,highest_train_expression,75587.75,True,False
313,PTTG1,highest_train_expression,75176.921875,True,False
314,PSMB6,highest_train_expression,75081.953125,True,False
315,TFRC,highest_train_expression,74939.875,True,False
316,ARID3A,highest_train_expression,74910.546875,True,False
317,CMTM6,highest_train_expression,74112.046875,True,False
318,GPSM3,highest_train_expression,73898.65625,True,False
319,CKS2,highest_train_expression,73872.078125,True,False
320,DDX5,highest_train_expression,73822.4140625,True,False
321,PPIB,highest_train_expression,73729.328125,True,False
322,RBM17,highest_train_expression,73384.40625,True,False
323,C12orf57,highest_train_expression,72864.1796875,True,False
324,TEX30,highest_train_expression,72171.8359375,True,False
325,PDIA6,highest_train_expression,71743.0625,True,False
326,DNAJA1,highest_train_expression,71152.6875,True,False
327,CALM1,highest_train_expression,70898.0390625,True,False
328,NDUFB6,highest_train_expression,70453.546875,True,False
329,PRDX4,highest_train_expression,70428.234375,True,False
330,TMED9,highest_train_expression,69964.3984375,True,False
331,CLTA,highest_train_expression,69804.25,True,False
332,COPE,highest_train_expression,69717.5859375,True,False
333,CD99,highest_train_expression,69694.6484375,True,False
334,CENPF,highest_train_expression,69652.125,True,False
335,SSR4,highest_train_expression,69550.5,True,False
336,GAL,highest_train_expression,69464.15625,True,False
337,ATF7IP2,highest_train_expression,69416.3671875,True,False
338,RPS27L,highest_train_expression,69376.2734375,True,False
339,ATP6V0E1,highest_train_expression,69286.1796875,True,False
340,BTG1,highest_train_expression,69163.6328125,True,False
341,ARGLU1,highest_train_expression,69049.2109375,True,False
342,MYL12B,highest_train_expression,69021.6875,True,False
343,EIF2S3,highest_train_expression,68744.859375,True,False
344,TESC,highest_train_expression,68244.7421875,True,False
345,DNAJB6,highest_train_expression,68073.7421875,True,False
346,EMP3,highest_train_expression,68029.234375,True,False
347,TYMS,highest_train_expression,67879.6171875,True,False
348,TTC3,highest_train_expression,67466.8046875,True,False
349,BEX4,highest_train_expression,67412.625,True,False
350,HNRNPH1,highest_train_expression,67157.0234375,True,False
351,MRPS6,highest_train_expression,67156.4921875,True,False
352,SSR2,highest_train_expression,66931.25,True,False
353,GMNN,highest_train_expression,66552.0390625,True,False
354,PDE4DIP,highest_train_expression,66376.2265625,True,False
355,ESD,highest_train_expression,66360.28125,True,False
356,ARPC5,highest_train_expression,66100.859375,True,False
357,KRT8,highest_train_expression,65624.5,True,False
358,GTF2I,highest_train_expression,65606.2265625,True,False
359,DNAJC1,highest_train_expression,65365.36328125,True,False
360,MGST2,highest_train_expression,65320.09375,True,False
361,PPIH,highest_train_expression,65126.94921875,True,False
362,WDR43,highest_train_expression,64760.3203125,True,False
363,ATF4,highest_train_expression,64654.02734375,True,False
364,OSBPL8,highest_train_expression,64490.2109375,True,False
365,PSMC3,highest_train_expression,64407.6484375,True,False
366,BIRC5,highest_train_expression,64220.62109375,True,False
367,SMYD3,highest_train_expression,64208.73828125,True,False
368,DDX17,highest_train_expression,64109.6015625,True,False
369,SERPINB6,highest_train_expression,63919.05078125,True,False
370,LAPTM5,highest_train_expression,63734.6875,True,False
371,TALDO1,highest_train_expression,63502.43359375,True,False
372,MDK,highest_train_expression,63497.109375,True,False
373,ADRM1,highest_train_expression,63216.78515625,True,False
374,BLVRB,highest_train_expression,63092.8046875,True,False
375,EBNA1BP2,highest_train_expression,63058.33984375,True,False
376,PSAP,highest_train_expression,62745.7734375,True,False
377,LMO4,highest_train_expression,62586.57421875,True,False
378,CDC42,highest_train_expression,62531.3203125,True,False
379,PYCARD,highest_train_expression,62480.16796875,True,False
380,SNRPA1,highest_train_expression,62462.0859375,True,False
381,SNRPB2,highest_train_expression,62423.28125,True,False
382,FXYD5,highest_train_expression,62330.0,True,False
383,YWHAH,highest_train_expression,62259.765625,True,False
384,MAT2A,highest_train_expression,61737.4296875,True,False
385,ANXA2,highest_train_expression,61703.83203125,True,False
386,CAPZA1,highest_train_expression,61430.859375,True,False
387,EIF4A2,highest_train_expression,61346.3828125,True,False
388,TMEM219,highest_train_expression,61044.5,True,False
389,RSRC2,highest_train_expression,60970.18359375,True,False
390,MEF2C,highest_train_expression,60947.515625,True,False
391,MSN,highest_train_expression,60613.7734375,True,False
392,LIMD2,highest_train_expression,60596.32421875,True,False
393,TOP2A,highest_train_expression,60565.91796875,True,False
394,METTL9,highest_train_expression,60467.87109375,True,False
395,CFD,highest_train_expression,60135.45703125,True,False
396,KIF5B,highest_train_expression,60056.359375,True,False
397,ACTN4,highest_train_expression,59895.87890625,True,False
398,PCMT1,highest_train_expression,59761.640625,True,False
399,NDUFB5,highest_train_expression,59756.484375,True,False
400,ERGIC3,highest_train_expression,59720.03125,True,False
401,TKT,highest_train_expression,59636.64453125,True,False
402,KCNH2,highest_train_expression,59408.73046875,True,False
403,P4HB,highest_train_expression,59265.33984375,True,False
404,CCDC34,highest_train_expression,59184.640625,True,False
405,GSTO1,highest_train_expression,58973.19921875,True,False
406,ITM2B,highest_train_expression,58925.52734375,True,False
407,C19orf48,highest_train_expression,58804.484375,True,False
408,TCEAL8,highest_train_expression,58785.5078125,True,False
409,PPP1R18,highest_train_expression,58693.87109375,True,False
410,SOCS2,highest_train_expression,58644.37109375,True,False
411,RFC1,highest_train_expression,58638.09765625,True,False
412,PSMD7,highest_train_expression,58589.578125,True,False
413,DHFR,highest_train_expression,58451.33203125,True,False
414,SPCS2,highest_train_expression,58429.6953125,True,False
415,IFITM2,highest_train_expression,58242.390625,True,False
416,SCAND1,highest_train_expression,58075.98828125,True,False
417,PRMT1,highest_train_expression,58050.2109375,True,False
418,RHOC,highest_train_expression,58046.87890625,True,False
419,DYNC1I2,highest_train_expression,57937.26953125,True,False
420,BRD2,highest_train_expression,57769.91015625,True,False
421,ETFB,highest_train_expression,57654.56640625,True,False
422,PRKAR2B,highest_train_expression,57394.34375,True,False
423,CAPZB,highest_train_expression,57106.7734375,True,False
424,MPC2,highest_train_expression,57054.45703125,True,False
425,SQLE,highest_train_expression,56992.34375,True,False
426,SMC4,highest_train_expression,56784.265625,True,False
427,ABRACL,highest_train_expression,56652.63671875,True,False
428,TMEM59,highest_train_expression,56488.1328125,True,False
429,SCD,highest_train_expression,56455.359375,True,False
430,CBX5,highest_train_expression,56299.86328125,True,False
431,CLU,highest_train_expression,56233.28515625,True,False
432,GNL3,highest_train_expression,56092.90234375,True,False
433,GADD45A,highest_train_expression,55915.0078125,True,False
434,BPTF,highest_train_expression,55692.69921875,True,False
435,GATA1,highest_train_expression,55589.91796875,True,False
436,CCND3,highest_train_expression,55468.76171875,True,False
437,NOP16,highest_train_expression,55297.49609375,True,False
438,PSMD4,highest_train_expression,55287.640625,True,False
439,PSMA5,highest_train_expression,55287.30078125,True,False
440,RNF145,highest_train_expression,55232.859375,True,False
441,ANP32E,highest_train_expression,55173.3359375,True,False
442,PRMT2,highest_train_expression,55021.5234375,True,False
443,GPATCH4,highest_train_expression,54784.93359375,True,False
444,CCDC28B,highest_train_expression,54740.21875,True,False
445,MT2A,highest_train_expression,54262.71875,True,False
446,TUBB4B,highest_train_expression,54117.55078125,True,False
447,TAOK3,highest_train_expression,53904.31640625,True,False
448,MYBL2,highest_train_expression,53876.0625,True,False
449,UBC,highest_train_expression,53822.8203125,True,False
450,N4BP2L2,highest_train_expression,53768.6015625,True,False
451,BNIP3L,highest_train_expression,53490.66015625,True,False
452,GMPR,highest_train_expression,53456.02734375,True,False
453,PLA2G12A,highest_train_expression,53224.3671875,True,False
454,TMEM54,highest_train_expression,53153.48828125,True,False
455,ACTR2,highest_train_expression,52858.4375,True,False
456,COL18A1,highest_train_expression,52755.84765625,True,False
457,CXXC5,highest_train_expression,52510.3828125,True,False
458,ITGB1,highest_train_expression,52115.4765625,True,False
459,TECR,highest_train_expression,51921.32421875,True,False
460,AKIRIN1,highest_train_expression,51778.09375,True,False
461,HBQ1,highest_train_expression,51654.40625,True,False
462,SMARCA5,highest_train_expression,51524.0078125,True,False
463,SVIP,highest_train_expression,51456.78125,True,False
464,SCP2,highest_train_expression,50809.05859375,True,False
465,MAFG,highest_train_expression,50753.25,True,False
466,HK1,highest_train_expression,50590.7734375,True,False
467,LGALS1,highest_train_expression,50066.92578125,True,False
468,NQO2,highest_train_expression,49846.74609375,True,False
469,EGFL7,highest_train_expression,49805.4296875,True,False
470,CLPTM1L,highest_train_expression,49782.98046875,True,False
471,TPX2,highest_train_expression,49771.02734375,True,False
472,SPN,highest_train_expression,49685.37109375,True,False
473,SYAP1,highest_train_expression,49580.546875,True,False
474,TGFB1,highest_train_expression,49543.48828125,True,False
475,TMPO,highest_train_expression,48865.04296875,True,False
476,SLBP,highest_train_expression,48847.640625,True,False
477,MCM3,highest_train_expression,48836.83984375,True,False
478,CARHSP1,highest_train_expression,48723.85546875,True,False
479,SPCS3,highest_train_expression,48668.16015625,True,False
480,CHMP4B,highest_train_expression,48559.953125,True,False
481,IDH2,highest_train_expression,48503.125,True,False
482,ATP6V1E1,highest_train_expression,48293.9375,True,False
483,RRP1B,highest_train_expression,48191.05859375,True,False
484,PSMA3,highest_train_expression,48105.9609375,True,False
485,BAG1,highest_train_expression,48056.640625,True,False
486,CMTM7,highest_train_expression,48047.93359375,True,False
487,CLSPN,highest_train_expression,48015.66015625,True,False
488,RPL22L1,highest_train_expression,47980.0703125,True,False
489,DBF4,highest_train_expression,47801.1875,True,False
490,PTPN7,highest_train_expression,47778.68359375,True,False
491,MAD2L1,highest_train_expression,47773.47265625,True,False
492,PGLS,highest_train_expression,47733.5546875,True,False
493,POLR3GL,highest_train_expression,47694.37890625,True,False
494,BRIX1,highest_train_expression,47596.41015625,True,False
495,GMPPA,highest_train_expression,47456.65234375,True,False
496,DYNLRB1,highest_train_expression,47431.7265625,True,False
497,VPS25,highest_train_expression,47406.46875,True,False
498,CCNA2,highest_train_expression,47182.71875,True,False
499,USP20,highest_train_expression,47181.953125,True,False
500,UBE2F,highest_train_expression,47139.390625,True,False
501,RAC3,highest_train_expression,46962.90625,True,False
