task_id,target,condition,n_source_cells,n_source_contexts,source_delta_dispersion_observed,dispersion_imputed,support_context_deficit_source_only,log_support_difficulty,source_delta_dispersion,z_log_support_difficulty,z_context_deficit,z_source_dispersion,difficulty_source_only,task_weight,dispersion_only_difficulty,dispersion_only_weight,dispersion_imputation_value
K562::ANAPC13+ctrl,K562,ANAPC13+ctrl,165,2,0.019147119748342337,False,1,-5.111987788356544,0.019147119748342337,-0.3165501274430066,0.25216009957649926,-1.7047684683710704,-0.5897194987458593,0.7051402506270703,-1.7047684683710704,0.5,0.03911123339630762
K562::ANAPC2+ctrl,K562,ANAPC2+ctrl,30,1,,True,2,-3.4339872044851463,0.03911123339630762,1.7265397139297127,1.5083591357878918,-0.093818338503724,1.0470268370712936,1.523513418535647,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ANAPC5+ctrl,K562,ANAPC5+ctrl,97,2,0.043788294424924136,False,1,-4.584967478670572,0.043788294424924136,0.3251360860577601,0.25216009957649926,0.2835844455269704,0.2869602103870766,1.1434801051935384,0.2835844455269704,1.1417922227634851,0.03911123339630762
K562::ANKLE2+ctrl,K562,ANKLE2+ctrl,47,1,,True,2,-3.8712010109078907,0.03911123339630762,1.1941995616102734,1.5083591357878918,-0.093818338503724,0.8695801196314804,1.4347900598157401,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ANKRD17+ctrl,K562,ANKRD17+ctrl,41,2,0.043181854434429574,False,1,-3.7376696182833684,0.043181854434429574,1.356783910148511,0.25216009957649926,0.23464941146180737,0.6145311403956059,1.3072655701978029,0.23464941146180737,1.1173247057309037,0.03911123339630762
K562::ANKRD39+ctrl,K562,ANKRD39+ctrl,67,2,0.03067549594162388,False,1,-4.219507705176107,0.03067549594162388,0.7701103952646405,0.25216009957649926,-0.7745173461220581,0.08258438290636057,1.0412921914531803,-0.7745173461220581,0.612741326938971,0.03911123339630762
K562::ANKRD49+ctrl,K562,ANKRD49+ctrl,134,2,0.02139880653363985,False,1,-4.90527477843843,0.02139880653363985,-0.06486174622153451,0.25216009957649926,-1.5230746960775374,-0.4452587809075242,0.7773706095462379,-1.5230746960775374,0.5,0.03911123339630762
K562::ANLN+ctrl,K562,ANLN+ctrl,52,1,,True,2,-3.970291913552122,0.03911123339630762,1.0735490573668267,1.5083591357878918,-0.093818338503724,0.8293632848836648,1.4146816424418325,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::AP2A1+ctrl,K562,AP2A1+ctrl,87,2,0.041176007571046384,False,1,-4.477336814478207,0.041176007571046384,0.4561843817170383,0.25216009957649926,0.07279302644816611,0.26037916924723453,1.1301895846236172,0.07279302644816611,1.036396513224083,0.03911123339630762
K562::AP2M1+ctrl,K562,AP2M1+ctrl,230,2,0.02970172533784943,False,1,-5.442417710521793,0.02970172533784943,-0.7188730013146283,0.25216009957649926,-0.8530931300648296,-0.4399353439343195,0.7800323280328403,-0.8530931300648296,0.5734534349675853,0.03911123339630762
K562::AP2S1+ctrl,K562,AP2S1+ctrl,23,1,,True,2,-3.1780538303479458,0.03911123339630762,2.038157529676571,1.5083591357878918,-0.093818338503724,1.1508994423202463,1.575449721160123,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARF4+ctrl,K562,ARF4+ctrl,21,1,,True,2,-3.091042453358316,0.03911123339630762,2.1441003178496345,1.5083591357878918,-0.093818338503724,1.1862137050446007,1.5931068525223004,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARFRP1+ctrl,K562,ARFRP1+ctrl,31,1,,True,2,-3.4657359027997265,0.03911123339630762,1.6878833251138805,1.5083591357878918,-0.093818338503724,1.0341413741326828,1.5170706870663415,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARGLU1+ctrl,K562,ARGLU1+ctrl,181,3,0.03251651167061603,False,0,-5.204006687076795,0.03251651167061603,-0.4285899437557639,-1.0040389366348932,-0.6259615634810389,-0.6861968146238987,0.6569015926880506,-0.6259615634810389,0.6870192182594805,0.03911123339630762
K562::ARHGAP6+ctrl,K562,ARHGAP6+ctrl,50,1,,True,2,-3.9318256327243257,0.03911123339630762,1.1203845998273316,1.5083591357878918,-0.093818338503724,0.8449751323704998,1.4224875661852499,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARID3A+ctrl,K562,ARID3A+ctrl,17,1,,True,2,-2.8903717578961645,0.03911123339630762,2.388431734239262,1.5083591357878918,-0.093818338503724,1.2676575105078098,1.633828755253905,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARID5B+ctrl,K562,ARID5B+ctrl,131,1,,True,2,-4.882801922586371,0.03911123339630762,-0.037499381786568274,1.5083591357878918,-0.093818338503724,0.45901380516586654,1.2295069025829333,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARL2+ctrl,K562,ARL2+ctrl,306,3,0.026002291828517227,False,0,-5.726847747587197,0.026002291828517227,-1.0651876122242805,-1.0040389366348932,-1.1516089067921236,-1.0736118185504324,0.5,-1.1516089067921236,0.5,0.03911123339630762
K562::ARL4D+ctrl,K562,ARL4D+ctrl,38,1,,True,2,-3.6635616461296463,0.03911123339630762,1.4470158484012847,1.5083591357878918,-0.093818338503724,0.9538522152284842,1.4769261076142421,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARL6IP6+ctrl,K562,ARL6IP6+ctrl,102,2,0.03381790124925474,False,1,-4.634728988229636,0.03381790124925474,0.264547767049591,0.25216009957649926,-0.5209494528667666,-0.0014138620802254624,0.9992930689598872,-0.5209494528667666,0.7395252735666167,0.03911123339630762
K562::ARPC2+ctrl,K562,ARPC2+ctrl,90,1,,True,2,-4.51085950651685,0.03911123339630762,0.41536802431053427,1.5083591357878918,-0.093818338503724,0.609969607198234,1.304984803599117,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ARPC3+ctrl,K562,ARPC3+ctrl,84,2,0.03258908413316893,False,1,-4.442651256490317,0.03258908413316893,0.4984166144400479,0.25216009957649926,-0.6201055249893777,0.043490396342389825,1.021745198171195,-0.6201055249893777,0.6899472375053112,0.03911123339630762
K562::ARRB2+ctrl,K562,ARRB2+ctrl,35,1,,True,2,-3.58351893845611,0.03911123339630762,1.544473766172964,1.5083591357878918,-0.093818338503724,0.9863381878190439,1.493169093909522,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ASCC3+ctrl,K562,ASCC3+ctrl,272,3,0.04054934286009628,False,0,-5.60947179518496,0.04054934286009628,-0.9222737072593715,-1.0040389366348932,0.022226013291975145,-0.6346955435340965,0.6826522282329517,0.022226013291975145,1.0111130066459875,0.03911123339630762
K562::ASF1B+ctrl,K562,ASF1B+ctrl,44,1,,True,2,-3.8066624897703196,0.03911123339630762,1.2727799853483712,1.5083591357878918,-0.093818338503724,0.8957735942108465,1.4478867971054232,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ATF4+ctrl,K562,ATF4+ctrl,41,1,,True,2,-3.7376696182833684,0.03911123339630762,1.356783910148511,1.5083591357878918,-0.093818338503724,0.9237749024775597,1.4618874512387798,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ATIC+ctrl,K562,ATIC+ctrl,117,2,0.03581660424190465,False,1,-4.770684624465665,0.03581660424190465,0.09901172258032134,0.25216009957649926,-0.3596695231713259,-0.002832567004835085,0.9985837164975825,-0.3596695231713259,0.8201652384143371,0.03911123339630762
K562::ATL2+ctrl,K562,ATL2+ctrl,132,2,0.025630759206855723,False,1,-4.890349128221754,0.025630759206855723,-0.04668866295405564,0.25216009957649926,-1.1815887263658593,-0.3253724299144719,0.8373137850427641,-1.1815887263658593,0.5,0.03911123339630762
K562::ATP11B+ctrl,K562,ATP11B+ctrl,367,3,0.04285698850668855,False,0,-5.908082938168931,0.04285698850668855,-1.285854863675707,-1.0040389366348932,0.2084352344784372,-0.6938195219440543,0.6530902390279729,0.2084352344784372,1.1042176172392186,0.03911123339630762
K562::ATP2A2+ctrl,K562,ATP2A2+ctrl,313,3,0.04668932897093634,False,0,-5.749392985908253,0.04668932897093634,-1.0926381076697618,-1.0040389366348932,0.517675578299315,-0.5263338220017799,0.73683308899911,0.517675578299315,1.2588377891496574,0.03911123339630762
K562::ATP5F1A+ctrl,K562,ATP5F1A+ctrl,23,1,,True,2,-3.1780538303479458,0.03911123339630762,2.038157529676571,1.5083591357878918,-0.093818338503724,1.1508994423202463,1.575449721160123,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ATP5F1B+ctrl,K562,ATP5F1B+ctrl,63,1,,True,2,-4.1588830833596715,0.03911123339630762,0.843925357047583,1.5083591357878918,-0.093818338503724,0.7528220514439169,1.3764110257219584,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ATP5F1C+ctrl,K562,ATP5F1C+ctrl,41,1,,True,2,-3.7376696182833684,0.03911123339630762,1.356783910148511,1.5083591357878918,-0.093818338503724,0.9237749024775597,1.4618874512387798,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ATP5MD+ctrl,K562,ATP5MD+ctrl,36,1,,True,2,-3.6109179126442243,0.03911123339630762,1.5111134882530248,1.5083591357878918,-0.093818338503724,0.9752180951790642,1.487609047589532,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::ATP5ME+ctrl,K562,ATP5ME+ctrl,151,2,0.034570716403786554,False,1,-5.0238805208462765,0.034570716403786554,-0.20927301149229383,0.25216009957649926,-0.4602030710166144,-0.13910532764413633,0.9304473361779318,-0.4602030710166144,0.7698984644916929,0.03911123339630762
K562::ATP5MF+ctrl,K562,ATP5MF+ctrl,488,3,0.03132644963043911,False,0,-6.192362489474872,0.03132644963043911,-1.6319862470409923,-1.0040389366348932,-0.7219903996206591,-1.1193385277655148,0.5,-0.7219903996206591,0.6390048001896704,0.03911123339630762
K562::ATP5PD+ctrl,K562,ATP5PD+ctrl,186,2,0.04055289390980464,False,1,-5.231108616854587,0.04055289390980464,-0.4615885481322012,0.25216009957649926,0.02251255563939515,-0.06230529763876893,0.9688473511806155,0.02251255563939515,1.0112562778196976,0.03911123339630762
K562::ATP6V0B+ctrl,K562,ATP6V0B+ctrl,179,3,0.03749990839491415,False,0,-5.19295685089021,0.03749990839491415,-0.41513595078422505,-1.0040389366348932,-0.22383984940199889,-0.5476715789403723,0.7261642105298138,-0.22383984940199889,0.8880800752990006,0.03911123339630762
K562::ATP6V0D1+ctrl,K562,ATP6V0D1+ctrl,183,3,0.03063656476690876,False,0,-5.214935757608986,0.03063656476690876,-0.44189689560940887,-1.0040389366348932,-0.777658791921712,-0.7411982080553381,0.629400895972331,-0.777658791921712,0.611170604039144,0.03911123339630762
K562::ATP6V1A+ctrl,K562,ATP6V1A+ctrl,145,3,0.050620408437583794,False,0,-4.983606621708336,0.050620408437583794,-0.16023656002017614,-1.0040389366348932,0.8348833987406699,-0.10979736597146646,0.9451013170142668,0.8348833987406699,1.417441699370335,0.03911123339630762
K562::ATP6V1D+ctrl,K562,ATP6V1D+ctrl,131,3,0.0383443058106505,False,0,-4.882801922586371,0.0383443058106505,-0.037499381786568274,-1.0040389366348932,-0.15570348479666285,-0.39908060107270815,0.8004596994636459,-0.15570348479666285,0.9221482576016686,0.03911123339630762
K562::ATP6V1E1+ctrl,K562,ATP6V1E1+ctrl,81,2,0.030714004184428146,False,1,-4.406719247264253,0.030714004184428146,0.5421664937520727,0.25216009957649926,-0.7714100276685381,0.007638855220011287,1.0038194276100056,-0.7714100276685381,0.614294986165731,0.03911123339630762
K562::ATP6V1F+ctrl,K562,ATP6V1F+ctrl,63,2,0.0458906563808402,False,1,-4.1588830833596715,0.0458906563808402,0.843925357047583,0.25216009957649926,0.45322885477207264,0.5164381037987184,1.2582190518993592,0.45322885477207264,1.2266144273860364,0.03911123339630762
K562::ATP6V1G1+ctrl,K562,ATP6V1G1+ctrl,254,3,0.029808969911039207,False,0,-5.541263545158426,0.029808969911039207,-0.8392251171298568,-1.0040389366348932,-0.844439319424694,-0.8959011243964813,0.5520494378017593,-0.844439319424694,0.577780340287653,0.03911123339630762
K562::ATR+ctrl,K562,ATR+ctrl,373,3,0.039516459739168855,False,0,-5.924255797414532,0.039516459739168855,-1.3055465161984994,-1.0040389366348932,-0.0611196952697176,-0.7902350493677033,0.6048824753161484,-0.0611196952697176,0.9694401523651413,0.03911123339630762
K562::ATRIP+ctrl,K562,ATRIP+ctrl,166,3,0.044268120017509544,False,0,-5.117993812416755,0.044268120017509544,-0.3238629060334336,-1.0040389366348932,0.32230267335913454,-0.3351997231030641,0.8324001384484679,0.32230267335913454,1.1611513366795672,0.03911123339630762
K562::ATXN10+ctrl,K562,ATXN10+ctrl,55,1,,True,2,-4.02535169073515,0.03911123339630762,1.00650970558582,1.5083591357878918,-0.093818338503724,0.807016834289996,1.403508417144998,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::AURKA+ctrl,K562,AURKA+ctrl,31,1,,True,2,-3.4657359027997265,0.03911123339630762,1.6878833251138805,1.5083591357878918,-0.093818338503724,1.0341413741326828,1.5170706870663415,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::AURKAIP1+ctrl,K562,AURKAIP1+ctrl,164,3,0.042967334904503246,False,0,-5.10594547390058,0.042967334904503246,-0.3091931626111609,-1.0040389366348932,0.21733933846344405,-0.3652975869275367,0.8173512065362316,0.21733933846344405,1.108669669231722,0.03911123339630762
K562::BANF1+ctrl,K562,BANF1+ctrl,81,3,0.04334853847328781,False,0,-4.406719247264253,0.04334853847328781,0.5421664937520727,-1.0040389366348932,0.2480995289466303,-0.07125763797873007,0.964371181010635,0.2480995289466303,1.1240497644733152,0.03911123339630762
K562::BARD1+ctrl,K562,BARD1+ctrl,47,1,,True,2,-3.8712010109078907,0.03911123339630762,1.1941995616102734,1.5083591357878918,-0.093818338503724,0.8695801196314804,1.4347900598157401,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BCAR1+ctrl,K562,BCAR1+ctrl,593,1,,True,2,-6.386879319362645,0.03911123339630762,-1.8688248768600817,1.5083591357878918,-0.093818338503724,-0.15142802652530463,0.9242859867373476,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BCAS2+ctrl,K562,BCAS2+ctrl,33,1,,True,2,-3.5263605246161616,0.03911123339630762,1.6140683633309387,1.5083591357878918,-0.093818338503724,1.0095363868717022,1.5047681934358512,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BCL2L1+ctrl,K562,BCL2L1+ctrl,373,1,,True,2,-5.924255797414532,0.03911123339630762,-1.3055465161984994,1.5083591357878918,-0.093818338503724,0.03633142702855615,1.018165713514278,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BCR+ctrl,K562,BCR+ctrl,41,1,,True,2,-3.7376696182833684,0.03911123339630762,1.356783910148511,1.5083591357878918,-0.093818338503724,0.9237749024775597,1.4618874512387798,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BCS1L+ctrl,K562,BCS1L+ctrl,114,2,0.023955741339392888,False,1,-4.74493212836325,0.023955741339392888,0.13036729163229663,0.25216009957649926,-1.3167497607448835,-0.3114074565120292,0.8442962717439854,-1.3167497607448835,0.5,0.03911123339630762
K562::BDP1+ctrl,K562,BDP1+ctrl,116,3,0.06677861654554373,False,0,-4.762173934797756,0.06677861654554373,0.10937411683137892,-1.0040389366348932,2.1387262794685413,0.41468715322167565,1.2073435766108378,2.1387262794685413,2.0,0.03911123339630762
K562::BET1+ctrl,K562,BET1+ctrl,185,3,0.06307439495937157,False,0,-5.225746673713202,0.06307439495937157,-0.45505998570649125,-1.0040389366348932,1.839824141836719,0.12690840649844484,1.0634542032492225,1.839824141836719,1.9199120709183595,0.03911123339630762
K562::BGLAP+ctrl,K562,BGLAP+ctrl,59,1,,True,2,-4.0943445622221,0.03911123339630762,0.9225057807856808,1.5083591357878918,-0.093818338503724,0.779015526023283,1.3895077630116415,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BMP2K+ctrl,K562,BMP2K+ctrl,37,1,,True,2,-3.6375861597263857,0.03911123339630762,1.4786429246403026,1.5083591357878918,-0.093818338503724,0.9643945739748235,1.4821972869874118,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BNIP1+ctrl,K562,BNIP1+ctrl,166,2,0.052772903100845966,False,1,-5.117993812416755,0.052772903100845966,-0.3238629060334336,0.25216009957649926,1.0085731311508226,0.3122901082312961,1.156145054115648,1.0085731311508226,1.5042865655754114,0.03911123339630762
K562::BOD1L1+ctrl,K562,BOD1L1+ctrl,169,3,0.02691335896259344,False,0,-5.135798437050262,0.02691335896259344,-0.34554135362625027,-1.0040389366348932,-1.0780928096671438,-0.8092243666427624,0.5953878166786188,-1.0780928096671438,0.5,0.03911123339630762
K562::BRCA1+ctrl,K562,BRCA1+ctrl,174,2,0.024450498196975694,False,1,-5.1647859739235145,0.024450498196975694,-0.38083582412966344,0.25216009957649926,-1.276826694886309,-0.4685008064798244,0.7657495967600878,-1.276826694886309,0.5,0.03911123339630762
K562::BRD8+ctrl,K562,BRD8+ctrl,53,1,,True,2,-3.9889840465642745,0.03911123339630762,1.0507900026693564,1.5083591357878918,-0.093818338503724,0.8217769333178414,1.4108884666589208,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BRF1+ctrl,K562,BRF1+ctrl,217,3,0.03933424416300924,False,0,-5.384495062789089,0.03933424416300924,-0.6483478928578313,-1.0040389366348932,-0.07582308813024154,-0.5760699725409887,0.7119650137295057,-0.07582308813024154,0.9620884559348792,0.03911123339630762
K562::BRF2+ctrl,K562,BRF2+ctrl,197,3,0.026688793843764096,False,0,-5.288267030694535,0.026688793843764096,-0.531183145290176,-1.0040389366348932,-1.096213484279647,-0.8771451887349052,0.5614274056325474,-1.096213484279647,0.5,0.03911123339630762
K562::BRIP1+ctrl,K562,BRIP1+ctrl,58,1,,True,2,-4.07753744390572,0.03911123339630762,0.9429696906466195,1.5083591357878918,-0.093818338503724,0.7858368293102624,1.3929184146551312,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BRIX1+ctrl,K562,BRIX1+ctrl,253,3,0.05881944909716713,False,0,-5.537334267018537,0.05881944909716713,-0.834440930325217,-1.0040389366348932,1.4964827989569474,-0.113999022667721,0.9430004886661395,1.4964827989569474,1.7482413994784736,0.03911123339630762
K562::BRK1+ctrl,K562,BRK1+ctrl,74,2,0.030025648832713324,False,1,-4.31748811353631,0.030025648832713324,0.6508119999610882,0.25216009957649926,-0.8269550001523475,0.025339033128413308,1.0126695165642066,-0.8269550001523475,0.5865224999238263,0.03911123339630762
K562::BTF3L4+ctrl,K562,BTF3L4+ctrl,72,1,,True,2,-4.290459441148391,0.03911123339630762,0.683721408046122,1.5083591357878918,-0.093818338503724,0.6994207351100967,1.3497103675550484,-0.093818338503724,0.953090830748138,0.03911123339630762
K562::BUB1B+ctrl,K562,BUB1B+ctrl,144,2,0.03335117732267718,False,1,-4.976733742420574,0.03335117732267718,-0.15186832106437612,0.25216009957649926,-0.558610477212265,-0.15277289956671394,0.923613550216643,-0.558610477212265,0.7206947613938675,0.03911123339630762
K562::BUB3+ctrl,K562,BUB3+ctrl,35,2,0.04828235243944352,False,1,-3.58351893845611,0.04828235243944352,1.544473766172964,0.25216009957649926,0.6462202965235031,0.8142847207576555,1.4071423603788278,0.6462202965235031,1.3231101482617516,0.03911123339630762
