task_id,graph_role,contains_y
ADAM::MARS::MARS_pDS394::fold0,supervised_train,True
ADAM::MARS::MARS_pDS394::fold1,supervised_train,True
ADAM::MARS::MARS_pDS394::fold2,supervised_train,True
ADAM::MARS::MARS_pDS394::fold3,supervised_train,True
ADAM::MRGBP::MRGBP_pDS124::fold0,supervised_train,True
ADAM::MRGBP::MRGBP_pDS124::fold1,supervised_train,True
ADAM::MRGBP::MRGBP_pDS124::fold2,supervised_train,True
ADAM::MRGBP::MRGBP_pDS124::fold3,supervised_train,True
ADAM::MRPL39::MRPL39_pDS498::fold0,supervised_train,True
ADAM::MRPL39::MRPL39_pDS498::fold1,supervised_train,True
ADAM::MRPL39::MRPL39_pDS498::fold2,supervised_train,True
ADAM::MRPL39::MRPL39_pDS498::fold3,supervised_train,True
ADAM::NEDD8::NEDD8_pDS396::fold0,supervised_train,True
ADAM::NEDD8::NEDD8_pDS396::fold1,supervised_train,True
ADAM::NEDD8::NEDD8_pDS396::fold2,supervised_train,True
ADAM::NEDD8::NEDD8_pDS396::fold3,supervised_train,True
ADAM::PSMA1::PSMA1_pDS007::fold0,supervised_train,True
ADAM::PSMA1::PSMA1_pDS007::fold1,supervised_train,True
ADAM::PSMA1::PSMA1_pDS007::fold2,supervised_train,True
ADAM::PSMA1::PSMA1_pDS007::fold3,supervised_train,True
ADAM::PSMD12::PSMD12_pDS008::fold0,supervised_train,True
ADAM::PSMD12::PSMD12_pDS008::fold1,supervised_train,True
ADAM::PSMD12::PSMD12_pDS008::fold2,supervised_train,True
ADAM::PSMD12::PSMD12_pDS008::fold3,supervised_train,True
ADAM::PSMD12::PSMD12_pDS009::fold0,supervised_train,True
ADAM::PSMD12::PSMD12_pDS009::fold1,supervised_train,True
ADAM::PSMD12::PSMD12_pDS009::fold2,supervised_train,True
ADAM::PSMD12::PSMD12_pDS009::fold3,supervised_train,True
ADAM::PSMD4::PSMD4_pDS488::fold0,supervised_train,True
ADAM::PSMD4::PSMD4_pDS488::fold1,supervised_train,True
ADAM::PSMD4::PSMD4_pDS488::fold2,supervised_train,True
ADAM::PSMD4::PSMD4_pDS488::fold3,supervised_train,True
ADAM::QARS::QARS_pDS510::fold0,supervised_train,True
ADAM::QARS::QARS_pDS510::fold1,supervised_train,True
ADAM::QARS::QARS_pDS510::fold2,supervised_train,True
ADAM::QARS::QARS_pDS510::fold3,supervised_train,True
ADAM::SAMM50::SAMM50_pDS156::fold0,supervised_train,True
ADAM::SAMM50::SAMM50_pDS156::fold1,supervised_train,True
ADAM::SAMM50::SAMM50_pDS156::fold2,supervised_train,True
ADAM::SAMM50::SAMM50_pDS156::fold3,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS031::fold0,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS031::fold1,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS031::fold2,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS031::fold3,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS032::fold0,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS032::fold1,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS032::fold2,supervised_train,True
ADAM::SEC61A1::SEC61A1_pDS032::fold3,supervised_train,True
ADAM::SEC61B::SEC61B_pDS033::fold0,supervised_train,True
ADAM::SEC61B::SEC61B_pDS033::fold1,supervised_train,True
ADAM::SEC61B::SEC61B_pDS033::fold2,supervised_train,True
ADAM::SEC61B::SEC61B_pDS033::fold3,supervised_train,True
ADAM::SEC61B::SEC61B_pDS162::fold0,supervised_train,True
ADAM::SEC61B::SEC61B_pDS162::fold1,supervised_train,True
ADAM::SEC61B::SEC61B_pDS162::fold2,supervised_train,True
ADAM::SEC61B::SEC61B_pDS162::fold3,supervised_train,True
ADAM::SEC61G::SEC61G_pDS440::fold0,supervised_train,True
ADAM::SEC61G::SEC61G_pDS440::fold1,supervised_train,True
ADAM::SEC61G::SEC61G_pDS440::fold2,supervised_train,True
ADAM::SEC61G::SEC61G_pDS440::fold3,supervised_train,True
ADAM::SEC63::SEC63_pDS218::fold0,supervised_train,True
ADAM::SEC63::SEC63_pDS218::fold1,supervised_train,True
ADAM::SEC63::SEC63_pDS218::fold2,supervised_train,True
ADAM::SEC63::SEC63_pDS218::fold3,supervised_train,True
ADAM::SLC39A7::SLC39A7_pDS219::fold0,supervised_train,True
ADAM::SLC39A7::SLC39A7_pDS219::fold1,supervised_train,True
ADAM::SLC39A7::SLC39A7_pDS219::fold2,supervised_train,True
ADAM::SLC39A7::SLC39A7_pDS219::fold3,supervised_train,True
ADAM::SPCS2::SPCS2_pDS401::fold0,supervised_train,True
ADAM::SPCS2::SPCS2_pDS401::fold1,supervised_train,True
ADAM::SPCS2::SPCS2_pDS401::fold2,supervised_train,True
ADAM::SPCS2::SPCS2_pDS401::fold3,supervised_train,True
ADAM::SPCS3::SPCS3_pDS402::fold0,supervised_train,True
ADAM::SPCS3::SPCS3_pDS402::fold1,supervised_train,True
ADAM::SPCS3::SPCS3_pDS402::fold2,supervised_train,True
ADAM::SPCS3::SPCS3_pDS402::fold3,supervised_train,True
ADAM::SRP68::SRP68_pDS403::fold0,supervised_train,True
ADAM::SRP68::SRP68_pDS403::fold1,supervised_train,True
ADAM::SRP68::SRP68_pDS403::fold2,supervised_train,True
ADAM::SRP68::SRP68_pDS403::fold3,supervised_train,True
ADAM::SRP72::SRP72_pDS505::fold0,supervised_train,True
ADAM::SRP72::SRP72_pDS505::fold1,supervised_train,True
ADAM::SRP72::SRP72_pDS505::fold2,supervised_train,True
ADAM::SRP72::SRP72_pDS505::fold3,supervised_train,True
ADAM::SRPRB::SRPRB_pDS404::fold0,supervised_train,True
ADAM::SRPRB::SRPRB_pDS404::fold1,supervised_train,True
ADAM::SRPRB::SRPRB_pDS404::fold2,supervised_train,True
ADAM::SRPRB::SRPRB_pDS404::fold3,supervised_train,True
ADAM::TARS::TARS_pDS405::fold0,supervised_train,True
ADAM::TARS::TARS_pDS405::fold1,supervised_train,True
ADAM::TARS::TARS_pDS405::fold2,supervised_train,True
ADAM::TARS::TARS_pDS405::fold3,supervised_train,True
ADAM::TIMM44::TIMM44_pDS430::fold0,supervised_train,True
ADAM::TIMM44::TIMM44_pDS430::fold1,supervised_train,True
ADAM::TIMM44::TIMM44_pDS430::fold2,supervised_train,True
ADAM::TIMM44::TIMM44_pDS430::fold3,supervised_train,True
ADAM::TMED2::TMED2_pDS175::fold0,supervised_train,True
ADAM::TMED2::TMED2_pDS175::fold1,supervised_train,True
ADAM::TMED2::TMED2_pDS175::fold2,supervised_train,True
ADAM::TMED2::TMED2_pDS175::fold3,supervised_train,True
ADAM::TTI1::TTI1_pDS407::fold0,supervised_train,True
ADAM::TTI1::TTI1_pDS407::fold1,supervised_train,True
ADAM::TTI1::TTI1_pDS407::fold2,supervised_train,True
ADAM::TTI1::TTI1_pDS407::fold3,supervised_train,True
ADAM::UFL1::UFL1_pDS410::fold0,supervised_train,True
ADAM::UFL1::UFL1_pDS410::fold1,supervised_train,True
ADAM::UFL1::UFL1_pDS410::fold2,supervised_train,True
ADAM::UFL1::UFL1_pDS410::fold3,supervised_train,True
ADAM::UFM1::UFM1_pDS040::fold0,supervised_train,True
ADAM::UFM1::UFM1_pDS040::fold1,supervised_train,True
ADAM::UFM1::UFM1_pDS040::fold2,supervised_train,True
ADAM::UFM1::UFM1_pDS040::fold3,supervised_train,True
ADAM::C7orf26::C7orf26_pDS004::fold4,supervised_validation,True
ADAM::COPB1::COPB1_pDS065::fold4,supervised_validation,True
ADAM::COPZ1::COPZ1_pDS462::fold4,supervised_validation,True
ADAM::DAD1::DAD1_pDS499::fold4,supervised_validation,True
ADAM::DARS::DARS_pDS495::fold4,supervised_validation,True
ADAM::DERL2::DERL2_pDS042::fold4,supervised_validation,True
ADAM::DHDDS::DHDDS_pDS383::fold4,supervised_validation,True
ADAM::DNAJC19::DNAJC19_pDS026::fold4,supervised_validation,True
ADAM::DNAJC19::DNAJC19_pDS074::fold4,supervised_validation,True
ADAM::EIF2B2::EIF2B2_pDS463::fold4,supervised_validation,True
ADAM::EIF2B3::EIF2B3_pDS508::fold4,supervised_validation,True
ADAM::EIF2B4::EIF2B4_pDS491::fold4,supervised_validation,True
ADAM::EIF2S1::EIF2S1_pDS386::fold4,supervised_validation,True
ADAM::FARSB::FARSB_pDS390::fold4,supervised_validation,True
ADAM::GBF1::GBF1_pDS043::fold4,supervised_validation,True
ADAM::GBF1::GBF1_pDS044::fold4,supervised_validation,True
ADAM::GMPPB::GMPPB_pDS391::fold4,supervised_validation,True
ADAM::GNPNAT1::GNPNAT1_pDS506::fold4,supervised_validation,True
ADAM::HARS::HARS_pDS466::fold4,supervised_validation,True
ADAM::HSD17B12::HSD17B12_pDS087::fold4,supervised_validation,True
ADAM::HSPA5::HSPA5_pDS017::fold4,supervised_validation,True
ADAM::HSPA5::HSPA5_pDS371::fold4,supervised_validation,True
ADAM::HSPA9::HSPA9_pDS088::fold4,supervised_validation,True
ADAM::IARS2::IARS2_pDS090::fold4,supervised_validation,True
ADAM::IARS2::IARS2_pDS091::fold4,supervised_validation,True
ADAM::MANF::MANF_pDS027::fold4,supervised_validation,True
ADAM::MARS::MARS_pDS394::fold4,supervised_validation,True
ADAM::MRGBP::MRGBP_pDS124::fold4,supervised_validation,True
ADAM::MRPL39::MRPL39_pDS498::fold4,supervised_validation,True
ADAM::NEDD8::NEDD8_pDS396::fold4,supervised_validation,True
ADAM::PSMA1::PSMA1_pDS007::fold4,supervised_validation,True
ADAM::PSMD12::PSMD12_pDS008::fold4,supervised_validation,True
ADAM::PSMD12::PSMD12_pDS009::fold4,supervised_validation,True
ADAM::PSMD4::PSMD4_pDS488::fold4,supervised_validation,True
ADAM::QARS::QARS_pDS510::fold4,supervised_validation,True
ADAM::SAMM50::SAMM50_pDS156::fold4,supervised_validation,True
ADAM::SEC61A1::SEC61A1_pDS031::fold4,supervised_validation,True
ADAM::SEC61A1::SEC61A1_pDS032::fold4,supervised_validation,True
ADAM::SEC61B::SEC61B_pDS033::fold4,supervised_validation,True
ADAM::SEC61B::SEC61B_pDS162::fold4,supervised_validation,True
ADAM::SEC61G::SEC61G_pDS440::fold4,supervised_validation,True
ADAM::SEC63::SEC63_pDS218::fold4,supervised_validation,True
ADAM::SLC39A7::SLC39A7_pDS219::fold4,supervised_validation,True
ADAM::SPCS2::SPCS2_pDS401::fold4,supervised_validation,True
ADAM::SPCS3::SPCS3_pDS402::fold4,supervised_validation,True
ADAM::SRP68::SRP68_pDS403::fold4,supervised_validation,True
ADAM::SRP72::SRP72_pDS505::fold4,supervised_validation,True
ADAM::SRPRB::SRPRB_pDS404::fold4,supervised_validation,True
ADAM::TARS::TARS_pDS405::fold4,supervised_validation,True
ADAM::TIMM44::TIMM44_pDS430::fold4,supervised_validation,True
ADAM::TMED2::TMED2_pDS175::fold4,supervised_validation,True
ADAM::TTI1::TTI1_pDS407::fold4,supervised_validation,True
ADAM::UFL1::UFL1_pDS410::fold4,supervised_validation,True
ADAM::UFM1::UFM1_pDS040::fold4,supervised_validation,True
REPL::33::C7orf26,target_query,False
REPL::47::C7orf26,target_query,False
REPL::25::COPB1,target_query,False
REPL::40::COPB1,target_query,False
REPL::1::COPZ1,target_query,False
REPL::11::COPZ1,target_query,False
REPL::14::COPZ1,target_query,False
REPL::18::COPZ1,target_query,False
REPL::2::COPZ1,target_query,False
REPL::26::COPZ1,target_query,False
REPL::27::COPZ1,target_query,False
REPL::28::COPZ1,target_query,False
REPL::30::COPZ1,target_query,False
REPL::31::COPZ1,target_query,False
REPL::33::COPZ1,target_query,False
REPL::37::COPZ1,target_query,False
REPL::38::COPZ1,target_query,False
REPL::41::COPZ1,target_query,False
REPL::43::COPZ1,target_query,False
REPL::5::COPZ1,target_query,False
REPL::8::COPZ1,target_query,False
REPL::9::COPZ1,target_query,False
REPL::45::DAD1,target_query,False
REPL::42::DARS,target_query,False
REPL::12::DERL2,target_query,False
REPL::29::DERL2,target_query,False
REPL::30::DERL2,target_query,False
REPL::32::DERL2,target_query,False
REPL::45::DERL2,target_query,False
REPL::8::DERL2,target_query,False
REPL::9::DERL2,target_query,False
REPL::1::DHDDS,target_query,False
REPL::10::DHDDS,target_query,False
REPL::27::DHDDS,target_query,False
REPL::1::DNAJC19,target_query,False
REPL::10::DNAJC19,target_query,False
REPL::11::DNAJC19,target_query,False
REPL::13::DNAJC19,target_query,False
REPL::14::DNAJC19,target_query,False
REPL::15::DNAJC19,target_query,False
REPL::16::DNAJC19,target_query,False
REPL::17::DNAJC19,target_query,False
REPL::18::DNAJC19,target_query,False
REPL::19::DNAJC19,target_query,False
REPL::2::DNAJC19,target_query,False
REPL::20::DNAJC19,target_query,False
REPL::21::DNAJC19,target_query,False
REPL::22::DNAJC19,target_query,False
REPL::23::DNAJC19,target_query,False
REPL::24::DNAJC19,target_query,False
REPL::25::DNAJC19,target_query,False
REPL::26::DNAJC19,target_query,False
REPL::27::DNAJC19,target_query,False
REPL::28::DNAJC19,target_query,False
REPL::29::DNAJC19,target_query,False
REPL::3::DNAJC19,target_query,False
REPL::30::DNAJC19,target_query,False
REPL::31::DNAJC19,target_query,False
REPL::32::DNAJC19,target_query,False
REPL::33::DNAJC19,target_query,False
REPL::34::DNAJC19,target_query,False
REPL::35::DNAJC19,target_query,False
REPL::36::DNAJC19,target_query,False
REPL::37::DNAJC19,target_query,False
REPL::39::DNAJC19,target_query,False
REPL::4::DNAJC19,target_query,False
REPL::40::DNAJC19,target_query,False
REPL::41::DNAJC19,target_query,False
REPL::42::DNAJC19,target_query,False
REPL::43::DNAJC19,target_query,False
REPL::44::DNAJC19,target_query,False
REPL::45::DNAJC19,target_query,False
REPL::46::DNAJC19,target_query,False
REPL::47::DNAJC19,target_query,False
REPL::48::DNAJC19,target_query,False
REPL::5::DNAJC19,target_query,False
REPL::6::DNAJC19,target_query,False
REPL::7::DNAJC19,target_query,False
REPL::8::DNAJC19,target_query,False
REPL::9::DNAJC19,target_query,False
REPL::1::EIF2B2,target_query,False
REPL::10::EIF2B2,target_query,False
REPL::11::EIF2B2,target_query,False
REPL::13::EIF2B2,target_query,False
REPL::14::EIF2B2,target_query,False
REPL::15::EIF2B2,target_query,False
REPL::18::EIF2B2,target_query,False
REPL::19::EIF2B2,target_query,False
REPL::2::EIF2B2,target_query,False
REPL::20::EIF2B2,target_query,False
REPL::21::EIF2B2,target_query,False
REPL::22::EIF2B2,target_query,False
REPL::23::EIF2B2,target_query,False
REPL::25::EIF2B2,target_query,False
REPL::26::EIF2B2,target_query,False
REPL::27::EIF2B2,target_query,False
REPL::28::EIF2B2,target_query,False
REPL::29::EIF2B2,target_query,False
REPL::3::EIF2B2,target_query,False
REPL::30::EIF2B2,target_query,False
REPL::31::EIF2B2,target_query,False
REPL::32::EIF2B2,target_query,False
REPL::33::EIF2B2,target_query,False
REPL::34::EIF2B2,target_query,False
REPL::37::EIF2B2,target_query,False
REPL::38::EIF2B2,target_query,False
REPL::39::EIF2B2,target_query,False
REPL::41::EIF2B2,target_query,False
REPL::43::EIF2B2,target_query,False
REPL::44::EIF2B2,target_query,False
REPL::45::EIF2B2,target_query,False
REPL::46::EIF2B2,target_query,False
REPL::47::EIF2B2,target_query,False
REPL::5::EIF2B2,target_query,False
REPL::7::EIF2B2,target_query,False
REPL::8::EIF2B2,target_query,False
REPL::9::EIF2B2,target_query,False
REPL::26::EIF2B3,target_query,False
REPL::28::EIF2B3,target_query,False
REPL::29::EIF2B3,target_query,False
REPL::31::EIF2B3,target_query,False
REPL::1::EIF2B4,target_query,False
REPL::10::EIF2B4,target_query,False
REPL::11::EIF2B4,target_query,False
REPL::13::EIF2B4,target_query,False
REPL::15::EIF2B4,target_query,False
REPL::16::EIF2B4,target_query,False
REPL::17::EIF2B4,target_query,False
REPL::18::EIF2B4,target_query,False
REPL::2::EIF2B4,target_query,False
REPL::20::EIF2B4,target_query,False
REPL::24::EIF2B4,target_query,False
REPL::25::EIF2B4,target_query,False
REPL::26::EIF2B4,target_query,False
REPL::27::EIF2B4,target_query,False
REPL::28::EIF2B4,target_query,False
REPL::3::EIF2B4,target_query,False
REPL::30::EIF2B4,target_query,False
REPL::31::EIF2B4,target_query,False
REPL::32::EIF2B4,target_query,False
REPL::33::EIF2B4,target_query,False
REPL::34::EIF2B4,target_query,False
REPL::35::EIF2B4,target_query,False
REPL::36::EIF2B4,target_query,False
REPL::37::EIF2B4,target_query,False
REPL::38::EIF2B4,target_query,False
REPL::39::EIF2B4,target_query,False
REPL::40::EIF2B4,target_query,False
REPL::41::EIF2B4,target_query,False
REPL::42::EIF2B4,target_query,False
REPL::43::EIF2B4,target_query,False
REPL::44::EIF2B4,target_query,False
REPL::45::EIF2B4,target_query,False
REPL::46::EIF2B4,target_query,False
REPL::47::EIF2B4,target_query,False
REPL::5::EIF2B4,target_query,False
REPL::6::EIF2B4,target_query,False
REPL::7::EIF2B4,target_query,False
REPL::8::EIF2B4,target_query,False
REPL::9::EIF2B4,target_query,False
REPL::10::EIF2S1,target_query,False
REPL::12::EIF2S1,target_query,False
REPL::14::EIF2S1,target_query,False
REPL::15::EIF2S1,target_query,False
REPL::16::EIF2S1,target_query,False
REPL::17::EIF2S1,target_query,False
REPL::2::EIF2S1,target_query,False
REPL::24::EIF2S1,target_query,False
REPL::25::EIF2S1,target_query,False
REPL::27::EIF2S1,target_query,False
REPL::28::EIF2S1,target_query,False
REPL::32::EIF2S1,target_query,False
REPL::33::EIF2S1,target_query,False
REPL::35::EIF2S1,target_query,False
REPL::38::EIF2S1,target_query,False
REPL::41::EIF2S1,target_query,False
REPL::42::EIF2S1,target_query,False
REPL::44::EIF2S1,target_query,False
REPL::45::EIF2S1,target_query,False
REPL::47::EIF2S1,target_query,False
REPL::5::EIF2S1,target_query,False
REPL::9::EIF2S1,target_query,False
REPL::25::FARSB,target_query,False
REPL::37::FARSB,target_query,False
REPL::1::GBF1,target_query,False
REPL::11::GBF1,target_query,False
REPL::17::GBF1,target_query,False
REPL::2::GBF1,target_query,False
REPL::23::GBF1,target_query,False
REPL::24::GBF1,target_query,False
REPL::25::GBF1,target_query,False
REPL::26::GBF1,target_query,False
REPL::27::GBF1,target_query,False
REPL::31::GBF1,target_query,False
REPL::36::GBF1,target_query,False
REPL::47::GBF1,target_query,False
REPL::6::GBF1,target_query,False
REPL::1::GMPPB,target_query,False
REPL::10::GMPPB,target_query,False
REPL::16::GMPPB,target_query,False
REPL::19::GMPPB,target_query,False
REPL::24::GMPPB,target_query,False
REPL::26::GMPPB,target_query,False
REPL::35::GMPPB,target_query,False
REPL::39::GMPPB,target_query,False
REPL::42::GMPPB,target_query,False
REPL::8::GMPPB,target_query,False
REPL::10::GNPNAT1,target_query,False
REPL::14::GNPNAT1,target_query,False
REPL::24::GNPNAT1,target_query,False
REPL::7::GNPNAT1,target_query,False
REPL::1::HARS,target_query,False
REPL::10::HARS,target_query,False
REPL::13::HARS,target_query,False
REPL::14::HARS,target_query,False
REPL::15::HARS,target_query,False
REPL::16::HARS,target_query,False
REPL::19::HARS,target_query,False
REPL::2::HARS,target_query,False
REPL::20::HARS,target_query,False
REPL::23::HARS,target_query,False
REPL::24::HARS,target_query,False
REPL::25::HARS,target_query,False
REPL::26::HARS,target_query,False
REPL::27::HARS,target_query,False
REPL::28::HARS,target_query,False
REPL::3::HARS,target_query,False
REPL::30::HARS,target_query,False
REPL::33::HARS,target_query,False
REPL::34::HARS,target_query,False
REPL::35::HARS,target_query,False
REPL::36::HARS,target_query,False
REPL::37::HARS,target_query,False
REPL::39::HARS,target_query,False
REPL::40::HARS,target_query,False
REPL::41::HARS,target_query,False
REPL::42::HARS,target_query,False
REPL::43::HARS,target_query,False
REPL::44::HARS,target_query,False
REPL::45::HARS,target_query,False
REPL::46::HARS,target_query,False
REPL::47::HARS,target_query,False
REPL::48::HARS,target_query,False
REPL::5::HARS,target_query,False
REPL::6::HARS,target_query,False
REPL::7::HARS,target_query,False
REPL::9::HARS,target_query,False
REPL::1::HSD17B12,target_query,False
REPL::10::HSD17B12,target_query,False
REPL::13::HSD17B12,target_query,False
REPL::15::HSD17B12,target_query,False
REPL::27::HSD17B12,target_query,False
REPL::30::HSD17B12,target_query,False
REPL::33::HSD17B12,target_query,False
REPL::35::HSD17B12,target_query,False
REPL::38::HSD17B12,target_query,False
REPL::45::HSD17B12,target_query,False
REPL::1::HSPA5,target_query,False
REPL::10::HSPA5,target_query,False
REPL::11::HSPA5,target_query,False
REPL::13::HSPA5,target_query,False
REPL::14::HSPA5,target_query,False
REPL::15::HSPA5,target_query,False
REPL::16::HSPA5,target_query,False
REPL::17::HSPA5,target_query,False
REPL::18::HSPA5,target_query,False
REPL::19::HSPA5,target_query,False
