query_index,task_id
94,E176::H01::CE0008678::Rest::ENSG00000171853
95,E176::H01::CE0008678::Stim48hr::ENSG00000171953
96,E176::H01::CE0008678::Stim48hr::ENSG00000172270
97,E176::H01::CE0010866::Stim48hr::ENSG00000174485
98,E176::H01::CE0010866::Stim8hr::ENSG00000176014
99,E176::H01::CE0008678::Stim48hr::ENSG00000177888
100,E176::H01::CE0008678::Stim8hr::ENSG00000182400
101,E176::H01::CE0008678::Rest::ENSG00000184867
102,E176::H01::CE0010866::Stim8hr::ENSG00000186174
103,E176::H01::CE0010866::Stim48hr::ENSG00000186318
104,E176::H01::CE0008678::Stim48hr::ENSG00000187187
105,E176::H01::CE0010866::Stim8hr::ENSG00000196498
106,E176::H01::CE0008678::Rest::ENSG00000197461
107,E176::H01::CE0008678::Stim48hr::ENSG00000197608
108,E176::H01::CE0010866::Rest::ENSG00000197622
109,E176::H01::CE0010866::Stim48hr::ENSG00000198087
110,E176::H01::CE0008678::Stim48hr::ENSG00000198492
111,E176::H01::CE0008678::Rest::ENSG00000204428
112,E176::H01::CE0010866::Stim48hr::ENSG00000204920
113,E176::H01::CE0010866::Stim8hr::ENSG00000205358
114,E176::H01::CE0010866::Stim8hr::ENSG00000205857
115,E176::H01::CE0008678::Stim8hr::ENSG00000213889
116,E176::H01::CE0008678::Stim8hr::ENSG00000213988
117,E176::H01::CE0008678::Rest::ENSG00000222011
118,E176::H01::CE0008678::Rest::ENSG00000235750
119,E176::H01::CE0010866::Stim8hr::ENSG00000241399
120,E176::H01::CE0006864::Rest::ENSG00000004487
121,E176::H01::CE0006864::Stim48hr::ENSG00000004487
122,E176::H01::CE0006864::Stim8hr::ENSG00000004487
123,E176::H01::CE0006864::Rest::ENSG00000005483
124,E176::H01::CE0006864::Stim48hr::ENSG00000005483
125,E176::H01::CE0006864::Stim8hr::ENSG00000005483
126,E176::H01::CE0006864::Rest::ENSG00000005884
127,E176::H01::CE0006864::Stim48hr::ENSG00000005884
128,E176::H01::CE0006864::Stim8hr::ENSG00000005884
129,E176::H01::CE0006864::Rest::ENSG00000007372
130,E176::H01::CE0006864::Stim48hr::ENSG00000007372
131,E176::H01::CE0006864::Stim8hr::ENSG00000007372
132,E176::H01::CE0006864::Rest::ENSG00000009724
133,E176::H01::CE0006864::Stim48hr::ENSG00000009724
134,E176::H01::CE0006864::Stim8hr::ENSG00000009724
135,E176::H01::CE0006864::Rest::ENSG00000016391
136,E176::H01::CE0006864::Stim48hr::ENSG00000016391
137,E176::H01::CE0006864::Stim8hr::ENSG00000016391
138,E176::H01::CE0006864::Rest::ENSG00000042088
139,E176::H01::CE0006864::Stim48hr::ENSG00000042088
140,E176::H01::CE0006864::Stim8hr::ENSG00000042088
141,E176::H01::CE0006864::Rest::ENSG00000048052
142,E176::H01::CE0006864::Stim48hr::ENSG00000048052
143,E176::H01::CE0006864::Stim8hr::ENSG00000048052
144,E176::H01::CE0006864::Rest::ENSG00000048828
145,E176::H01::CE0006864::Stim48hr::ENSG00000048828
146,E176::H01::CE0006864::Stim8hr::ENSG00000048828
147,E176::H01::CE0006864::Rest::ENSG00000049192
148,E176::H01::CE0006864::Stim48hr::ENSG00000049192
149,E176::H01::CE0006864::Stim8hr::ENSG00000049192
150,E176::H01::CE0006864::Rest::ENSG00000049769
151,E176::H01::CE0006864::Stim48hr::ENSG00000049769
152,E176::H01::CE0006864::Stim8hr::ENSG00000049769
153,E176::H01::CE0006864::Rest::ENSG00000057757
154,E176::H01::CE0006864::Stim48hr::ENSG00000057757
155,E176::H01::CE0006864::Stim8hr::ENSG00000057757
156,E176::H01::CE0006864::Rest::ENSG00000064195
157,E176::H01::CE0006864::Stim48hr::ENSG00000064195
158,E176::H01::CE0006864::Stim8hr::ENSG00000064195
159,E176::H01::CE0006864::Rest::ENSG00000065717
160,E176::H01::CE0006864::Stim48hr::ENSG00000065717
161,E176::H01::CE0006864::Stim8hr::ENSG00000065717
162,E176::H01::CE0006864::Rest::ENSG00000067992
163,E176::H01::CE0006864::Stim48hr::ENSG00000067992
164,E176::H01::CE0006864::Stim8hr::ENSG00000067992
165,E176::H01::CE0006864::Rest::ENSG00000068383
166,E176::H01::CE0006864::Stim48hr::ENSG00000068383
167,E176::H01::CE0006864::Stim8hr::ENSG00000068383
168,E176::H01::CE0006864::Rest::ENSG00000073910
169,E176::H01::CE0006864::Stim48hr::ENSG00000073910
170,E176::H01::CE0006864::Stim8hr::ENSG00000073910
171,E176::H01::CE0006864::Rest::ENSG00000075303
172,E176::H01::CE0006864::Stim48hr::ENSG00000075303
173,E176::H01::CE0006864::Stim8hr::ENSG00000075303
174,E176::H01::CE0006864::Rest::ENSG00000081189
175,E176::H01::CE0006864::Stim48hr::ENSG00000081189
176,E176::H01::CE0006864::Stim8hr::ENSG00000081189
177,E176::H01::CE0006864::Rest::ENSG00000091436
178,E176::H01::CE0006864::Stim48hr::ENSG00000091436
179,E176::H01::CE0006864::Stim8hr::ENSG00000091436
180,E176::H01::CE0006864::Rest::ENSG00000092871
181,E176::H01::CE0006864::Stim48hr::ENSG00000092871
182,E176::H01::CE0006864::Stim8hr::ENSG00000092871
183,E176::H01::CE0006864::Rest::ENSG00000097033
184,E176::H01::CE0006864::Stim48hr::ENSG00000097033
185,E176::H01::CE0006864::Stim8hr::ENSG00000097033
186,E176::H01::CE0006864::Rest::ENSG00000101417
187,E176::H01::CE0006864::Stim48hr::ENSG00000101417
188,E176::H01::CE0006864::Stim8hr::ENSG00000101417
189,E176::H01::CE0006864::Rest::ENSG00000105063
190,E176::H01::CE0006864::Stim48hr::ENSG00000105063
191,E176::H01::CE0006864::Stim8hr::ENSG00000105063
192,E176::H01::CE0006864::Rest::ENSG00000105281
193,E176::H01::CE0006864::Stim48hr::ENSG00000105281
194,E176::H01::CE0006864::Stim8hr::ENSG00000105281
195,E176::H01::CE0006864::Rest::ENSG00000106638
196,E176::H01::CE0006864::Stim48hr::ENSG00000106638
197,E176::H01::CE0006864::Stim8hr::ENSG00000106638
198,E176::H01::CE0006864::Rest::ENSG00000107758
199,E176::H01::CE0006864::Stim48hr::ENSG00000107758
200,E176::H01::CE0006864::Stim8hr::ENSG00000107758
201,E176::H01::CE0006864::Rest::ENSG00000107796
202,E176::H01::CE0006864::Stim48hr::ENSG00000107796
203,E176::H01::CE0006864::Stim8hr::ENSG00000107796
204,E176::H01::CE0006864::Rest::ENSG00000108100
205,E176::H01::CE0006864::Stim48hr::ENSG00000108100
206,E176::H01::CE0006864::Stim8hr::ENSG00000108100
207,E176::H01::CE0006864::Rest::ENSG00000110422
208,E176::H01::CE0006864::Stim48hr::ENSG00000110422
209,E176::H01::CE0006864::Stim8hr::ENSG00000110422
210,E176::H01::CE0006864::Rest::ENSG00000111752
211,E176::H01::CE0006864::Stim48hr::ENSG00000111752
212,E176::H01::CE0006864::Stim8hr::ENSG00000111752
213,E176::H01::CE0006864::Rest::ENSG00000111911
214,E176::H01::CE0006864::Stim48hr::ENSG00000111911
215,E176::H01::CE0006864::Stim8hr::ENSG00000111911
216,E176::H01::CE0006864::Rest::ENSG00000114446
217,E176::H01::CE0006864::Stim48hr::ENSG00000114446
218,E176::H01::CE0006864::Stim8hr::ENSG00000114446
219,E176::H01::CE0006864::Rest::ENSG00000114450
220,E176::H01::CE0006864::Stim48hr::ENSG00000114450
221,E176::H01::CE0006864::Stim8hr::ENSG00000114450
222,E176::H01::CE0006864::Rest::ENSG00000115295
223,E176::H01::CE0006864::Stim48hr::ENSG00000115295
224,E176::H01::CE0006864::Stim8hr::ENSG00000115295
225,E176::H01::CE0006864::Rest::ENSG00000115548
226,E176::H01::CE0006864::Stim48hr::ENSG00000115548
227,E176::H01::CE0006864::Stim8hr::ENSG00000115548
228,E176::H01::CE0006864::Rest::ENSG00000115604
229,E176::H01::CE0006864::Stim48hr::ENSG00000115604
230,E176::H01::CE0006864::Stim8hr::ENSG00000115604
231,E176::H01::CE0006864::Rest::ENSG00000116791
232,E176::H01::CE0006864::Stim48hr::ENSG00000116791
233,E176::H01::CE0006864::Stim8hr::ENSG00000116791
234,E176::H01::CE0006864::Rest::ENSG00000119844
235,E176::H01::CE0006864::Stim48hr::ENSG00000119844
236,E176::H01::CE0006864::Stim8hr::ENSG00000119844
237,E176::H01::CE0006864::Rest::ENSG00000121904
238,E176::H01::CE0006864::Stim48hr::ENSG00000121904
239,E176::H01::CE0006864::Stim8hr::ENSG00000121904
240,E176::H01::CE0006864::Rest::ENSG00000124882
241,E176::H01::CE0006864::Stim48hr::ENSG00000124882
242,E176::H01::CE0006864::Stim8hr::ENSG00000124882
243,E176::H01::CE0006864::Rest::ENSG00000125730
244,E176::H01::CE0006864::Stim48hr::ENSG00000125730
245,E176::H01::CE0006864::Stim8hr::ENSG00000125730
246,E176::H01::CE0006864::Rest::ENSG00000126522
247,E176::H01::CE0006864::Stim48hr::ENSG00000126522
248,E176::H01::CE0006864::Stim8hr::ENSG00000126522
249,E176::H01::CE0006864::Rest::ENSG00000127483
250,E176::H01::CE0006864::Stim48hr::ENSG00000127483
251,E176::H01::CE0006864::Stim8hr::ENSG00000127483
252,E176::H01::CE0006864::Rest::ENSG00000127540
253,E176::H01::CE0006864::Stim48hr::ENSG00000127540
254,E176::H01::CE0006864::Stim8hr::ENSG00000127540
255,E176::H01::CE0006864::Rest::ENSG00000129071
256,E176::H01::CE0006864::Stim48hr::ENSG00000129071
257,E176::H01::CE0006864::Stim8hr::ENSG00000129071
258,E176::H01::CE0006864::Rest::ENSG00000129219
259,E176::H01::CE0006864::Stim48hr::ENSG00000129219
260,E176::H01::CE0006864::Stim8hr::ENSG00000129219
261,E176::H01::CE0006864::Rest::ENSG00000131873
262,E176::H01::CE0006864::Stim48hr::ENSG00000131873
263,E176::H01::CE0006864::Stim8hr::ENSG00000131873
264,E176::H01::CE0006864::Rest::ENSG00000133805
265,E176::H01::CE0006864::Stim48hr::ENSG00000133805
266,E176::H01::CE0006864::Stim8hr::ENSG00000133805
267,E176::H01::CE0006864::Rest::ENSG00000135374
268,E176::H01::CE0006864::Stim48hr::ENSG00000135374
269,E176::H01::CE0006864::Stim8hr::ENSG00000135374
270,E176::H01::CE0006864::Rest::ENSG00000135482
271,E176::H01::CE0006864::Stim48hr::ENSG00000135482
272,E176::H01::CE0006864::Stim8hr::ENSG00000135482
273,E176::H01::CE0006864::Rest::ENSG00000135709
274,E176::H01::CE0006864::Stim48hr::ENSG00000135709
275,E176::H01::CE0006864::Stim8hr::ENSG00000135709
276,E176::H01::CE0006864::Rest::ENSG00000135905
277,E176::H01::CE0006864::Stim48hr::ENSG00000135905
278,E176::H01::CE0006864::Stim8hr::ENSG00000135905
279,E176::H01::CE0006864::Rest::ENSG00000136935
280,E176::H01::CE0006864::Stim48hr::ENSG00000136935
281,E176::H01::CE0006864::Stim8hr::ENSG00000136935
282,E176::H01::CE0006864::Rest::ENSG00000137198
283,E176::H01::CE0006864::Stim48hr::ENSG00000137198
284,E176::H01::CE0006864::Stim8hr::ENSG00000137198
285,E176::H01::CE0006864::Rest::ENSG00000137841
286,E176::H01::CE0006864::Stim48hr::ENSG00000137841
287,E176::H01::CE0006864::Stim8hr::ENSG00000137841
288,E176::H01::CE0006864::Rest::ENSG00000137942
289,E176::H01::CE0006864::Stim48hr::ENSG00000137942
290,E176::H01::CE0006864::Stim8hr::ENSG00000137942
291,E176::H01::CE0006864::Rest::ENSG00000138135
292,E176::H01::CE0006864::Stim48hr::ENSG00000138135
293,E176::H01::CE0006864::Stim8hr::ENSG00000138135
294,E176::H01::CE0006864::Rest::ENSG00000138193
295,E176::H01::CE0006864::Stim48hr::ENSG00000138193
296,E176::H01::CE0006864::Stim8hr::ENSG00000138193
297,E176::H01::CE0006864::Rest::ENSG00000138594
298,E176::H01::CE0006864::Stim48hr::ENSG00000138594
299,E176::H01::CE0006864::Stim8hr::ENSG00000138594
300,E176::H01::CE0006864::Rest::ENSG00000140262
301,E176::H01::CE0006864::Stim48hr::ENSG00000140262
302,E176::H01::CE0006864::Stim8hr::ENSG00000140262
303,E176::H01::CE0006864::Rest::ENSG00000140368
304,E176::H01::CE0006864::Stim48hr::ENSG00000140368
305,E176::H01::CE0006864::Stim8hr::ENSG00000140368
306,E176::H01::CE0006864::Rest::ENSG00000141258
307,E176::H01::CE0006864::Stim48hr::ENSG00000141258
308,E176::H01::CE0006864::Stim8hr::ENSG00000141258
309,E176::H01::CE0006864::Rest::ENSG00000141499
310,E176::H01::CE0006864::Stim48hr::ENSG00000141499
311,E176::H01::CE0006864::Stim8hr::ENSG00000141499
312,E176::H01::CE0006864::Rest::ENSG00000142945
313,E176::H01::CE0006864::Stim48hr::ENSG00000142945
314,E176::H01::CE0006864::Stim8hr::ENSG00000142945
315,E176::H01::CE0006864::Rest::ENSG00000143862
316,E176::H01::CE0006864::Stim48hr::ENSG00000143862
317,E176::H01::CE0006864::Stim8hr::ENSG00000143862
318,E176::H01::CE0006864::Rest::ENSG00000146243
319,E176::H01::CE0006864::Stim48hr::ENSG00000146243
320,E176::H01::CE0006864::Stim8hr::ENSG00000146243
321,E176::H01::CE0006864::Rest::ENSG00000146904
322,E176::H01::CE0006864::Stim48hr::ENSG00000146904
323,E176::H01::CE0006864::Stim8hr::ENSG00000146904
324,E176::H01::CE0006864::Rest::ENSG00000148384
325,E176::H01::CE0006864::Stim48hr::ENSG00000148384
326,E176::H01::CE0006864::Stim8hr::ENSG00000148384
327,E176::H01::CE0006864::Rest::ENSG00000148943
328,E176::H01::CE0006864::Stim48hr::ENSG00000148943
329,E176::H01::CE0006864::Stim8hr::ENSG00000148943
330,E176::H01::CE0006864::Rest::ENSG00000149196
331,E176::H01::CE0006864::Stim48hr::ENSG00000149196
332,E176::H01::CE0006864::Stim8hr::ENSG00000149196
333,E176::H01::CE0006864::Rest::ENSG00000155016
334,E176::H01::CE0006864::Stim48hr::ENSG00000155016
335,E176::H01::CE0006864::Stim8hr::ENSG00000155016
336,E176::H01::CE0006864::Rest::ENSG00000156170
337,E176::H01::CE0006864::Stim48hr::ENSG00000156170
338,E176::H01::CE0006864::Stim8hr::ENSG00000156170
339,E176::H01::CE0006864::Rest::ENSG00000157764
340,E176::H01::CE0006864::Stim48hr::ENSG00000157764
341,E176::H01::CE0006864::Stim8hr::ENSG00000157764
342,E176::H01::CE0006864::Rest::ENSG00000158062
343,E176::H01::CE0006864::Stim48hr::ENSG00000158062
344,E176::H01::CE0006864::Stim8hr::ENSG00000158062
345,E176::H01::CE0006864::Rest::ENSG00000159339
346,E176::H01::CE0006864::Stim48hr::ENSG00000159339
347,E176::H01::CE0006864::Stim8hr::ENSG00000159339
348,E176::H01::CE0006864::Rest::ENSG00000159917
349,E176::H01::CE0006864::Stim48hr::ENSG00000159917
350,E176::H01::CE0006864::Stim8hr::ENSG00000159917
351,E176::H01::CE0006864::Rest::ENSG00000160014
352,E176::H01::CE0006864::Stim48hr::ENSG00000160014
353,E176::H01::CE0006864::Stim8hr::ENSG00000160014
354,E176::H01::CE0006864::Rest::ENSG00000160791
355,E176::H01::CE0006864::Stim48hr::ENSG00000160791
356,E176::H01::CE0006864::Stim8hr::ENSG00000160791
357,E176::H01::CE0006864::Rest::ENSG00000162783
358,E176::H01::CE0006864::Stim48hr::ENSG00000162783
359,E176::H01::CE0006864::Stim8hr::ENSG00000162783
360,E176::H01::CE0006864::Rest::ENSG00000162885
361,E176::H01::CE0006864::Stim48hr::ENSG00000162885
362,E176::H01::CE0006864::Stim8hr::ENSG00000162885
363,E176::H01::CE0006864::Rest::ENSG00000163806
364,E176::H01::CE0006864::Stim48hr::ENSG00000163806
365,E176::H01::CE0006864::Stim8hr::ENSG00000163806
366,E176::H01::CE0006864::Rest::ENSG00000164484
367,E176::H01::CE0006864::Stim48hr::ENSG00000164484
368,E176::H01::CE0006864::Stim8hr::ENSG00000164484
369,E176::H01::CE0006864::Rest::ENSG00000165813
370,E176::H01::CE0006864::Stim48hr::ENSG00000165813
371,E176::H01::CE0006864::Stim8hr::ENSG00000165813
372,E176::H01::CE0006864::Rest::ENSG00000166532
373,E176::H01::CE0006864::Stim48hr::ENSG00000166532
374,E176::H01::CE0006864::Stim8hr::ENSG00000166532
375,E176::H01::CE0006864::Rest::ENSG00000167112
376,E176::H01::CE0006864::Stim48hr::ENSG00000167112
377,E176::H01::CE0006864::Stim8hr::ENSG00000167112
378,E176::H01::CE0006864::Rest::ENSG00000167371
379,E176::H01::CE0006864::Stim48hr::ENSG00000167371
380,E176::H01::CE0006864::Stim8hr::ENSG00000167371
381,E176::H01::CE0006864::Rest::ENSG00000167625
382,E176::H01::CE0006864::Stim48hr::ENSG00000167625
383,E176::H01::CE0006864::Stim8hr::ENSG00000167625
384,E176::H01::CE0006864::Rest::ENSG00000168275
385,E176::H01::CE0006864::Stim48hr::ENSG00000168275
386,E176::H01::CE0006864::Stim8hr::ENSG00000168275
387,E176::H01::CE0006864::Rest::ENSG00000169442
388,E176::H01::CE0006864::Stim48hr::ENSG00000169442
389,E176::H01::CE0006864::Stim8hr::ENSG00000169442
390,E176::H01::CE0006864::Rest::ENSG00000170275
391,E176::H01::CE0006864::Stim48hr::ENSG00000170275
392,E176::H01::CE0006864::Stim8hr::ENSG00000170275
393,E176::H01::CE0006864::Rest::ENSG00000170345
394,E176::H01::CE0006864::Stim48hr::ENSG00000170345
395,E176::H01::CE0006864::Stim8hr::ENSG00000170345
396,E176::H01::CE0006864::Rest::ENSG00000170946
397,E176::H01::CE0006864::Stim48hr::ENSG00000170946
398,E176::H01::CE0006864::Stim8hr::ENSG00000170946
399,E176::H01::CE0006864::Rest::ENSG00000171488
400,E176::H01::CE0006864::Stim48hr::ENSG00000171488
401,E176::H01::CE0006864::Stim8hr::ENSG00000171488
402,E176::H01::CE0006864::Rest::ENSG00000171853
403,E176::H01::CE0006864::Stim48hr::ENSG00000171853
404,E176::H01::CE0006864::Stim8hr::ENSG00000171853
405,E176::H01::CE0006864::Rest::ENSG00000171953
406,E176::H01::CE0006864::Stim48hr::ENSG00000171953
407,E176::H01::CE0006864::Stim8hr::ENSG00000171953
408,E176::H01::CE0006864::Rest::ENSG00000172270
409,E176::H01::CE0006864::Stim48hr::ENSG00000172270
410,E176::H01::CE0006864::Stim8hr::ENSG00000172270
411,E176::H01::CE0006864::Rest::ENSG00000174485
412,E176::H01::CE0006864::Stim48hr::ENSG00000174485
413,E176::H01::CE0006864::Stim8hr::ENSG00000174485
414,E176::H01::CE0006864::Rest::ENSG00000176014
415,E176::H01::CE0006864::Stim48hr::ENSG00000176014
416,E176::H01::CE0006864::Stim8hr::ENSG00000176014
417,E176::H01::CE0006864::Rest::ENSG00000177888
418,E176::H01::CE0006864::Stim48hr::ENSG00000177888
419,E176::H01::CE0006864::Stim8hr::ENSG00000177888
420,E176::H01::CE0006864::Rest::ENSG00000182400
421,E176::H01::CE0006864::Stim48hr::ENSG00000182400
422,E176::H01::CE0006864::Stim8hr::ENSG00000182400
423,E176::H01::CE0006864::Rest::ENSG00000184867
424,E176::H01::CE0006864::Stim48hr::ENSG00000184867
425,E176::H01::CE0006864::Stim8hr::ENSG00000184867
426,E176::H01::CE0006864::Rest::ENSG00000186174
427,E176::H01::CE0006864::Stim48hr::ENSG00000186174
428,E176::H01::CE0006864::Stim8hr::ENSG00000186174
429,E176::H01::CE0006864::Rest::ENSG00000186318
430,E176::H01::CE0006864::Stim48hr::ENSG00000186318
431,E176::H01::CE0006864::Stim8hr::ENSG00000186318
432,E176::H01::CE0006864::Rest::ENSG00000187187
433,E176::H01::CE0006864::Stim48hr::ENSG00000187187
434,E176::H01::CE0006864::Stim8hr::ENSG00000187187
435,E176::H01::CE0006864::Rest::ENSG00000196498
436,E176::H01::CE0006864::Stim48hr::ENSG00000196498
437,E176::H01::CE0006864::Stim8hr::ENSG00000196498
438,E176::H01::CE0006864::Rest::ENSG00000197461
439,E176::H01::CE0006864::Stim48hr::ENSG00000197461
440,E176::H01::CE0006864::Stim8hr::ENSG00000197461
441,E176::H01::CE0006864::Rest::ENSG00000197608
442,E176::H01::CE0006864::Stim48hr::ENSG00000197608
443,E176::H01::CE0006864::Stim8hr::ENSG00000197608
444,E176::H01::CE0006864::Rest::ENSG00000197622
445,E176::H01::CE0006864::Stim48hr::ENSG00000197622
446,E176::H01::CE0006864::Stim8hr::ENSG00000197622
447,E176::H01::CE0006864::Rest::ENSG00000198087
448,E176::H01::CE0006864::Stim48hr::ENSG00000198087
449,E176::H01::CE0006864::Stim8hr::ENSG00000198087
450,E176::H01::CE0006864::Rest::ENSG00000198492
451,E176::H01::CE0006864::Stim48hr::ENSG00000198492
452,E176::H01::CE0006864::Stim8hr::ENSG00000198492
453,E176::H01::CE0006864::Rest::ENSG00000204428
454,E176::H01::CE0006864::Stim48hr::ENSG00000204428
455,E176::H01::CE0006864::Stim8hr::ENSG00000204428
456,E176::H01::CE0006864::Rest::ENSG00000204920
457,E176::H01::CE0006864::Stim48hr::ENSG00000204920
458,E176::H01::CE0006864::Stim8hr::ENSG00000204920
459,E176::H01::CE0006864::Rest::ENSG00000205358
460,E176::H01::CE0006864::Stim48hr::ENSG00000205358
461,E176::H01::CE0006864::Stim8hr::ENSG00000205358
462,E176::H01::CE0006864::Rest::ENSG00000205857
463,E176::H01::CE0006864::Stim48hr::ENSG00000205857
464,E176::H01::CE0006864::Stim8hr::ENSG00000205857
465,E176::H01::CE0006864::Rest::ENSG00000213889
466,E176::H01::CE0006864::Stim48hr::ENSG00000213889
467,E176::H01::CE0006864::Stim8hr::ENSG00000213889
468,E176::H01::CE0006864::Rest::ENSG00000213988
469,E176::H01::CE0006864::Stim48hr::ENSG00000213988
470,E176::H01::CE0006864::Stim8hr::ENSG00000213988
471,E176::H01::CE0006864::Rest::ENSG00000222011
472,E176::H01::CE0006864::Stim48hr::ENSG00000222011
473,E176::H01::CE0006864::Stim8hr::ENSG00000222011
474,E176::H01::CE0006864::Rest::ENSG00000235750
475,E176::H01::CE0006864::Stim48hr::ENSG00000235750
476,E176::H01::CE0006864::Stim8hr::ENSG00000235750
477,E176::H01::CE0006864::Rest::ENSG00000241399
478,E176::H01::CE0006864::Stim48hr::ENSG00000241399
479,E176::H01::CE0006864::Stim8hr::ENSG00000241399
480,E176::H01::CE0008678::Rest::ENSG00000010322
481,E176::H01::CE0008678::Stim48hr::ENSG00000010322
